tile_id,contour_id,structure_id,assigned_structure,image_path,tile_x,tile_y,patch_width,patch_height,nonzero_fraction,top_image_label,top_image_score,text_sim_ductal_epithelium,text_sim_invasive_carcinoma,text_sim_in_situ_carcinoma,text_sim_fibrotic_stroma,text_sim_immune_infiltrate,text_sim_necrosis,text_sim_adipose_tissue,text_sim_vascular_stroma,text_sim_lumen_or_secretion,rgb_mean_r,rgb_mean_g,rgb_mean_b,rgb_brightness_mean,rgb_tissue_fraction
241,S2 Basal-like Structured DCIS Cells #106.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00242_S2_Basal-like_Structured_DCIS_Cells_106.1.png,15805.4207685,6688.662316,125,203,0.8089064039408868,lumen or secretion,0.26123046875,0.2607421875,0.2357177734375,0.246826171875,0.198486328125,0.259033203125,0.257080078125,0.251953125,0.23681640625,0.26123046875,0.5788878798484802,0.44437795877456665,0.6486725807189941,0.5573127865791321,1.0
242,S2 Basal-like Structured DCIS Cells #107.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00243_S2_Basal-like_Structured_DCIS_Cells_107.1.png,42873.4725405,6668.6964145,32,41,0.4733231707317073,adipose tissue,0.279296875,0.225830078125,0.232666015625,0.243408203125,0.22900390625,0.2410888671875,0.226806640625,0.279296875,0.2578125,0.26708984375,0.4045582413673401,0.40822872519493103,0.43048179149627686,0.4144229292869568,1.0
243,S2 Basal-like Structured DCIS Cells #108.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00244_S2_Basal-like_Structured_DCIS_Cells_108.1.png,39774.0772995,6908.2872305,158,201,0.6458215252849676,ductal epithelium,0.2578125,0.2578125,0.23828125,0.2464599609375,0.2232666015625,0.2479248046875,0.239501953125,0.2431640625,0.2333984375,0.253662109375,0.4834062457084656,0.329472154378891,0.5125550031661987,0.44181114435195923,1.0
244,S2 Basal-like Structured DCIS Cells #109.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00245_S2_Basal-like_Structured_DCIS_Cells_109.1.png,43080.098889999994,6888.3213295000005,125,122,0.5301639344262296,lumen or secretion,0.269775390625,0.251220703125,0.2283935546875,0.235107421875,0.2489013671875,0.24072265625,0.24169921875,0.254150390625,0.264404296875,0.269775390625,0.4139515161514282,0.29127150774002075,0.43820613622665405,0.38114306330680847,1.0
245,S2 Basal-like Structured DCIS Cells #110.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00246_S2_Basal-like_Structured_DCIS_Cells_110.1.png,29184.476892500003,6968.1849345,125,202,0.7621386138613861,lumen or secretion,0.267578125,0.2529296875,0.237548828125,0.2406005859375,0.1998291015625,0.252685546875,0.251953125,0.244873046875,0.2327880859375,0.267578125,0.5693209171295166,0.44200724363327026,0.6276769638061523,0.546334981918335,1.0
246,S2 Basal-like Structured DCIS Cells #111.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00247_S2_Basal-like_Structured_DCIS_Cells_111.1.png,33781.9131665,7028.0826385,217,202,0.6096637313500936,lumen or secretion,0.25341796875,0.2386474609375,0.229248046875,0.23193359375,0.1929931640625,0.250732421875,0.25048828125,0.2353515625,0.234130859375,0.25341796875,0.46133503317832947,0.3801957070827484,0.5037479996681213,0.4484262466430664,1.0
247,S2 Basal-like Structured DCIS Cells #112.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00248_S2_Basal-like_Structured_DCIS_Cells_112.1.png,37940.268448,7147.8780465,343,241,0.6990672973398013,ductal epithelium,0.26220703125,0.26220703125,0.2215576171875,0.236083984375,0.2373046875,0.2486572265625,0.2347412109375,0.254150390625,0.255126953125,0.259765625,0.5641627311706543,0.3688996434211731,0.5604031682014465,0.4978218078613281,1.0
248,S2 Basal-like Structured DCIS Cells #113.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00249_S2_Basal-like_Structured_DCIS_Cells_113.1.png,23889.676689,7048.04854,127,242,0.748421943124878,lumen or secretion,0.26123046875,0.252197265625,0.2335205078125,0.2440185546875,0.2119140625,0.2490234375,0.251220703125,0.2266845703125,0.2342529296875,0.26123046875,0.5521473288536072,0.4208902418613434,0.6144055724143982,0.5291476845741272,1.0
249,S2 Basal-like Structured DCIS Cells #114.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00250_S2_Basal-like_Structured_DCIS_Cells_114.1.png,36313.085946499996,7207.775751,378,601,0.5005678366743258,immune infiltrate,0.254150390625,0.2357177734375,0.2449951171875,0.2396240234375,0.2259521484375,0.254150390625,0.2476806640625,0.2156982421875,0.2408447265625,0.2423095703125,0.37725645303726196,0.2658350467681885,0.40144696831703186,0.34817951917648315,1.0
250,S2 Basal-like Structured DCIS Cells #115.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00251_S2_Basal-like_Structured_DCIS_Cells_115.1.png,24535.384030499998,7048.04854,63,41,0.724351529229578,adipose tissue,0.27880859375,0.2398681640625,0.2208251953125,0.2353515625,0.211181640625,0.2447509765625,0.22509765625,0.27880859375,0.25537109375,0.26806640625,0.6099671721458435,0.5353631973266602,0.6519368290901184,0.5990890264511108,1.0
251,S2 Basal-like Structured DCIS Cells #116.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00252_S2_Basal-like_Structured_DCIS_Cells_116.1.png,13713.328980499999,7447.366567,623,565,0.771471185670251,adipose tissue,0.26708984375,0.219482421875,0.257080078125,0.248779296875,0.2137451171875,0.250244140625,0.244140625,0.26708984375,0.26220703125,0.2396240234375,0.6189600229263306,0.5691667199134827,0.6730817556381226,0.6204028129577637,1.0
252,S2 Basal-like Structured DCIS Cells #117.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00253_S2_Basal-like_Structured_DCIS_Cells_117.1.png,3717.779328,7107.946244000001,32,41,0.4717987804878049,adipose tissue,0.2724609375,0.245849609375,0.2412109375,0.2420654296875,0.256103515625,0.2362060546875,0.2421875,0.2724609375,0.267822265625,0.2626953125,0.4119111895561218,0.29576459527015686,0.4112326502799988,0.37296947836875916,1.0
253,S2 Basal-like Structured DCIS Cells #118.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00254_S2_Basal-like_Structured_DCIS_Cells_118.1.png,21978.382956499998,7147.878047,94,82,0.565256875973015,lumen or secretion,0.270751953125,0.26025390625,0.2247314453125,0.241943359375,0.2469482421875,0.2303466796875,0.24072265625,0.25927734375,0.26025390625,0.270751953125,0.44731879234313965,0.2618410289287567,0.43204668164253235,0.38040220737457275,1.0
254,S2 Basal-like Structured DCIS Cells #119.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00255_S2_Basal-like_Structured_DCIS_Cells_119.1.png,22494.94883,7167.843948,125,162,0.6445925925925926,lumen or secretion,0.26171875,0.239990234375,0.231689453125,0.240966796875,0.2139892578125,0.24755859375,0.237548828125,0.24609375,0.240234375,0.26171875,0.4911128580570221,0.40225982666015625,0.5399873852729797,0.47778668999671936,1.0
255,S2 Basal-like Structured DCIS Cells #120.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00256_S2_Basal-like_Structured_DCIS_Cells_120.1.png,24587.040618,7107.946244000001,32,42,0.46279761904761907,adipose tissue,0.28125,0.2425537109375,0.2357177734375,0.2408447265625,0.236328125,0.236083984375,0.2442626953125,0.28125,0.261962890625,0.2734375,0.39040035009384155,0.31606850028038025,0.40938958525657654,0.3719528317451477,1.0
256,S2 Basal-like Structured DCIS Cells #121.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00257_S2_Basal-like_Structured_DCIS_Cells_121.1.png,39619.107537,7107.946244000001,32,41,0.4763719512195122,adipose tissue,0.268310546875,0.236083984375,0.2353515625,0.2388916015625,0.244873046875,0.2384033203125,0.232666015625,0.268310546875,0.259765625,0.262451171875,0.37012794613838196,0.2561902403831482,0.39056676626205444,0.3389616310596466,1.0
257,S2 Basal-like Structured DCIS Cells #122.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00258_S2_Basal-like_Structured_DCIS_Cells_122.1.png,43028.4423025,7447.366567,566,923,0.6196340861149501,adipose tissue,0.2548828125,0.23828125,0.24658203125,0.2403564453125,0.2215576171875,0.244873046875,0.2449951171875,0.2548828125,0.248291015625,0.25048828125,0.4820610582828522,0.3607000410556793,0.5093813538551331,0.4507141411304474,1.0
258,S2 Basal-like Structured DCIS Cells #123.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00259_S2_Basal-like_Structured_DCIS_Cells_123.1.png,3666.1227405,7147.8780465,32,41,0.47103658536585363,adipose tissue,0.27685546875,0.2469482421875,0.2337646484375,0.2406005859375,0.2396240234375,0.2335205078125,0.2509765625,0.27685546875,0.26025390625,0.270263671875,0.3668191134929657,0.2535359859466553,0.37495216727256775,0.33176910877227783,1.0
259,S2 Basal-like Structured DCIS Cells #124.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00260_S2_Basal-like_Structured_DCIS_Cells_124.1.png,23708.878633,7147.8780465,32,41,0.4717987804878049,adipose tissue,0.270751953125,0.2374267578125,0.237060546875,0.240234375,0.235595703125,0.2386474609375,0.2529296875,0.270751953125,0.2626953125,0.262451171875,0.2256247103214264,0.1346096396446228,0.30828550457954407,0.22283996641635895,1.0
260,S2 Basal-like Structured DCIS Cells #125.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00261_S2_Basal-like_Structured_DCIS_Cells_125.1.png,28409.628082,7287.639356,186,282,0.5567947838023336,ductal epithelium,0.256103515625,0.256103515625,0.2384033203125,0.2354736328125,0.2313232421875,0.25,0.249755859375,0.2476806640625,0.24853515625,0.2548828125,0.4270142912864685,0.3165735900402069,0.45777425169944763,0.4004540741443634,1.0
261,S2 Basal-like Structured DCIS Cells #126.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00262_S2_Basal-like_Structured_DCIS_Cells_126.1.png,33007.064356,7247.7075535,126,282,0.5773105932680401,lumen or secretion,0.26708984375,0.255126953125,0.23681640625,0.239013671875,0.205810546875,0.247314453125,0.2437744140625,0.2359619140625,0.2320556640625,0.26708984375,0.4215063154697418,0.31413495540618896,0.4713170528411865,0.40231946110725403,1.0
262,S2 Basal-like Structured DCIS Cells #127.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00263_S2_Basal-like_Structured_DCIS_Cells_127.1.png,41659.5427375,7367.5029615,311,321,0.5788382366198876,lumen or secretion,0.26904296875,0.25732421875,0.2288818359375,0.2371826171875,0.234130859375,0.2430419921875,0.2474365234375,0.267578125,0.25439453125,0.26904296875,0.4611718952655792,0.3379613161087036,0.4748144745826721,0.4246492087841034,1.0
263,S2 Basal-like Structured DCIS Cells #128.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00264_S2_Basal-like_Structured_DCIS_Cells_128.1.png,3872.7490900000003,7347.537060000001,220,282,0.6711315280464216,vascular stroma,0.25927734375,0.2578125,0.2359619140625,0.2347412109375,0.255615234375,0.2430419921875,0.251953125,0.2481689453125,0.25927734375,0.258056640625,0.5504990816116333,0.3421710729598999,0.5354932546615601,0.47605448961257935,1.0
264,S2 Basal-like Structured DCIS Cells #129.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00265_S2_Basal-like_Structured_DCIS_Cells_129.1.png,22908.201528999998,7327.571159,189,483,0.6192557538313231,immune infiltrate,0.257568359375,0.239501953125,0.2406005859375,0.2396240234375,0.227294921875,0.257568359375,0.252197265625,0.2266845703125,0.2303466796875,0.23974609375,0.4379839599132538,0.3234243392944336,0.491712361574173,0.41770681738853455,1.0
265,S2 Basal-like Structured DCIS Cells #130.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00266_S2_Basal-like_Structured_DCIS_Cells_130.1.png,45921.211194,7367.502961,186,202,0.5457521558607473,adipose tissue,0.26904296875,0.267822265625,0.244384765625,0.248046875,0.2427978515625,0.2435302734375,0.25,0.26904296875,0.253173828125,0.26025390625,0.4392804503440857,0.3297315835952759,0.4568244516849518,0.40861213207244873,1.0
266,S2 Basal-like Structured DCIS Cells #131.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00267_S2_Basal-like_Structured_DCIS_Cells_131.1.png,31483.1950295,7467.3324680000005,281,161,0.590791538648571,lumen or secretion,0.25927734375,0.252685546875,0.225341796875,0.229248046875,0.1824951171875,0.2435302734375,0.257568359375,0.2301025390625,0.2154541015625,0.25927734375,0.41222020983695984,0.31397148966789246,0.4686325192451477,0.3982747495174408,1.0
267,S2 Basal-like Structured DCIS Cells #132.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00268_S2_Basal-like_Structured_DCIS_Cells_132.1.png,34298.47904,7806.752791,814,1004,0.4995142280998855,immune infiltrate,0.255615234375,0.22607421875,0.253173828125,0.248779296875,0.23583984375,0.255615234375,0.2235107421875,0.25390625,0.2496337890625,0.2318115234375,0.3851219713687897,0.32479530572891235,0.42036306858062744,0.3767601251602173,0.9999987763931987
268,S2 Basal-like Structured DCIS Cells #133.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00269_S2_Basal-like_Structured_DCIS_Cells_133.1.png,23347.282521499998,7746.855087,530,601,0.423322763946881,lumen or secretion,0.263916015625,0.246337890625,0.248779296875,0.2498779296875,0.2127685546875,0.2529296875,0.251708984375,0.248291015625,0.2607421875,0.263916015625,0.32835549116134644,0.2769819498062134,0.360026091337204,0.32178783416748047,1.0
269,S2 Basal-like Structured DCIS Cells #134.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00270_S2_Basal-like_Structured_DCIS_Cells_134.1.png,25981.7684765,7926.548199,803,849,0.39475347892986695,vascular stroma,0.255859375,0.219970703125,0.255126953125,0.2452392578125,0.21435546875,0.255126953125,0.2266845703125,0.2447509765625,0.255859375,0.2421875,0.2956992983818054,0.2361585646867752,0.3269115388393402,0.28625646233558655,1.0
270,S2 Basal-like Structured DCIS Cells #135.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00271_S2_Basal-like_Structured_DCIS_Cells_135.1.png,46282.8073055,7706.923284,94,203,0.6832617126087412,lumen or secretion,0.2880859375,0.267333984375,0.2314453125,0.24560546875,0.220703125,0.242919921875,0.246826171875,0.26708984375,0.252197265625,0.2880859375,0.5512599349021912,0.46622297167778015,0.5931981801986694,0.5368937253952026,1.0
271,S2 Basal-like Structured DCIS Cells #136.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00272_S2_Basal-like_Structured_DCIS_Cells_136.1.png,31250.740386,7946.5141,341,285,0.35158717909142356,ductal epithelium,0.2568359375,0.2568359375,0.2469482421875,0.247802734375,0.225830078125,0.251953125,0.244873046875,0.2396240234375,0.244384765625,0.254150390625,0.268204003572464,0.20834442973136902,0.29350265860557556,0.25668367743492126,0.9999897103462468
272,S2 Basal-like Structured DCIS Cells #137.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00273_S2_Basal-like_Structured_DCIS_Cells_137.1.png,24793.6669675,7866.650495,156,283,0.5208842982694573,lumen or secretion,0.260498046875,0.2275390625,0.21826171875,0.227294921875,0.2010498046875,0.2476806640625,0.2293701171875,0.23681640625,0.237548828125,0.260498046875,0.40302833914756775,0.3285595774650574,0.4376926124095917,0.38976019620895386,1.0
273,S2 Basal-like Structured DCIS Cells #138.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00274_S2_Basal-like_Structured_DCIS_Cells_138.1.png,14514.0060845,7966.4800015,251,281,0.7134309736144391,immune infiltrate,0.2529296875,0.2442626953125,0.2349853515625,0.2403564453125,0.224365234375,0.2529296875,0.2283935546875,0.2398681640625,0.241943359375,0.238037109375,0.5396679639816284,0.37987107038497925,0.5710463523864746,0.4968617558479309,1.0
274,S2 Basal-like Structured DCIS Cells #139.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00275_S2_Basal-like_Structured_DCIS_Cells_139.1.png,22934.0298225,7826.7186925000005,32,41,0.4717987804878049,adipose tissue,0.275146484375,0.2423095703125,0.2366943359375,0.240478515625,0.2451171875,0.236083984375,0.251708984375,0.275146484375,0.262939453125,0.267578125,0.3154800236225128,0.21929098665714264,0.36935675144195557,0.3013759255409241,1.0
275,S2 Basal-like Structured DCIS Cells #140.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00276_S2_Basal-like_Structured_DCIS_Cells_140.1.png,27531.466097,8086.27541,186,123,0.6248360870705482,adipose tissue,0.272705078125,0.263916015625,0.2293701171875,0.2408447265625,0.2476806640625,0.251953125,0.238525390625,0.272705078125,0.26416015625,0.270751953125,0.4832112193107605,0.36777639389038086,0.5176095366477966,0.456199049949646,1.0
276,S2 Basal-like Structured DCIS Cells #141.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00277_S2_Basal-like_Structured_DCIS_Cells_141.1.png,23915.504982500002,8066.3095085,32,41,0.4740853658536585,adipose tissue,0.284912109375,0.233642578125,0.2386474609375,0.2440185546875,0.2369384765625,0.249267578125,0.2353515625,0.284912109375,0.262939453125,0.2763671875,0.40312352776527405,0.38763153553009033,0.43546751141548157,0.4087408185005188,1.0
277,S2 Basal-like Structured DCIS Cells #142.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00278_S2_Basal-like_Structured_DCIS_Cells_142.1.png,23863.848395,8106.241311,32,41,0.4740853658536585,adipose tissue,0.283935546875,0.250244140625,0.2239990234375,0.236083984375,0.2249755859375,0.239501953125,0.238525390625,0.283935546875,0.2548828125,0.273681640625,0.3613910675048828,0.33370691537857056,0.3919117748737335,0.3623366057872772,1.0
278,S2 Basal-like Structured DCIS Cells #143.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00279_S2_Basal-like_Structured_DCIS_Cells_143.1.png,38585.97579,8186.1049165,156,282,0.6082242225859247,immune infiltrate,0.252197265625,0.2335205078125,0.232666015625,0.2349853515625,0.2242431640625,0.252197265625,0.2491455078125,0.2286376953125,0.2418212890625,0.24658203125,0.45308300852775574,0.3411164879798889,0.4962384104728699,0.4301459491252899,1.0
279,S2 Basal-like Structured DCIS Cells #144.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00280_S2_Basal-like_Structured_DCIS_Cells_144.1.png,40755.5524585,8325.866226,376,682,0.3464466213265115,lumen or secretion,0.277099609375,0.260986328125,0.2352294921875,0.2403564453125,0.2354736328125,0.24072265625,0.2271728515625,0.265869140625,0.26171875,0.277099609375,0.27436399459838867,0.23434367775917053,0.2960123121738434,0.26823997497558594,1.0
280,S2 Basal-like Structured DCIS Cells #145.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00281_S2_Basal-like_Structured_DCIS_Cells_145.1.png,34685.903445,8305.9003245,217,244,0.5282352496789303,lumen or secretion,0.26318359375,0.255126953125,0.2451171875,0.240478515625,0.20703125,0.2442626953125,0.259033203125,0.250732421875,0.245361328125,0.26318359375,0.42475658655166626,0.3885614275932312,0.4608685076236725,0.4247288405895233,1.0
281,S2 Basal-like Structured DCIS Cells #146.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00282_S2_Basal-like_Structured_DCIS_Cells_146.1.png,23140.656172,8325.866226,187,282,0.5775401069518716,ductal epithelium,0.26220703125,0.26220703125,0.2398681640625,0.2391357421875,0.240478515625,0.242919921875,0.240966796875,0.25439453125,0.256591796875,0.26171875,0.4480643570423126,0.34446290135383606,0.47888466715812683,0.42380398511886597,1.0
282,S2 Basal-like Structured DCIS Cells #147.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00283_S2_Basal-like_Structured_DCIS_Cells_147.1.png,23683.050339,8345.832127,220,242,0.6654770848985725,lumen or secretion,0.2626953125,0.2303466796875,0.2236328125,0.2218017578125,0.1904296875,0.2447509765625,0.2401123046875,0.230712890625,0.2442626953125,0.2626953125,0.5286664962768555,0.4291623830795288,0.5653439164161682,0.5077242851257324,1.0
283,S2 Basal-like Structured DCIS Cells #148.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00284_S2_Basal-like_Structured_DCIS_Cells_148.1.png,28073.860264,8305.9003245,156,162,0.7621478315922761,necrosis,0.265869140625,0.251220703125,0.2275390625,0.232177734375,0.205322265625,0.2447509765625,0.265869140625,0.2244873046875,0.238037109375,0.26123046875,0.5713805556297302,0.4012054204940796,0.6167478561401367,0.5297779440879822,1.0
284,S2 Basal-like Structured DCIS Cells #149.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00285_S2_Basal-like_Structured_DCIS_Cells_149.1.png,39877.390474,8365.798028500001,125,122,0.5301639344262296,lumen or secretion,0.272216796875,0.2462158203125,0.2362060546875,0.2369384765625,0.2333984375,0.2359619140625,0.245849609375,0.2568359375,0.26123046875,0.272216796875,0.45305922627449036,0.3681465685367584,0.4764688014984131,0.43255820870399475,1.0
285,S2 Basal-like Structured DCIS Cells #150.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00286_S2_Basal-like_Structured_DCIS_Cells_150.1.png,26911.587048499998,8345.832127,32,41,0.4733231707317073,adipose tissue,0.2724609375,0.240478515625,0.2276611328125,0.23291015625,0.2320556640625,0.2415771484375,0.2230224609375,0.2724609375,0.2578125,0.270751953125,0.3788856863975525,0.31773075461387634,0.3982633650302887,0.3649599552154541,1.0
286,S2 Basal-like Structured DCIS Cells #151.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00287_S2_Basal-like_Structured_DCIS_Cells_151.1.png,26989.0719295,8405.729831,63,82,0.5987224157955865,adipose tissue,0.280517578125,0.2493896484375,0.2215576171875,0.2344970703125,0.2259521484375,0.2330322265625,0.2362060546875,0.280517578125,0.247314453125,0.268798828125,0.4947158694267273,0.42114126682281494,0.5171452760696411,0.4776674509048462,1.0
287,S2 Basal-like Structured DCIS Cells #152.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00288_S2_Basal-like_Structured_DCIS_Cells_152.1.png,31431.538441999997,8585.422943,342,324,0.5775936755468919,lumen or secretion,0.26806640625,0.263916015625,0.24267578125,0.244384765625,0.21435546875,0.259765625,0.2454833984375,0.23876953125,0.2457275390625,0.26806640625,0.44432348012924194,0.3275642693042755,0.47815096378326416,0.4166795611381531,1.0
288,S2 Basal-like Structured DCIS Cells #153.1,2,Basal-like Structured DCIS Cells,/data/taobo.hu/projects/stgpt_l3_20260504/data/xenium_slides/WTA_Preview_FFPE_Breast_Cancer_outs/contour_patches/00289_S2_Basal-like_Structured_DCIS_Cells_153.1.png,35641.5503115,8705.218351,527,927,0.36251072096027054,immune infiltrate,0.263916015625,0.2315673828125,0.2457275390625,0.238037109375,0.2445068359375,0.263916015625,0.2467041015625,0.224365234375,0.2462158203125,0.2325439453125,0.27703195810317993,0.20243306457996368,0.295684814453125,0.25838330388069153,1.0
