assigned_structure,feature_name,feature_kind,group_mean,rest_mean,effect_size,p_value,fdr,n_group_tiles,n_rest_tiles
S4,embedding__42,embedding,0.2308349609375,-0.141357421875,0.3720703125,5.887636939276697e-24,1.4046373319480968e-23,1184,1930
S4,embedding__269,embedding,0.23095703125,-0.14111328125,0.3720703125,4.167023398216374e-28,1.0800328767968953e-27,1184,1930
S3,embedding__363,embedding,-0.2763671875,0.0950927734375,-0.37158203125,3.344128420904602e-23,7.849078397986521e-23,797,2317
S4,embedding__416,embedding,-0.22998046875,0.1414794921875,-0.37158203125,1.9199355875836877e-24,4.618462565523894e-24,1184,1930
S2,embedding__132,embedding,0.35498046875,-0.0164337158203125,0.371337890625,1.1182408343302086e-05,1.5385390498691853e-05,140,2974
S5,embedding__9,embedding,-0.3564453125,0.01497650146484375,-0.371337890625,1.0966631407427485e-06,1.571823611937712e-06,127,2987
S2,embedding__184,embedding,-0.35400390625,0.016845703125,-0.370849609375,0.00027104021864943206,0.0003535307199775201,140,2974
S2,embedding__33,embedding,0.354736328125,-0.01593017578125,0.37060546875,1.9890378553100163e-06,2.81376086848734e-06,140,2974
S4,embedding__4,embedding,-0.2301025390625,0.140625,-0.37060546875,3.2706750909446466e-27,8.360883435225786e-27,1184,1930
S4,embedding__129,embedding,0.229736328125,-0.1402587890625,0.3701171875,3.2221114885794393e-25,7.933689608672016e-25,1184,1930
S2,embedding__56,embedding,0.353271484375,-0.0164794921875,0.36962890625,0.00014438506332226098,0.00019129188592441682,140,2974
S3,embedding__105,embedding,0.2744140625,-0.09490966796875,0.369384765625,8.560967034643565e-25,2.0862860840728014e-24,797,2317
S3,embedding__5,embedding,-0.2744140625,0.0948486328125,-0.369140625,1.7079879894429797e-22,3.9660575199699086e-22,797,2317
S3,embedding__56,embedding,0.274658203125,-0.09429931640625,0.368896484375,1.8446756224301797e-22,4.268265402963448e-22,797,2317
S3,embedding__197,embedding,0.2744140625,-0.0943603515625,0.36865234375,4.285253491002946e-22,9.810975097822535e-22,797,2317
S3,embedding__213,embedding,0.273681640625,-0.0948486328125,0.36865234375,5.964503340777597e-21,1.3351075231071637e-20,797,2317
S4,embedding__423,embedding,0.228515625,-0.1402587890625,0.36865234375,3.910489530086217e-23,9.17015065006741e-23,1184,1930
S5,embedding__63,embedding,-0.353271484375,0.01506805419921875,-0.368408203125,1.049269485520199e-05,1.4466948532528892e-05,127,2987
S3,embedding__400,embedding,-0.274169921875,0.0938720703125,-0.3681640625,2.4438513257850714e-23,5.767135587973812e-23,797,2317
S4,embedding__31,embedding,0.2274169921875,-0.14013671875,0.36767578125,1.6343410200152907e-24,3.942356804288271e-24,1184,1930
S5,embedding__128,embedding,0.352294921875,-0.01497650146484375,0.3671875,2.279463387822034e-06,3.2176308503058456e-06,127,2987
S3,embedding__17,embedding,-0.272705078125,0.09393310546875,-0.36669921875,9.283617858013245e-25,2.2602838255050904e-24,797,2317
S4,embedding__311,embedding,0.2269287109375,-0.1392822265625,0.3662109375,1.652148795363885e-27,4.24838261664999e-27,1184,1930
S5,embedding__360,embedding,-0.3515625,0.01468658447265625,-0.3662109375,0.0002478229580447078,0.0003248708792047651,127,2987
S1,embedding__499,embedding,-0.263671875,0.10174560546875,-0.365478515625,7.173597846569689e-20,1.5680980217375953e-19,866,2248
S5,embedding__3,embedding,0.350830078125,-0.0142364501953125,0.364990234375,2.4382094125030562e-05,3.326569036399883e-05,127,2987
S4,embedding__212,embedding,-0.2259521484375,0.138916015625,-0.36474609375,1.5077655267594111e-24,3.650526924714344e-24,1184,1930
S3,embedding__300,embedding,-0.270751953125,0.09356689453125,-0.3642578125,6.375341122029177e-24,1.51821535843943e-23,797,2317
S4,embedding__82,embedding,-0.22509765625,0.1380615234375,-0.36328125,3.1080151338946706e-24,7.448961891152517e-24,1184,1930
S3,embedding__410,embedding,0.27001953125,-0.09307861328125,0.363037109375,2.520318887100901e-25,6.2233039690949395e-25,797,2317
S3,embedding__341,embedding,0.26953125,-0.0924072265625,0.36181640625,4.77322876107234e-21,1.070285830446633e-20,797,2317
S5,embedding__175,embedding,-0.347412109375,0.01433563232421875,-0.36181640625,3.7656286422382834e-10,6.127363314365287e-10,127,2987
S3,embedding__321,embedding,0.2685546875,-0.0926513671875,0.361328125,1.9303808159436286e-23,4.5678095463398644e-23,797,2317
S3,embedding__85,embedding,0.267822265625,-0.09326171875,0.361083984375,1.6166774613375536e-18,3.4249416997492004e-18,797,2317
S1,embedding__172,embedding,-0.26025390625,0.1007080078125,-0.36083984375,2.2863962826777167e-18,4.816379578522067e-18,866,2248
S3,embedding__134,embedding,-0.26708984375,0.092529296875,-0.359619140625,6.748628682430131e-23,1.575484871300773e-22,797,2317
S3,embedding__325,embedding,-0.26708984375,0.09246826171875,-0.359619140625,8.904146283501e-20,1.941505580613e-19,797,2317
S3,embedding__24,embedding,0.26611328125,-0.0921630859375,0.3583984375,6.243681972441782e-23,1.460215945167836e-22,797,2317
S4,embedding__387,embedding,0.2222900390625,-0.13623046875,0.3583984375,1.8446756224301797e-22,4.268265402963448e-22,1184,1930
S5,embedding__392,embedding,0.34375,-0.01444244384765625,0.358154296875,5.334828529157676e-06,7.437982083921759e-06,127,2987
S1,embedding__78,embedding,-0.2568359375,0.0994873046875,-0.3564453125,1.0008212417745262e-16,1.9985795264204385e-16,866,2248
S2,embedding__225,embedding,-0.3408203125,0.015716552734375,-0.3564453125,1.0913428013736848e-05,1.5031159427890856e-05,140,2974
S3,embedding__476,embedding,-0.264404296875,0.09161376953125,-0.35595703125,7.449097458163864e-21,1.663143230608014e-20,797,2317
S3,embedding__261,embedding,-0.263916015625,0.09149169921875,-0.35546875,2.6020897117597914e-19,5.598890476251489e-19,797,2317
S3,embedding__364,embedding,-0.26416015625,0.09136962890625,-0.35546875,9.16213801966325e-22,2.077600367621293e-21,797,2317
S5,embedding__389,embedding,-0.3408203125,0.01457977294921875,-0.35546875,1.521957074146485e-06,2.1682903731017064e-06,127,2987
S3,embedding__90,embedding,0.26416015625,-0.09112548828125,0.355224609375,2.323100955002743e-22,5.365746453590407e-22,797,2317
S4,embedding__322,embedding,-0.22021484375,0.135009765625,-0.355224609375,1.7079879894429797e-22,3.9660575199699086e-22,1184,1930
S3,embedding__143,embedding,0.264404296875,-0.09063720703125,0.35498046875,9.947265908863011e-23,2.316000358798614e-22,797,2317
S2,embedding__68,embedding,0.3388671875,-0.0157012939453125,0.3544921875,3.0225910450099036e-06,4.252810041765956e-06,140,2974
S3,embedding__155,embedding,-0.262939453125,0.0914306640625,-0.3544921875,2.597982533836267e-20,5.717314007852156e-20,797,2317
S4,embedding__72,embedding,-0.2193603515625,0.1348876953125,-0.354248046875,4.285253491002946e-22,9.810975097822535e-22,1184,1930
S5,embedding__33,embedding,-0.3388671875,0.01517486572265625,-0.35400390625,0.00040240728412754834,0.0005204573892829044,127,2987
S2,embedding__342,embedding,0.338134765625,-0.01531219482421875,0.353515625,8.991986710782385e-09,1.3854241626412056e-08,140,2974
S1,embedding__212,embedding,0.25439453125,-0.09783935546875,0.352294921875,4.55241827968764e-18,9.445001359288346e-18,866,2248
S4,embedding__273,embedding,-0.2183837890625,0.1337890625,-0.35205078125,4.991018186605128e-22,1.141679006751918e-21,1184,1930
S3,embedding__68,embedding,-0.261474609375,0.09027099609375,-0.351806640625,9.298124816000477e-21,2.0724257702614213e-20,797,2317
S1,embedding__238,embedding,0.25390625,-0.09765625,0.3515625,7.863776127331344e-18,1.6237702288239563e-17,866,2248
S5,embedding__271,embedding,-0.337158203125,0.01435089111328125,-0.3515625,6.325506092252908e-06,8.77701802274327e-06,127,2987
S3,embedding__468,embedding,-0.26123046875,0.08984375,-0.35107421875,2.6252928000261515e-18,5.4992088347257265e-18,797,2317
S3,embedding__293,embedding,0.2607421875,-0.08990478515625,0.3505859375,3.678371815672621e-22,8.451188766642202e-22,797,2317
S5,embedding__501,embedding,0.3359375,-0.01430511474609375,0.350341796875,1.189533304568613e-05,1.6357649762508324e-05,127,2987
S2,embedding__311,embedding,-0.333984375,0.0157470703125,-0.349609375,0.0006106119253672659,0.0007854594012856403,140,2974
S1,embedding__188,embedding,0.252197265625,-0.0968017578125,0.34912109375,7.173597846569689e-20,1.5680980217375953e-19,866,2248
S3,embedding__388,embedding,0.259765625,-0.08941650390625,0.34912109375,3.70502426809596e-18,7.72373269946522e-18,797,2317
S3,embedding__126,embedding,0.258056640625,-0.089599609375,0.34765625,1.8227720958945547e-19,3.9513581148544747e-19,797,2317
S4,embedding__335,embedding,-0.2152099609375,0.132568359375,-0.34765625,3.344128420904602e-23,7.849078397986521e-23,1184,1930
S2,embedding__14,embedding,-0.331787109375,0.01556396484375,-0.347412109375,1.4784999621042516e-05,2.0288564148749193e-05,140,2974
S3,embedding__415,embedding,-0.258056640625,0.08935546875,-0.347412109375,2.2571680625283086e-19,4.868767473718088e-19,797,2317
S2,embedding__2,embedding,-0.33203125,0.01520538330078125,-0.34716796875,6.927023399327936e-09,1.0729692031006477e-08,140,2974
S3,embedding__491,embedding,-0.2587890625,0.08843994140625,-0.34716796875,3.219282512504049e-19,6.904130943003753e-19,797,2317
S4,embedding__291,embedding,-0.21435546875,0.132568359375,-0.346923828125,6.270668209811796e-22,1.4293837578697632e-21,1184,1930
S1,embedding__37,embedding,-0.249755859375,0.0965576171875,-0.34619140625,3.2394115970228634e-16,6.366614659811501e-16,866,2248
S3,embedding__254,embedding,0.257080078125,-0.08868408203125,0.345703125,1.8574260004768513e-18,3.928591459679564e-18,797,2317
S2,embedding__341,embedding,0.32958984375,-0.0152435302734375,0.3447265625,0.00010003775969380513,0.0001334859676895866,140,2974
S3,embedding__375,embedding,0.25634765625,-0.08819580078125,0.344482421875,1.554006303981026e-21,3.5086128489537004e-21,797,2317
S5,embedding__166,embedding,0.330078125,-0.01361846923828125,0.34375,5.949516435066471e-07,8.598138369614335e-07,127,2987
S4,embedding__436,embedding,0.212646484375,-0.130615234375,0.34326171875,6.519079683906712e-19,1.3889630999997158e-18,1184,1930
S3,embedding__392,embedding,0.25537109375,-0.08770751953125,0.343017578125,5.088059680916394e-16,9.932562279126243e-16,797,2317
S5,embedding__372,embedding,0.329345703125,-0.01377105712890625,0.343017578125,2.0444347683223896e-05,2.7951674936204487e-05,127,2987
S2,embedding__393,embedding,0.3271484375,-0.01519775390625,0.34228515625,9.400866474607028e-06,1.2995901217544673e-05,140,2974
S1,embedding__354,embedding,0.2467041015625,-0.09466552734375,0.34130859375,8.630242096513286e-19,1.834277839731244e-18,866,2248
S3,embedding__243,embedding,-0.253173828125,0.08740234375,-0.340576171875,2.1020737656261473e-19,4.541732225400864e-19,797,2317
S1,embedding__169,embedding,-0.2462158203125,0.09417724609375,-0.34033203125,2.267155045851941e-15,4.344548215619359e-15,866,2248
S3,embedding__244,embedding,0.25244140625,-0.086669921875,0.339111328125,3.4768808370433253e-20,7.638601838958821e-20,797,2317
S3,embedding__58,embedding,-0.251953125,0.0870361328125,-0.3388671875,6.076589754979127e-19,1.2978640966035616e-18,797,2317
S3,embedding__463,embedding,0.252197265625,-0.086669921875,0.3388671875,5.90095296523161e-17,1.1929889418477538e-16,797,2317
S1,embedding__82,embedding,0.243408203125,-0.09375,0.337158203125,1.301505298730043e-16,2.593075442507948e-16,866,2248
S5,embedding__481,embedding,-0.322998046875,0.013702392578125,-0.336669921875,3.493025815259898e-07,5.101733283619661e-07,127,2987
S1,embedding__109,embedding,-0.2430419921875,0.0933837890625,-0.33642578125,1.4836638368529185e-16,2.951495894958931e-16,866,2248
S1,embedding__462,embedding,-0.2423095703125,0.0933837890625,-0.335693359375,2.4500605843162336e-18,5.144535901098447e-18,866,2248
S3,embedding__308,embedding,-0.24951171875,0.08612060546875,-0.335693359375,1.3695939594770187e-19,2.9763865397460603e-19,797,2317
S1,embedding__168,embedding,-0.241455078125,0.09393310546875,-0.33544921875,1.264660225792318e-17,2.6051801020662587e-17,866,2248
S3,embedding__114,embedding,-0.2490234375,0.08575439453125,-0.334716796875,1.1867614532025987e-19,2.5833589598488594e-19,797,2317
S5,embedding__76,embedding,0.3212890625,-0.0133209228515625,0.334716796875,0.00012053260434186086,0.0001603415378859617,127,2987
S3,embedding__190,embedding,0.248779296875,-0.08563232421875,0.33447265625,2.4500605843162336e-18,5.144535901098447e-18,797,2317
S5,embedding__355,embedding,-0.320068359375,0.01374053955078125,-0.333740234375,9.32603185788139e-08,1.3853695588543214e-07,127,2987
S1,embedding__227,embedding,0.24072265625,-0.0926513671875,0.33349609375,1.4552598628101224e-14,2.7345055737468822e-14,866,2248
S4,embedding__334,embedding,0.2060546875,-0.126953125,0.3330078125,7.501624461036747e-19,1.5970016185404493e-18,1184,1930
S3,embedding__484,embedding,-0.247314453125,0.08544921875,-0.332763671875,3.7050624011221987e-17,7.537188516702213e-17,797,2317
S1,embedding__299,embedding,0.239990234375,-0.0926513671875,0.33251953125,1.9393738984207303e-20,4.282373836614303e-20,866,2248
S1,embedding__399,embedding,0.2398681640625,-0.09246826171875,0.332275390625,1.3531466310492593e-17,2.7852623872543904e-17,866,2248
S3,embedding__423,embedding,0.246826171875,-0.08514404296875,0.33203125,2.998972262132441e-19,6.43693881921519e-19,797,2317
S2,embedding__460,embedding,0.31689453125,-0.01479339599609375,0.331787109375,9.864072580967331e-07,1.4161292319210525e-06,140,2974
S3,embedding__156,embedding,0.24658203125,-0.0849609375,0.33154296875,4.2506048895854165e-18,8.846952760620364e-18,797,2317
S2,embedding__263,embedding,-0.316162109375,0.0147705078125,-0.3310546875,2.5572975573595613e-05,3.485402937184572e-05,140,2974
S2,embedding__11,embedding,0.31640625,-0.014373779296875,0.330810546875,5.815888926008483e-07,8.409678724034427e-07,140,2974
S3,embedding__474,embedding,0.2452392578125,-0.08514404296875,0.330322265625,4.57162975267524e-23,1.0710909923233732e-22,797,2317
S2,embedding__281,embedding,-0.315185546875,0.01496124267578125,-0.330078125,9.464846698392648e-06,1.3070502583494609e-05,140,2974
S3,embedding__444,embedding,-0.24560546875,0.08453369140625,-0.330078125,4.5245690936964494e-17,9.175699560643149e-17,797,2317
S2,embedding__459,embedding,0.3154296875,-0.0144195556640625,0.329833984375,1.825635990826413e-05,2.4986418123004394e-05,140,2974
S5,embedding__170,embedding,-0.316650390625,0.01303863525390625,-0.32958984375,0.0030196954030543566,0.00372115439186585,127,2987
S2,embedding__15,embedding,0.314697265625,-0.01470184326171875,0.329345703125,3.5266868508188054e-05,4.789101290654049e-05,140,2974
S1,embedding__451,embedding,-0.2366943359375,0.0921630859375,-0.328857421875,2.1946726895499368e-16,4.336181468376484e-16,866,2248
S3,embedding__317,embedding,0.2440185546875,-0.08447265625,0.32861328125,1.5081315126358951e-18,3.1975818423880472e-18,797,2317
S5,embedding__132,embedding,0.3154296875,-0.01312255859375,0.32861328125,0.00016977176710497588,0.00022435661374379092,127,2987
S2,embedding__355,embedding,-0.3134765625,0.014892578125,-0.328369140625,1.8764728793030372e-06,2.65884593647173e-06,140,2974
S2,embedding__442,embedding,0.313720703125,-0.0146484375,0.328369140625,4.505317065195413e-06,6.298273990444579e-06,140,2974
S5,embedding__112,embedding,0.3154296875,-0.01297760009765625,0.328369140625,5.099123427498853e-06,7.1169583667229974e-06,127,2987
S2,embedding__437,embedding,0.313720703125,-0.01451873779296875,0.328125,7.332918130487087e-07,1.0568148161552346e-06,140,2974
S4,embedding__114,embedding,-0.2030029296875,0.1246337890625,-0.32763671875,6.748628682430131e-23,1.575484871300773e-22,1184,1930
S3,embedding__173,embedding,0.2437744140625,-0.08355712890625,0.327392578125,4.2721221320646053e-19,9.13205468033466e-19,797,2317
S3,embedding__505,embedding,-0.2440185546875,0.0833740234375,-0.327392578125,4.238841282779059e-15,8.075456750403901e-15,797,2317
S4,embedding__121,embedding,-0.202392578125,0.12451171875,-0.326904296875,3.013718204117271e-18,6.307782287687311e-18,1184,1930
S5,embedding__220,embedding,-0.313232421875,0.013031005859375,-0.326171875,7.275597454281524e-05,9.773190610228912e-05,127,2987
S5,embedding__285,embedding,0.312255859375,-0.013153076171875,0.325439453125,0.004791649989783764,0.005838565113602065,127,2987
S4,embedding__499,embedding,0.20166015625,-0.12359619140625,0.3251953125,8.904146283501e-20,1.941505580613e-19,1184,1930
S3,embedding__73,embedding,0.2413330078125,-0.0836181640625,0.324951171875,2.6252928000261515e-18,5.4992088347257265e-18,797,2317
S5,embedding__139,embedding,-0.3115234375,0.01331329345703125,-0.324951171875,0.0002944680745713413,0.00038351380969620796,127,2987
S2,embedding__273,embedding,-0.309814453125,0.0144805908203125,-0.32421875,0.000377979245968163,0.0004898340774463284,140,2974
S3,embedding__15,embedding,-0.2412109375,0.0831298828125,-0.32421875,2.998972262132441e-19,6.43693881921519e-19,797,2317
S3,embedding__205,embedding,-0.2408447265625,0.08233642578125,-0.3232421875,2.2968684110702062e-14,4.288144887620342e-14,797,2317
S4,embedding__222,embedding,-0.199951171875,0.12310791015625,-0.322998046875,1.5488637678338998e-17,3.180593575174255e-17,1184,1930
S3,embedding__135,embedding,0.239990234375,-0.0828857421875,0.32275390625,1.5488637678338998e-17,3.180593575174255e-17,797,2317
S3,embedding__260,embedding,-0.240478515625,0.08233642578125,-0.32275390625,5.435275744292232e-15,1.0302156639508152e-14,797,2317
S4,embedding__421,embedding,-0.19970703125,0.123046875,-0.32275390625,1.1599770218507049e-20,2.576629810238587e-20,1184,1930
S3,embedding__231,embedding,-0.2401123046875,0.08233642578125,-0.322509765625,7.19707814890871e-17,1.4460642008199948e-16,797,2317
S5,embedding__205,embedding,-0.309326171875,0.0127410888671875,-0.322021484375,2.5026313323905924e-06,3.5269264457556404e-06,127,2987
S1,embedding__64,embedding,-0.232421875,0.08905029296875,-0.321533203125,3.300909079493458e-14,6.1275765984907e-14,866,2248
S4,embedding__139,embedding,0.1990966796875,-0.1220703125,0.3212890625,6.519079683906712e-19,1.3889630999997158e-18,1184,1930
S2,embedding__405,embedding,-0.306884765625,0.014007568359375,-0.32080078125,5.1415321649983525e-05,6.94585867010647e-05,140,2974
S3,embedding__422,embedding,0.2388916015625,-0.081298828125,0.3203125,3.2394115970228634e-16,6.366614659811501e-16,797,2317
S4,embedding__264,embedding,0.1983642578125,-0.12188720703125,0.3203125,1.1867614532025987e-19,2.5833589598488594e-19,1184,1930
S4,embedding__378,embedding,0.198486328125,-0.1219482421875,0.3203125,4.2721221320646053e-19,9.13205468033466e-19,1184,1930
S3,embedding__69,embedding,-0.2374267578125,0.08233642578125,-0.31982421875,2.319451495290132e-17,4.738152668802702e-17,797,2317
S3,embedding__0,embedding,0.2371826171875,-0.08160400390625,0.31884765625,4.108848830429836e-15,7.839251058056924e-15,797,2317
S4,embedding__150,embedding,0.1971435546875,-0.1207275390625,0.31787109375,4.55241827968764e-18,9.445001359288346e-18,1184,1930
S4,embedding__392,embedding,-0.196533203125,0.12078857421875,-0.3173828125,4.8356449214257964e-17,9.798938854752585e-17,1184,1930
S5,embedding__408,embedding,-0.30322265625,0.01348876953125,-0.316650390625,0.000396890303818509,0.0005135764466863205,127,2987
S2,embedding__205,embedding,-0.30224609375,0.013824462890625,-0.316162109375,0.0003867873747367412,0.0005007515119359596,140,2974
S3,embedding__141,embedding,0.235595703125,-0.08062744140625,0.316162109375,2.6722344497777384e-14,4.974701793095505e-14,797,2317
S1,embedding__35,embedding,0.2276611328125,-0.08770751953125,0.3154296875,2.1050234038505478e-12,3.67745052479915e-12,866,2248
S4,embedding__214,embedding,-0.19482421875,0.11981201171875,-0.314697265625,1.99075965700458e-18,4.2037885961019045e-18,1184,1930
S5,embedding__120,embedding,0.302001953125,-0.01271820068359375,0.314697265625,0.0011155290994793177,0.001420952147213772,127,2987
S5,embedding__444,embedding,0.3017578125,-0.01282501220703125,0.314697265625,0.0023527476005256176,0.0029297095598148195,127,2987
S5,embedding__386,embedding,0.301513671875,-0.012908935546875,0.314453125,0.0017209521029144526,0.0021646674643887812,127,2987
S5,embedding__182,embedding,-0.3017578125,0.012359619140625,-0.314208984375,5.262648301140871e-06,7.341267806508644e-06,127,2987
S5,embedding__168,embedding,-0.300537109375,0.01342010498046875,-0.31396484375,6.063894761609845e-05,8.162333846210261e-05,127,2987
S3,embedding__247,embedding,0.233642578125,-0.080078125,0.313720703125,3.2394115970228634e-16,6.366614659811501e-16,797,2317
S3,embedding__356,embedding,0.2332763671875,-0.0804443359375,0.313720703125,9.772036153356256e-15,1.8428478584002765e-14,797,2317
S4,embedding__318,embedding,-0.194091796875,0.1187744140625,-0.31298828125,1.895899783768887e-17,3.8840647061513305e-17,1184,1930
S5,embedding__218,embedding,0.2998046875,-0.01288604736328125,0.312744140625,1.676393731031567e-05,2.2979977090296162e-05,127,2987
S1,embedding__234,embedding,-0.2254638671875,0.08648681640625,-0.31201171875,8.378588181058837e-15,1.5812086155143577e-14,866,2248
S2,embedding__499,embedding,-0.297607421875,0.01412200927734375,-0.311767578125,0.0024716402404010296,0.0030704336161097986,140,2974
S4,embedding__217,embedding,-0.192626953125,0.1190185546875,-0.3115234375,6.736578099222069e-17,1.3556259706221743e-16,1184,1930
S1,embedding__94,embedding,0.2249755859375,-0.08624267578125,0.311279296875,6.519079683906712e-19,1.3889630999997158e-18,866,2248
S2,embedding__128,embedding,0.29736328125,-0.01399993896484375,0.311279296875,0.000656132644508034,0.0008427688002785279,140,2974
S5,embedding__318,embedding,-0.29736328125,0.01245880126953125,-0.309814453125,0.0005027920706197619,0.000648363292647025,127,2987
S3,embedding__288,embedding,-0.2305908203125,0.07891845703125,-0.3095703125,8.124360559302879e-15,1.535451199115171e-14,797,2317
S2,embedding__308,embedding,0.295654296875,-0.01371002197265625,0.309326171875,5.163569949218072e-05,6.97202150411752e-05,140,2974
S2,embedding__424,embedding,-0.295654296875,0.01345062255859375,-0.30908203125,0.00024167985247913748,0.00031713645800429804,140,2974
S2,embedding__237,embedding,0.29296875,-0.0135955810546875,0.306640625,0.0020038229413330555,0.002509586313281802,140,2974
S2,embedding__322,embedding,0.291259765625,-0.0137939453125,0.30517578125,0.0003751449112314731,0.0004864024929528787,140,2974
S3,embedding__23,embedding,0.2266845703125,-0.0784912109375,0.30517578125,2.342165477864144e-16,4.624093719535111e-16,797,2317
S3,embedding__481,embedding,0.226806640625,-0.078125,0.304931640625,1.03912324843922e-14,1.9582033779251728e-14,797,2317
S5,embedding__339,embedding,0.291748046875,-0.0124969482421875,0.30419921875,0.0006925181951373816,0.0008886295424329233,127,2987
S5,embedding__257,embedding,-0.291748046875,0.0122222900390625,-0.303955078125,0.0002599062863737345,0.0003396872345695779,127,2987
S5,embedding__256,embedding,-0.29150390625,0.01230621337890625,-0.3037109375,0.0010242558782920241,0.0013059637725169433,127,2987
S5,embedding__369,embedding,-0.291015625,0.01207733154296875,-0.302978515625,0.0008484108257107437,0.0010844036508839575,127,2987
S5,embedding__374,embedding,-0.29052734375,0.0124969482421875,-0.302978515625,2.4506727640982717e-05,3.341826496497643e-05,127,2987
S3,embedding__233,embedding,-0.2255859375,0.07720947265625,-0.302734375,1.0957834422150757e-15,2.1153807575305825e-15,797,2317
S2,embedding__148,embedding,-0.2890625,0.013336181640625,-0.302490234375,0.000629892572760582,0.0008098618792636054,140,2974
S2,embedding__401,embedding,0.288818359375,-0.0131988525390625,0.302001953125,2.418919757474214e-05,3.301977283999842e-05,140,2974
S4,embedding__404,embedding,0.1864013671875,-0.115234375,0.3017578125,1.4836638368529185e-16,2.951495894958931e-16,1184,1930
S5,embedding__104,embedding,0.288818359375,-0.01251983642578125,0.30126953125,0.0009446060284972191,0.001206175016818856,127,2987
S1,embedding__252,embedding,-0.216796875,0.08404541015625,-0.30078125,8.49345188381627e-16,1.643284612065268e-15,866,2248
S2,embedding__453,embedding,0.28759765625,-0.013153076171875,0.30078125,2.2326394173433073e-05,3.050884229982216e-05,140,2974
S3,embedding__314,embedding,0.223388671875,-0.077392578125,0.30078125,2.4994295853183177e-16,4.930847481240219e-16,797,2317
S5,embedding__411,embedding,-0.289306640625,0.0115966796875,-0.30078125,0.00016293551016133279,0.00021554063939233583,127,2987
S2,embedding__157,embedding,0.287109375,-0.01318359375,0.30029296875,5.7519919209880754e-06,8.006772754015402e-06,140,2974
S2,embedding__62,embedding,0.286376953125,-0.013641357421875,0.300048828125,0.0016649144235998392,0.002096201951565644,140,2974
S5,embedding__229,embedding,0.28759765625,-0.0125274658203125,0.300048828125,0.00024841175763867795,0.0003253159495418713,127,2987
S3,embedding__80,embedding,0.2230224609375,-0.07647705078125,0.299560546875,1.1676629757564308e-15,2.2491515621581436e-15,797,2317
S4,embedding__306,embedding,0.185546875,-0.1136474609375,0.29931640625,7.96821257657539e-16,1.5428067377493894e-15,1184,1930
S5,embedding__55,embedding,-0.287353515625,0.01198577880859375,-0.29931640625,0.00152922875713557,0.0019290899256277612,127,2987
S1,embedding__0,embedding,-0.2159423828125,0.08319091796875,-0.299072265625,7.474975232872963e-16,1.4494565644723948e-15,866,2248
S5,embedding__217,embedding,0.28662109375,-0.01158905029296875,0.298095703125,9.560880425851792e-05,0.00012777213472336496,127,2987
S4,embedding__360,embedding,0.184326171875,-0.11346435546875,0.2978515625,6.736578099222069e-17,1.3556259706221743e-16,1184,1930
S5,embedding__328,embedding,-0.285400390625,0.01250457763671875,-0.2978515625,0.0021419411059468985,0.0026748642519241173,127,2987
S1,embedding__318,embedding,0.2147216796875,-0.08294677734375,0.297607421875,2.861010039989509e-13,5.135650759541003e-13,866,2248
S5,embedding__81,embedding,0.285888671875,-0.01181793212890625,0.297607421875,5.927649453951744e-06,8.242496044120434e-06,127,2987
S2,embedding__83,embedding,0.28369140625,-0.0131378173828125,0.296875,2.675645737326704e-05,3.642897952228846e-05,140,2974
S2,embedding__397,embedding,0.28369140625,-0.0129241943359375,0.296630859375,0.00012001686991425231,0.00015973688448556783,140,2974
S3,embedding__34,embedding,-0.22021484375,0.0760498046875,-0.29638671875,4.074510368858031e-14,7.536833495903232e-14,797,2317
S2,embedding__379,embedding,-0.282958984375,0.01306915283203125,-0.296142578125,1.8740946643447387e-06,2.6569185627049255e-06,140,2974
S3,embedding__67,embedding,-0.2197265625,0.0755615234375,-0.29541015625,7.181128386163013e-15,1.3591548287081555e-14,797,2317
S3,embedding__98,embedding,-0.2198486328125,0.0755615234375,-0.29541015625,7.405798115598175e-14,1.3535807480189942e-13,797,2317
S5,embedding__157,embedding,-0.28271484375,0.0123443603515625,-0.295166015625,0.00011151495709782466,0.00014864864046237097,127,2987
S3,embedding__339,embedding,0.2193603515625,-0.07562255859375,0.294921875,1.4114876564915672e-14,2.654166270492068e-14,797,2317
S5,embedding__75,embedding,0.283203125,-0.01157379150390625,0.294677734375,0.0038699056021869183,0.004744224340867946,127,2987
S5,embedding__210,embedding,-0.282958984375,0.01168060302734375,-0.294677734375,0.00717697711661458,0.008644167177832974,127,2987
S4,embedding__422,embedding,0.1829833984375,-0.1112060546875,0.294189453125,1.6569420286172208e-17,3.399857464379675e-17,1184,1930
S3,embedding__184,embedding,-0.2186279296875,0.075439453125,-0.2939453125,5.435275744292232e-15,1.0302156639508152e-14,797,2317
S3,embedding__284,embedding,0.2178955078125,-0.07562255859375,0.29345703125,5.785537314629923e-16,1.126044175330656e-15,797,2317
S4,embedding__20,embedding,0.181396484375,-0.112060546875,0.29345703125,3.505831760422691e-14,6.503355291189214e-14,1184,1930
S5,embedding__470,embedding,-0.281494140625,0.0117950439453125,-0.293212890625,0.00036241431371308863,0.0004705976909408763,127,2987
S2,embedding__384,embedding,-0.27978515625,0.013092041015625,-0.29296875,0.0005764011875726283,0.0007421840649060482,140,2974
S3,embedding__472,embedding,0.2178955078125,-0.0750732421875,0.29296875,1.5497991074069767e-13,2.799291121337169e-13,797,2317
