dataset,model,program,molecular_feature,image_feature,assigned_structure_filter,reported_partial_rho,perturbation,dx_px,dy_px,rotation_deg,scale,base_partial_spearman_rho,base_n_contours,perturbed_partial_spearman_rho,perturbed_n_contours,delta_from_base,sign_matches_base,assignment_fraction,n_assigned_tiles,n_total_tiles
cervical,plip,oxidative_phosphorylation,program__wta_oxidative_phosphorylation,embedding__247__mean,,-0.4874911058285079,rotate_-0.25deg,0.0,0.0,-0.25,1.0,-0.4874911058285079,215,-0.4682556193874836,221,0.0192354864410242,True,1.0,2219,2219
cervical,plip,emt_invasion,program__wta_emt_invasion,embedding__293__mean,,0.4786591638609392,rotate_-0.25deg,0.0,0.0,-0.25,1.0,0.4786591638609391,215,0.4500896306673216,221,-0.0285695331936175,True,1.0,2219,2219
cervical,plip,myofibroblast_caf_activation,program__wta_myofibroblast_caf_activation,embedding__333__mean,,-0.5546367783538505,rotate_+0.25deg,0.0,0.0,0.25,1.0,-0.5546367783538496,215,-0.5361876671498876,216,0.0184491112039619,True,1.0,2219,2219
cervical,plip,emt_invasive_front,program__wta_emt_invasive_front,embedding__73__mean,,0.5519909003397802,rotate_+0.25deg,0.0,0.0,0.25,1.0,0.5519909003397799,215,0.5273512235831606,216,-0.0246396767566193,True,1.0,2219,2219
cervical,plip,tls_adjacent_activation,program__wta_tls_adjacent_activation,embedding__66__mean,,0.550629559322338,rotate_+0.25deg,0.0,0.0,0.25,1.0,0.5506295593223375,215,0.5379063498642696,216,-0.0127232094580679,True,1.0,2219,2219
cervical,plip,collagen_ecm_organization,program__wta_collagen_ecm_organization,embedding__251__mean,,-0.5455068221700174,rotate_+0.25deg,0.0,0.0,0.25,1.0,-0.5455068221700179,215,-0.5295519468441742,216,0.0159548753258437,True,1.0,2219,2219
cervical,plip,immune_exclusion,program__wta_immune_exclusion,embedding__156__mean,,0.543928085731983,rotate_+0.25deg,0.0,0.0,0.25,1.0,0.5439280857319826,215,0.5185135867994273,216,-0.0254144989325553,True,1.0,2219,2219
cervical,plip,stromal_encapsulation,program__wta_stromal_encapsulation,embedding__156__mean,,0.5407668005498537,rotate_+0.25deg,0.0,0.0,0.25,1.0,0.5407668005498536,215,0.5298918194613239,216,-0.0108749810885296,True,1.0,2219,2219
cervical,plip,epithelial_identity,program__wta_epithelial_identity,embedding__276__mean,,0.522184084404558,rotate_+0.25deg,0.0,0.0,0.25,1.0,0.522184084404558,215,0.3990784600943413,216,-0.1231056243102166,True,1.0,2219,2219
cervical,plip,immune_activation,program__wta_immune_activation,embedding__29__mean,,0.5048677850916053,rotate_+0.25deg,0.0,0.0,0.25,1.0,0.5048677850916052,215,0.5435564865050733,216,0.038688701413468,True,1.0,2219,2219
cervical,plip,oxidative_phosphorylation,program__wta_oxidative_phosphorylation,embedding__247__mean,,-0.4874911058285079,rotate_+0.25deg,0.0,0.0,0.25,1.0,-0.4874911058285079,215,-0.5228038895965248,216,-0.0353127837680168,True,1.0,2219,2219
cervical,plip,emt_invasion,program__wta_emt_invasion,embedding__293__mean,,0.4786591638609392,rotate_+0.25deg,0.0,0.0,0.25,1.0,0.4786591638609391,215,0.4082583339933791,216,-0.07040082986756,True,1.0,2219,2219
cervical,plip,myofibroblast_caf_activation,program__wta_myofibroblast_caf_activation,embedding__333__mean,,-0.5546367783538505,rotate_+0.50deg,0.0,0.0,0.5,1.0,-0.5546367783538496,215,-0.4777470658527972,224,0.0768897125010523,True,0.9986480396575034,2216,2219
cervical,plip,emt_invasive_front,program__wta_emt_invasive_front,embedding__73__mean,,0.5519909003397802,rotate_+0.50deg,0.0,0.0,0.5,1.0,0.5519909003397799,215,0.5444284704971398,224,-0.0075624298426401,True,0.9986480396575034,2216,2219
cervical,plip,tls_adjacent_activation,program__wta_tls_adjacent_activation,embedding__66__mean,,0.550629559322338,rotate_+0.50deg,0.0,0.0,0.5,1.0,0.5506295593223375,215,0.5317569772331155,224,-0.0188725820892219,True,0.9986480396575034,2216,2219
cervical,plip,collagen_ecm_organization,program__wta_collagen_ecm_organization,embedding__251__mean,,-0.5455068221700174,rotate_+0.50deg,0.0,0.0,0.5,1.0,-0.5455068221700179,215,-0.4799399299521699,224,0.0655668922178479,True,0.9986480396575034,2216,2219
cervical,plip,immune_exclusion,program__wta_immune_exclusion,embedding__156__mean,,0.543928085731983,rotate_+0.50deg,0.0,0.0,0.5,1.0,0.5439280857319826,215,0.4927718315590593,224,-0.0511562541729233,True,0.9986480396575034,2216,2219
cervical,plip,stromal_encapsulation,program__wta_stromal_encapsulation,embedding__156__mean,,0.5407668005498537,rotate_+0.50deg,0.0,0.0,0.5,1.0,0.5407668005498536,215,0.4824996077149892,224,-0.0582671928348644,True,0.9986480396575034,2216,2219
cervical,plip,epithelial_identity,program__wta_epithelial_identity,embedding__276__mean,,0.522184084404558,rotate_+0.50deg,0.0,0.0,0.5,1.0,0.522184084404558,215,0.4025836221395152,224,-0.1196004622650427,True,0.9986480396575034,2216,2219
cervical,plip,immune_activation,program__wta_immune_activation,embedding__29__mean,,0.5048677850916053,rotate_+0.50deg,0.0,0.0,0.5,1.0,0.5048677850916052,215,0.5140109545751793,224,0.009143169483574,True,0.9986480396575034,2216,2219
cervical,plip,oxidative_phosphorylation,program__wta_oxidative_phosphorylation,embedding__247__mean,,-0.4874911058285079,rotate_+0.50deg,0.0,0.0,0.5,1.0,-0.4874911058285079,215,-0.4923568118539492,224,-0.0048657060254412,True,0.9986480396575034,2216,2219
cervical,plip,emt_invasion,program__wta_emt_invasion,embedding__293__mean,,0.4786591638609392,rotate_+0.50deg,0.0,0.0,0.5,1.0,0.4786591638609391,215,0.4216097191844887,224,-0.0570494446764504,True,0.9986480396575034,2216,2219
cervical,plip,myofibroblast_caf_activation,program__wta_myofibroblast_caf_activation,embedding__333__mean,,-0.5546367783538505,scale_0.995,0.0,0.0,0.0,0.995,-0.5546367783538496,215,-0.4880126367502067,216,0.0666241416036429,True,1.0,2219,2219
cervical,plip,emt_invasive_front,program__wta_emt_invasive_front,embedding__73__mean,,0.5519909003397802,scale_0.995,0.0,0.0,0.0,0.995,0.5519909003397799,215,0.5738159333464824,216,0.0218250330067024,True,1.0,2219,2219
cervical,plip,tls_adjacent_activation,program__wta_tls_adjacent_activation,embedding__66__mean,,0.550629559322338,scale_0.995,0.0,0.0,0.0,0.995,0.5506295593223375,215,0.5387738631789559,216,-0.0118556961433815,True,1.0,2219,2219
cervical,plip,collagen_ecm_organization,program__wta_collagen_ecm_organization,embedding__251__mean,,-0.5455068221700174,scale_0.995,0.0,0.0,0.0,0.995,-0.5455068221700179,215,-0.487108835147815,216,0.0583979870222028,True,1.0,2219,2219
cervical,plip,immune_exclusion,program__wta_immune_exclusion,embedding__156__mean,,0.543928085731983,scale_0.995,0.0,0.0,0.0,0.995,0.5439280857319826,215,0.4936794931261064,216,-0.0502485926058762,True,1.0,2219,2219
cervical,plip,stromal_encapsulation,program__wta_stromal_encapsulation,embedding__156__mean,,0.5407668005498537,scale_0.995,0.0,0.0,0.0,0.995,0.5407668005498536,215,0.4943320957013006,216,-0.0464347048485529,True,1.0,2219,2219
cervical,plip,epithelial_identity,program__wta_epithelial_identity,embedding__276__mean,,0.522184084404558,scale_0.995,0.0,0.0,0.0,0.995,0.522184084404558,215,0.4475044324429275,216,-0.0746796519616304,True,1.0,2219,2219
cervical,plip,immune_activation,program__wta_immune_activation,embedding__29__mean,,0.5048677850916053,scale_0.995,0.0,0.0,0.0,0.995,0.5048677850916052,215,0.515479429561372,216,0.0106116444697668,True,1.0,2219,2219
cervical,plip,oxidative_phosphorylation,program__wta_oxidative_phosphorylation,embedding__247__mean,,-0.4874911058285079,scale_0.995,0.0,0.0,0.0,0.995,-0.4874911058285079,215,-0.4553647387885847,216,0.0321263670399231,True,1.0,2219,2219
cervical,plip,emt_invasion,program__wta_emt_invasion,embedding__293__mean,,0.4786591638609392,scale_0.995,0.0,0.0,0.0,0.995,0.4786591638609391,215,0.4572586958915821,216,-0.021400467969357,True,1.0,2219,2219
cervical,plip,myofibroblast_caf_activation,program__wta_myofibroblast_caf_activation,embedding__333__mean,,-0.5546367783538505,scale_1.005,0.0,0.0,0.0,1.005,-0.5546367783538496,215,-0.5481115189011775,214,0.0065252594526721,True,0.9995493465525012,2218,2219
cervical,plip,emt_invasive_front,program__wta_emt_invasive_front,embedding__73__mean,,0.5519909003397802,scale_1.005,0.0,0.0,0.0,1.005,0.5519909003397799,215,0.5424817631815323,214,-0.0095091371582476,True,0.9995493465525012,2218,2219
cervical,plip,tls_adjacent_activation,program__wta_tls_adjacent_activation,embedding__66__mean,,0.550629559322338,scale_1.005,0.0,0.0,0.0,1.005,0.5506295593223375,215,0.5290617405405014,214,-0.0215678187818361,True,0.9995493465525012,2218,2219
cervical,plip,collagen_ecm_organization,program__wta_collagen_ecm_organization,embedding__251__mean,,-0.5455068221700174,scale_1.005,0.0,0.0,0.0,1.005,-0.5455068221700179,215,-0.5571696364904308,214,-0.0116628143204129,True,0.9995493465525012,2218,2219
cervical,plip,immune_exclusion,program__wta_immune_exclusion,embedding__156__mean,,0.543928085731983,scale_1.005,0.0,0.0,0.0,1.005,0.5439280857319826,215,0.5768730766406852,214,0.0329449909087026,True,0.9995493465525012,2218,2219
cervical,plip,stromal_encapsulation,program__wta_stromal_encapsulation,embedding__156__mean,,0.5407668005498537,scale_1.005,0.0,0.0,0.0,1.005,0.5407668005498536,215,0.5806076258090435,214,0.0398408252591898,True,0.9995493465525012,2218,2219
cervical,plip,epithelial_identity,program__wta_epithelial_identity,embedding__276__mean,,0.522184084404558,scale_1.005,0.0,0.0,0.0,1.005,0.522184084404558,215,0.5257410969488482,214,0.0035570125442901,True,0.9995493465525012,2218,2219
cervical,plip,immune_activation,program__wta_immune_activation,embedding__29__mean,,0.5048677850916053,scale_1.005,0.0,0.0,0.0,1.005,0.5048677850916052,215,0.5204778667807547,214,0.0156100816891494,True,0.9995493465525012,2218,2219
cervical,plip,oxidative_phosphorylation,program__wta_oxidative_phosphorylation,embedding__247__mean,,-0.4874911058285079,scale_1.005,0.0,0.0,0.0,1.005,-0.4874911058285079,215,-0.4895934294040064,214,-0.0021023235754985,True,0.9995493465525012,2218,2219
cervical,plip,emt_invasion,program__wta_emt_invasion,embedding__293__mean,,0.4786591638609392,scale_1.005,0.0,0.0,0.0,1.005,0.4786591638609391,215,0.4814228362602294,214,0.0027636723992902,True,0.9995493465525012,2218,2219
cervical,plip,myofibroblast_caf_activation,program__wta_myofibroblast_caf_activation,embedding__333__mean,,-0.5546367783538505,combo_dx+8_dy+8_rot+0.25,8.0,8.0,0.25,1.0,-0.5546367783538496,215,-0.5381551070626043,215,0.0164816712912453,True,1.0,2219,2219
cervical,plip,emt_invasive_front,program__wta_emt_invasive_front,embedding__73__mean,,0.5519909003397802,combo_dx+8_dy+8_rot+0.25,8.0,8.0,0.25,1.0,0.5519909003397799,215,0.5530024075593654,215,0.0010115072195854,True,1.0,2219,2219
cervical,plip,tls_adjacent_activation,program__wta_tls_adjacent_activation,embedding__66__mean,,0.550629559322338,combo_dx+8_dy+8_rot+0.25,8.0,8.0,0.25,1.0,0.5506295593223375,215,0.5548233707582212,215,0.0041938114358837,True,1.0,2219,2219
cervical,plip,collagen_ecm_organization,program__wta_collagen_ecm_organization,embedding__251__mean,,-0.5455068221700174,combo_dx+8_dy+8_rot+0.25,8.0,8.0,0.25,1.0,-0.5455068221700179,215,-0.5231027278177418,215,0.022404094352276,True,1.0,2219,2219
cervical,plip,immune_exclusion,program__wta_immune_exclusion,embedding__156__mean,,0.543928085731983,combo_dx+8_dy+8_rot+0.25,8.0,8.0,0.25,1.0,0.5439280857319826,215,0.5031121990800541,215,-0.0408158866519284,True,1.0,2219,2219
cervical,plip,stromal_encapsulation,program__wta_stromal_encapsulation,embedding__156__mean,,0.5407668005498537,combo_dx+8_dy+8_rot+0.25,8.0,8.0,0.25,1.0,0.5407668005498536,215,0.5157336349702362,215,-0.0250331655796174,True,1.0,2219,2219
cervical,plip,epithelial_identity,program__wta_epithelial_identity,embedding__276__mean,,0.522184084404558,combo_dx+8_dy+8_rot+0.25,8.0,8.0,0.25,1.0,0.522184084404558,215,0.3849481540573109,215,-0.137235930347247,True,1.0,2219,2219
cervical,plip,immune_activation,program__wta_immune_activation,embedding__29__mean,,0.5048677850916053,combo_dx+8_dy+8_rot+0.25,8.0,8.0,0.25,1.0,0.5048677850916052,215,0.5352857345304378,215,0.0304179494388325,True,1.0,2219,2219
cervical,plip,oxidative_phosphorylation,program__wta_oxidative_phosphorylation,embedding__247__mean,,-0.4874911058285079,combo_dx+8_dy+8_rot+0.25,8.0,8.0,0.25,1.0,-0.4874911058285079,215,-0.5497927533633294,215,-0.0623016475348215,True,1.0,2219,2219
cervical,plip,emt_invasion,program__wta_emt_invasion,embedding__293__mean,,0.4786591638609392,combo_dx+8_dy+8_rot+0.25,8.0,8.0,0.25,1.0,0.4786591638609391,215,0.4282173464007603,215,-0.0504418174601787,True,1.0,2219,2219
cervical,plip,myofibroblast_caf_activation,program__wta_myofibroblast_caf_activation,embedding__333__mean,,-0.5546367783538505,combo_dx-8_dy+8_rot-0.25,-8.0,8.0,-0.25,1.0,-0.5546367783538496,215,-0.527391307076738,221,0.0272454712771116,True,1.0,2219,2219
cervical,plip,emt_invasive_front,program__wta_emt_invasive_front,embedding__73__mean,,0.5519909003397802,combo_dx-8_dy+8_rot-0.25,-8.0,8.0,-0.25,1.0,0.5519909003397799,215,0.5327229135391027,221,-0.0192679868006772,True,1.0,2219,2219
cervical,plip,tls_adjacent_activation,program__wta_tls_adjacent_activation,embedding__66__mean,,0.550629559322338,combo_dx-8_dy+8_rot-0.25,-8.0,8.0,-0.25,1.0,0.5506295593223375,215,0.5480656037448449,221,-0.0025639555774925,True,1.0,2219,2219
cervical,plip,collagen_ecm_organization,program__wta_collagen_ecm_organization,embedding__251__mean,,-0.5455068221700174,combo_dx-8_dy+8_rot-0.25,-8.0,8.0,-0.25,1.0,-0.5455068221700179,215,-0.5087317200301763,221,0.0367751021398415,True,1.0,2219,2219
cervical,plip,immune_exclusion,program__wta_immune_exclusion,embedding__156__mean,,0.543928085731983,combo_dx-8_dy+8_rot-0.25,-8.0,8.0,-0.25,1.0,0.5439280857319826,215,0.4935929332146166,221,-0.0503351525173659,True,1.0,2219,2219
cervical,plip,stromal_encapsulation,program__wta_stromal_encapsulation,embedding__156__mean,,0.5407668005498537,combo_dx-8_dy+8_rot-0.25,-8.0,8.0,-0.25,1.0,0.5407668005498536,215,0.5060309958959941,221,-0.0347358046538595,True,1.0,2219,2219
cervical,plip,epithelial_identity,program__wta_epithelial_identity,embedding__276__mean,,0.522184084404558,combo_dx-8_dy+8_rot-0.25,-8.0,8.0,-0.25,1.0,0.522184084404558,215,0.498856418028978,221,-0.0233276663755799,True,1.0,2219,2219
cervical,plip,immune_activation,program__wta_immune_activation,embedding__29__mean,,0.5048677850916053,combo_dx-8_dy+8_rot-0.25,-8.0,8.0,-0.25,1.0,0.5048677850916052,215,0.5157516276965848,221,0.0108838426049795,True,1.0,2219,2219
cervical,plip,oxidative_phosphorylation,program__wta_oxidative_phosphorylation,embedding__247__mean,,-0.4874911058285079,combo_dx-8_dy+8_rot-0.25,-8.0,8.0,-0.25,1.0,-0.4874911058285079,215,-0.4417909506544459,221,0.045700155174062,True,1.0,2219,2219
cervical,plip,emt_invasion,program__wta_emt_invasion,embedding__293__mean,,0.4786591638609392,combo_dx-8_dy+8_rot-0.25,-8.0,8.0,-0.25,1.0,0.4786591638609391,215,0.4489537353791188,221,-0.0297054284818202,True,1.0,2219,2219
cervical,plip,myofibroblast_caf_activation,program__wta_myofibroblast_caf_activation,embedding__333__mean,,-0.5546367783538505,combo_dx+8_dy-8_rot+0.25,8.0,-8.0,0.25,1.0,-0.5546367783538496,215,-0.5338337935099431,213,0.0208029848439065,True,1.0,2219,2219
cervical,plip,emt_invasive_front,program__wta_emt_invasive_front,embedding__73__mean,,0.5519909003397802,combo_dx+8_dy-8_rot+0.25,8.0,-8.0,0.25,1.0,0.5519909003397799,215,0.5522255378578912,213,0.0002346375181112,True,1.0,2219,2219
cervical,plip,tls_adjacent_activation,program__wta_tls_adjacent_activation,embedding__66__mean,,0.550629559322338,combo_dx+8_dy-8_rot+0.25,8.0,-8.0,0.25,1.0,0.5506295593223375,215,0.5398024259591917,213,-0.0108271333631457,True,1.0,2219,2219
cervical,plip,collagen_ecm_organization,program__wta_collagen_ecm_organization,embedding__251__mean,,-0.5455068221700174,combo_dx+8_dy-8_rot+0.25,8.0,-8.0,0.25,1.0,-0.5455068221700179,215,-0.5323310046085167,213,0.0131758175615012,True,1.0,2219,2219
cervical,plip,immune_exclusion,program__wta_immune_exclusion,embedding__156__mean,,0.543928085731983,combo_dx+8_dy-8_rot+0.25,8.0,-8.0,0.25,1.0,0.5439280857319826,215,0.5293248956817475,213,-0.0146031900502351,True,1.0,2219,2219
cervical,plip,stromal_encapsulation,program__wta_stromal_encapsulation,embedding__156__mean,,0.5407668005498537,combo_dx+8_dy-8_rot+0.25,8.0,-8.0,0.25,1.0,0.5407668005498536,215,0.5322724259561168,213,-0.0084943745937368,True,1.0,2219,2219
cervical,plip,epithelial_identity,program__wta_epithelial_identity,embedding__276__mean,,0.522184084404558,combo_dx+8_dy-8_rot+0.25,8.0,-8.0,0.25,1.0,0.522184084404558,215,0.4129674211003964,213,-0.1092166633041615,True,1.0,2219,2219
cervical,plip,immune_activation,program__wta_immune_activation,embedding__29__mean,,0.5048677850916053,combo_dx+8_dy-8_rot+0.25,8.0,-8.0,0.25,1.0,0.5048677850916052,215,0.5498879426732172,213,0.0450201575816119,True,1.0,2219,2219
cervical,plip,oxidative_phosphorylation,program__wta_oxidative_phosphorylation,embedding__247__mean,,-0.4874911058285079,combo_dx+8_dy-8_rot+0.25,8.0,-8.0,0.25,1.0,-0.4874911058285079,215,-0.5394268560633612,213,-0.0519357502348532,True,1.0,2219,2219
cervical,plip,emt_invasion,program__wta_emt_invasion,embedding__293__mean,,0.4786591638609392,combo_dx+8_dy-8_rot+0.25,8.0,-8.0,0.25,1.0,0.4786591638609391,215,0.4216522120377231,213,-0.057006951823216,True,1.0,2219,2219
cervical,plip,myofibroblast_caf_activation,program__wta_myofibroblast_caf_activation,embedding__333__mean,,-0.5546367783538505,combo_dx-8_dy-8_rot-0.25,-8.0,-8.0,-0.25,1.0,-0.5546367783538496,215,-0.5606707023482246,219,-0.0060339239943749,True,1.0,2219,2219
cervical,plip,emt_invasive_front,program__wta_emt_invasive_front,embedding__73__mean,,0.5519909003397802,combo_dx-8_dy-8_rot-0.25,-8.0,-8.0,-0.25,1.0,0.5519909003397799,215,0.5212491647739571,219,-0.0307417355658228,True,1.0,2219,2219
cervical,plip,tls_adjacent_activation,program__wta_tls_adjacent_activation,embedding__66__mean,,0.550629559322338,combo_dx-8_dy-8_rot-0.25,-8.0,-8.0,-0.25,1.0,0.5506295593223375,215,0.5227294948958215,219,-0.0279000644265159,True,1.0,2219,2219
cervical,plip,collagen_ecm_organization,program__wta_collagen_ecm_organization,embedding__251__mean,,-0.5455068221700174,combo_dx-8_dy-8_rot-0.25,-8.0,-8.0,-0.25,1.0,-0.5455068221700179,215,-0.5410066404520022,219,0.0045001817180156,True,1.0,2219,2219
cervical,plip,immune_exclusion,program__wta_immune_exclusion,embedding__156__mean,,0.543928085731983,combo_dx-8_dy-8_rot-0.25,-8.0,-8.0,-0.25,1.0,0.5439280857319826,215,0.5076216129968896,219,-0.036306472735093,True,1.0,2219,2219
cervical,plip,stromal_encapsulation,program__wta_stromal_encapsulation,embedding__156__mean,,0.5407668005498537,combo_dx-8_dy-8_rot-0.25,-8.0,-8.0,-0.25,1.0,0.5407668005498536,215,0.5186928005866566,219,-0.022073999963197,True,1.0,2219,2219
cervical,plip,epithelial_identity,program__wta_epithelial_identity,embedding__276__mean,,0.522184084404558,combo_dx-8_dy-8_rot-0.25,-8.0,-8.0,-0.25,1.0,0.522184084404558,215,0.4891265209795077,219,-0.0330575634250502,True,1.0,2219,2219
cervical,plip,immune_activation,program__wta_immune_activation,embedding__29__mean,,0.5048677850916053,combo_dx-8_dy-8_rot-0.25,-8.0,-8.0,-0.25,1.0,0.5048677850916052,215,0.5258504492378154,219,0.0209826641462101,True,1.0,2219,2219
cervical,plip,oxidative_phosphorylation,program__wta_oxidative_phosphorylation,embedding__247__mean,,-0.4874911058285079,combo_dx-8_dy-8_rot-0.25,-8.0,-8.0,-0.25,1.0,-0.4874911058285079,215,-0.4644372731040067,219,0.0230538327245011,True,1.0,2219,2219
cervical,plip,emt_invasion,program__wta_emt_invasion,embedding__293__mean,,0.4786591638609392,combo_dx-8_dy-8_rot-0.25,-8.0,-8.0,-0.25,1.0,0.4786591638609391,215,0.4584142934331248,219,-0.0202448704278143,True,1.0,2219,2219
