cell_id,luminal_estrogen_response,epithelial_identity,basal_squamous_state,unfolded_protein_response,oxidative_phosphorylation,collagen_ecm_organization,myofibroblast_caf_activation,immune_activation,immune_exclusion,emt_invasive_front
hldbmfdf-1,0.0,0.0,0.0,0.10726986274073917,0.20749678658063514,0.4505951940260085,0.09780206827159552,0.1344248172568387,0.3066704372806411,0.2552379306414414
hlecglaa-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hlgjfaae-1,0.25976100954951126,0.1946235252221393,0.11212347915087759,0.30791853260552227,0.5568236829792249,0.0,0.0,0.0,0.0,0.10149597553838581
hlgjmabg-1,0.0,0.19325720346308672,0.22267267020796316,0.0,0.3277293450499768,0.0,0.3089455823136536,0.0,0.35797387230007405,0.0
hlhkhado-1,0.0,0.0,0.0,0.2510266165818697,0.41958360426273283,0.08265884629085093,0.09888380679524136,0.0,0.15576395598871565,0.12903049325233748
hlijlkpd-1,0.10370296059263132,0.1553969612415103,0.0,0.13623494189634636,0.26352520588017503,0.470625287489361,0.0,0.0,0.3496304843634945,0.27441083005278155
hljeieef-1,0.0,0.0,0.3575789598548793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hllclkcb-1,0.0,0.0,0.0,0.1990996755014175,0.0,0.0,0.0,0.0,0.2215509415092261,0.11843445089788625
hlmmpakl-1,0.0,0.0,0.0,0.0,0.22382677651264707,0.20276136462281896,0.0,0.0,0.29940231559896735,0.1788480005691935
hmdebijb-1,0.0,0.0,0.0,0.17143548401033432,0.0,0.0,0.15630433826391973,0.0,0.25517291137489745,0.0
hmdimolp-1,0.29568126807423245,0.1658098819437012,0.29192763278407896,0.27737692658759616,0.21482935423768698,0.0,0.2666889600529216,0.0,0.17290949100441702,0.0
hmdoglca-1,0.0,0.0,0.13576854850651518,0.10330323872784407,0.19982397228573312,0.15746295939677374,0.0,0.0,0.17585953024865353,0.2859042353111738
hmhkpfko-1,0.23747784241972106,0.0,0.0,0.13809015839500327,0.0,0.2650497350358358,0.20312999859209088,0.0,0.772799743630854,0.20687137301516273
hmnpdcnm-1,0.653897056961001,0.5526955794233024,0.0,0.20781036641134626,0.0,0.0,0.0,0.0,0.0,0.0
hmohonaj-1,0.5869361387394086,0.36880208687302946,0.0,0.30501836416370987,0.37422353972388045,0.0,0.0,0.0,0.0,0.0
hmonpkdf-1,0.6785516984777294,0.33144882059958164,0.10034638674092013,0.4114101326403994,0.1476896808845891,0.0,0.069612433478682,0.0,0.07275945451989667,0.0
hnakdefn-1,0.0,0.0,0.2793035436468939,0.0,0.0,0.16196668166683462,0.0,0.0,0.0,0.0
hnddaili-1,0.10271019476148101,0.1539093200738567,0.0,0.0,0.6324509467950542,0.35202436413090654,0.1555322740931057,0.0,0.1829944444743178,0.0
hnejdoab-1,0.0,0.0,0.0,0.0,0.23552740647351675,0.11946434433467602,0.11101409263898686,0.0,0.21273217000984276,0.33134282784566144
hnfjpkkl-1,0.110121038517788,0.33002866372629874,0.0,0.0,0.0,0.11025597404139446,0.13189792653006266,0.0,0.3100810072754327,0.0
hngkocfb-1,0.0,0.0,0.0,0.0,0.0,0.14173966360377205,0.0,0.0,0.21260606146199754,0.2915369131114839
hnhfnhnk-1,0.1376190116819228,0.0,0.0,0.0,0.34971111894255635,0.0,0.0,0.0,0.20757536841555527,0.0
hniaopgm-1,0.0,0.0,0.0,0.09950273924144365,0.19247249992731882,0.0,0.0,0.0,0.14627836745223716,0.1183784177971906
hnlekago-1,0.09081797267810629,0.0,0.0,0.11930788822460026,0.0,0.0,0.0,0.0,0.11369518992579845,0.0
hnlpippm-1,0.5783913197776968,0.5316897450558644,0.0,0.24813988054325564,0.43259786405491235,0.0,0.08554688495484694,0.0,0.08941426659214768,0.0
hnobhhjo-1,0.06246446174898332,0.0,0.0,0.16411956357519775,0.15873182451615359,0.28589477664882945,0.22526884707761577,0.0,0.4155452938973556,0.29287958925112706
hnpocpgk-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hocaommd-1,0.1527151154639515,0.1144203827119604,0.13183618353225207,0.0,0.0,0.31484755206239007,0.09145757863625949,0.12570458388253442,0.292056573781716,0.21547891393817267
hocdidnm-1,0.0,0.0,0.22139120169556614,0.0,0.0,0.0,0.0,0.0,0.0,0.15809559852868213
hochehkk-1,0.18083372423276164,0.1354879893262814,0.0,0.23756189575460124,0.0,0.09052765335842451,0.0,0.0,0.18101740478863898,0.0
hohbmggj-1,0.07279336515953154,0.0,0.0,0.2242839193710179,0.18497916000422615,0.0728825616561782,0.08718855233223216,0.11983698730789044,0.17662876993350643,0.0
hoicnmgc-1,0.08025318548309733,0.12025790857614872,0.0,0.0,0.0,0.2645106369816336,0.0,0.1321178097630018,0.3450766657753316,0.25085752060468336
hojhbjfi-1,0.07321821906676398,0.0,0.0,0.5249828167356747,0.1860587792622745,0.0,0.0,0.0,0.0,0.26822205001183586
honghmla-1,0.0,0.0,0.0,0.0,0.0,0.16516910111742936,0.0,0.0,0.37777478572868933,0.21379673717424522
honhleal-1,0.06502641108352922,0.0,0.0,0.34170169434186853,0.3922642468513859,0.4033010114636539,0.0,0.0,0.33044539186104066,0.20326126819814153
hopfjeho-1,0.07180445606488121,0.0,0.0,0.09432976497483846,0.0,0.14378488162672332,0.0860040823992681,0.0,0.2856685545229396,0.32703577872739586
hpamkdnn-1,0.23400165718585914,0.2913840640505549,0.11191177083441949,0.5536971249682192,0.0,0.0,0.1067255382357735,0.0,0.0,0.16311560363061473
hpbbpeel-1,0.05899596009093916,0.17680870191682427,0.0,0.07750319903286697,0.0,0.05906825009903104,0.0,0.23299768346870517,0.1771833081937582,0.09220556283851741
hpchceop-1,0.0,0.0,0.0,0.09588549517781962,0.0,0.2593707712248219,0.11755611329472633,0.0,0.3755469637002883,0.42086582643130654
hpddabhf-1,0.08222426185781853,0.12321152993137524,0.0,0.2501177822761927,0.2089445220329293,0.6556750075582886,0.09848444761769425,0.0,0.7099901699459901,0.6784557532887575
hpdmfoaf-1,0.0,0.0,0.0,0.12812093247585898,0.0,0.0,0.14902679103614888,0.0,0.0,0.0
hpehjknn-1,0.2388483192846848,0.0,0.0,0.24299862821909637,0.20231679710952816,0.0,0.0,0.0,0.0,0.0
hphijepo-1,0.11517432004259333,0.17258658041579494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hpjbjchk-1,0.7772672510036042,0.7060736641473476,0.0,0.4476856990466136,0.10713567766149579,0.0,0.0,0.0,0.07851655051800759,0.11946424505649429
hpjdmaod-1,0.5792186894142168,0.0,0.0,0.1625876281020538,0.0,0.0,0.0,0.20374606284958904,0.0,0.0
hpjmachl-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1977053159880599,0.2913526541590921
hpkglmjk-1,0.0,0.0,0.0,0.0,0.0,0.0,0.29978454037019714,0.0,0.0,0.17410558321447359
hpnconhk-1,0.0,0.0,0.0,0.0,0.21555783734470924,0.30712030700122034,0.1016015846407919,0.0,0.10619476302440986,0.6236700919310435
hpnjaafh-1,0.0,0.0,0.0,0.10747003304161713,0.0,0.08190715827305826,0.0,0.0,0.10241423261969261,0.25571421589124593
hpnpencc-1,0.0,0.0,0.0,0.0,0.0,0.09219389928867275,0.0,0.0,0.0,0.3293996045862069
iaaokdjc-1,0.21197167932614264,0.0,0.0,0.6630134719410713,0.3654913657303272,0.09708757936203055,0.0,0.11839005041207912,0.12139537186869376,0.11239602958871689
iacabogj-1,0.15378510571664794,0.23044412595361888,0.48637950181715733,0.20202803104272893,0.0,0.07698677224656285,0.14149515172563162,0.1265853262967018,0.09626193079747275,0.28022746308193547
iafjplng-1,0.09581280521176848,0.14357370988106113,0.37713622105266453,0.3082366422867239,0.0,0.0,0.0,0.0,0.0,0.0
iajbeeab-1,0.7897818427282202,0.3413137282124775,0.15942484507903257,0.5191032731860168,0.172082608252144,0.0,0.11059642288433008,0.0,0.11559623760861563,0.0
iajngdhi-1,0.11409505169769668,0.0,0.0,0.0,0.0,0.14185536778183436,0.13665781715122155,0.0,0.17737166006819616,0.24718625053778537
ialdidgl-1,0.0,0.0,0.0,0.1727038642117575,0.0,0.13162443836677107,0.0,0.0,0.16457921546235518,0.20546580273775472
ianbmogg-1,0.4133590685287738,0.3622801195853355,0.0,0.30509430437301965,0.31778456678427003,0.0,0.0,0.06862456847481266,0.0,0.0
iancnmac-1,0.5380110045996591,0.0,0.0,0.14427238923700544,0.2790723917615312,0.0,0.0,0.0,0.0,0.0
iapfgame-1,0.630677245993858,0.10722324767785857,0.0,0.2927480144001646,0.4272391472832488,0.0,0.0,0.0,0.0,0.0
iapmjdgf-1,0.3222219234995437,0.5777118983323046,0.0,0.30537521310520765,0.0,0.0,0.0,0.0,0.0,0.0
ibcmdijc-1,0.6801812045290175,0.0,0.0,0.3241295580163299,0.0,0.0,0.0,0.0,0.0,0.0
ibcmpgbg-1,0.5949492114019014,0.43667076843943387,0.0,0.46324837207390285,0.5397785939116174,0.0,0.0,0.0,0.06869823029209911,0.0
ibffbena-1,0.6208875008922752,0.27489596270840894,0.0,0.30764665408786257,0.2075929751699853,0.0,0.03821482198245658,0.05252466079990134,0.0,0.0
ibhcoaga-1,0.4119347269072664,0.3451439808556659,0.0,0.5411600909423446,0.0,0.0,0.10049673110243103,0.0,0.0,0.0
ibmljnpd-1,0.0,0.0,0.0,0.0,0.0,0.2582534615964103,0.20792569868608476,0.0,0.2321735717729745,0.20156688019003188
ibpmjaka-1,0.7159485987613015,0.501519964636378,0.18413652584794393,0.2940027330881985,0.7723436349478615,0.0,0.0910438180823872,0.0,0.0,0.0
ibponlfm-1,0.13119896054274288,0.0,0.0,0.0,0.16669838976008933,0.23676432407946033,0.07857204713744147,0.0,0.4229006360833809,0.4251557891530571
icadnjjj-1,0.5195068014332977,0.0,0.0,0.1407246768433486,0.0,0.0,0.0,0.0,0.0,0.0
icbnfgdm-1,0.67044761879271,0.42861380225703977,0.0,0.4764437149575963,0.28000473668498704,0.0,0.0,0.0,0.0,0.0
icdgdcjp-1,0.43348059962755237,0.2334504400135781,0.31109556335145966,0.08631082319160709,0.26781919416994715,0.10552188112084182,0.2288666606228234,0.0,0.08225043273709035,0.2986411938036284
icgnnakk-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ickkkfph-1,0.0,0.0,0.0,0.0,0.36609808888537276,0.0,0.0,0.0,0.0,0.0
iclclmcp-1,0.0,0.0,0.0,0.0,0.0,0.10873065651843773,0.1300732070957903,0.0,0.1359535232860594,0.0
icmdangd-1,0.629141599654562,0.40675372185440867,0.3324445249018638,0.3880195760911602,0.30097170924736444,0.0,0.25202782778006994,0.0,0.14531611606482792,0.10432049550487592
icmehhme-1,0.09966494751142321,0.0,0.0,0.0,0.0,0.3814157597551813,0.2387482010962115,0.0,0.2833446227598407,0.22339673762282153
icomcgie-1,0.6325603648586339,0.36089308885411686,0.0,0.46299956822548,0.7141303234651383,0.0,0.0,0.0,0.0,0.0
idcffpnm-1,0.0,0.0,0.0,0.0,0.23552740647351675,0.39786069001437824,0.22202818527797372,0.0,0.38144018032673965,0.0
idcojapc-1,0.09193172243977281,0.0,0.15872597018553627,0.0,0.0,0.2384725072863898,0.11011159843161669,0.0,0.2634659581964636,0.1436812994857166
iddhjhnj-1,0.07417162027472327,0.11114479601337612,0.12806202337883377,0.0,0.0,0.09956319577414338,0.43534042842333937,0.0,0.3614132246870183,0.15541818978834082
idfcimeb-1,0.0,0.0,0.0,0.1529219404559633,0.408032185956823,0.14424417612658413,0.0,0.0,0.20101742450089716,0.18193124627179344
idgdhghb-1,0.0,0.0,0.0,0.4314504010475704,0.0,0.0,0.13112331988667733,0.0,0.19193394107888756,0.34219772054075503
idhigfbo-1,0.0,0.0,0.3713484660042798,0.12372594441184534,0.0,0.0,0.0,0.0,0.0,0.14719676716032595
idjadiof-1,0.0,0.0,0.0,0.0,0.268567683591874,0.2389384570714151,0.0,0.0,0.13231011159870393,0.1651800515245972
idmlnfai-1,0.42256404218712645,0.3935066101232206,0.0,0.2101406003420157,0.2006798880213633,0.0,0.0,0.0,0.0,0.0
idncabfh-1,0.10494096304339802,0.0,1.0,0.13786131004421695,0.26667116091225956,0.0,0.336229249380332,0.0,0.16547779500825988,0.0
idniafka-1,0.07726709479082734,0.0,0.0,0.20301210513513182,0.0,0.31041924305360846,0.18509396077418408,0.0,0.2594279021100737,0.18528712669144035
idploflk-1,0.7936450768824601,0.5321252345430165,0.0,0.2607214404982505,0.3657222234096575,0.0,0.0,0.0,0.0,0.0
ieafbfaa-1,0.2794065675424097,0.16163699605199705,0.0,0.2106042670005653,0.0,0.0,0.0,0.0,0.0,0.0
iebjjlid-1,0.5922525154673135,0.16292409581909634,0.0,0.21581425892803136,0.174292242422241,0.0,0.08215135315343887,0.0,0.0,0.0
iecbkchh-1,0.4283634377901763,0.39457887717095325,0.0,0.3970053465154173,0.23078246571601388,0.0,0.0,0.0,0.0,0.0
iecfihkm-1,0.06645619897505534,0.09958338042972488,0.0,0.0,0.16887544402623086,0.0,0.0,0.0,0.0,0.10386526842105903
iegdbnfj-1,0.15818340974019154,0.11851745144001763,0.0,0.20780609841578812,0.0,0.0,0.0,0.0,0.0,0.28738994187852734
iehlckmk-1,0.513669167334252,0.19947045511757566,0.0,0.1648880646158817,0.13995437851117157,0.0,0.0,0.0,0.0,0.0
iejgfodk-1,0.0,0.0,0.0,0.2806439069912124,0.0,0.0,0.0,0.0,0.0,0.16694104065531268
ielaahfo-1,0.21633417649117348,0.0,0.0,0.14209948200149616,0.274869242271206,0.0,0.0,0.0,0.0,0.0
ielcnfkd-1,0.5550291982234228,0.7511486554161284,0.0,0.6271029762592093,0.20722135787063117,0.0,0.0,0.0,0.0,0.0
ifbiaopp-1,0.40619354111790235,0.3331177091407201,0.0,0.5531693532782264,0.2283992830952312,0.0,0.10765430465971362,0.0,0.11252111285778077,0.0
ifcgpdel-1,0.0,0.0,0.0,0.0,0.0,0.0981779285998657,0.16036097858456252,0.0,0.1227587115673814,0.22789507027399697
ifchoehj-1,0.1041037622168077,0.15599755503460688,0.0,0.10307093408617632,0.1993746152583048,0.0,0.0,0.0,0.0982220840645219,0.3254102814501762
ifcjoace-1,0.09735124444616552,0.0,0.0,0.1278906701878939,0.0,0.12438986401067241,0.11660285319136705,0.16026570305597282,0.0,0.3883452583505207
ifdcdacc-1,0.2985366084231439,0.17560448283876184,0.0,0.0,0.2304170085889389,0.09078526378177848,0.0,0.0,0.11351514714246301,0.1417158343172159
iffcpibj-1,0.1872872901131546,0.14032326365815143,0.0,0.0,0.0,0.0,0.11216206078264108,0.0,0.336065306761226,0.14635688588477053
ifgdjfdc-1,0.0,0.14951441846973604,0.0,0.0,0.0,0.09989955209032828,0.11950866061052881,0.0,0.12491137749247624,0.15594324213704125
iflalmhg-1,0.0,0.0,0.0,0.0,0.34688480910886,0.34746849216382575,0.153819184722151,0.0,0.11633917764775645,0.0
ifljbjim-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2016314673079042,0.22373525309435355,0.42636071498205336
ifoohdol-1,0.6988267864869988,0.5156349641161709,0.11305711041755302,0.5276622473274624,0.7088800206606987,0.0,0.1846282347069827,0.0,0.09157455542214293,0.0
ifpedobd-1,0.0,0.0,0.0,0.0,0.0,0.1346794637057466,0.16111546030421459,0.0,0.13418160337037696,0.0
igammadd-1,0.0,0.0,0.0,0.0,0.47061872593101034,0.0,0.0,0.0,0.0,0.2449405186246239
igdeddng-1,0.0,0.0,0.0,0.21626931104339922,0.0,0.0,0.197181066361936,0.0,0.2110942061169358,0.237623787204616
igdeljka-1,0.0,0.0,0.1857799667151304,0.0,0.0,0.0,0.0,0.0,0.16894428294047156,0.0
igelnhbc-1,0.6561356981675561,0.2565078626371001,0.39974788746794476,0.20168822789944182,0.5160007974162578,0.042244347747131095,0.0,0.0,0.10564210865718587,0.09808443583164071
igfajmjj-1,0.4159774338460753,0.23201950118399173,0.0,0.4447664359068823,0.0,0.0,0.0,0.0,0.0,0.0
igfhejgj-1,0.14587947356114822,0.10929884146684843,0.0,0.19164237444041474,0.1853511128525328,0.2442719048184464,0.1174918711004603,0.0,0.3305483322674782,0.4056796023096821
iggollhk-1,0.0,0.0,0.0,0.16230236627623673,0.0,0.35746983419659134,0.5113438501378336,0.0,0.3913284229266488,0.19309113971124334
iglfnlmc-1,0.18599567204902898,0.12004062676975472,0.1383118787671184,0.10523840159115064,0.0,0.0,0.09594990684464054,0.0,0.132560744228073,0.2906950848901086
ignjmghb-1,0.0,0.0,0.0,0.1082805594373368,0.20945182140023338,0.0,0.17338998073629408,0.0,0.1904952456590894,0.1942301030158627
ignnmfci-1,0.0,0.0,0.0,0.0898837442522799,0.0,0.10866646843828297,0.11152848377977101,0.3379124085767398,0.2022257048320646,0.27656310077880636
igoecgeo-1,0.0,0.0,0.0,0.0,0.26513870251501154,0.0,0.0,0.0,0.19982550659162318,0.1630710886613894
ihbjcdll-1,0.1886251790495526,0.12193669799959915,0.10010182268402992,0.4308634534682439,0.2946594636504505,0.0,0.06944277416463512,0.0,0.0,0.18122755775022903
ihdlijbi-1,0.0,0.0,0.0,0.0,0.0,0.20062334179129943,0.0,0.0,0.2508533567561538,0.0
ihfaakad-1,0.312374967648446,0.15602936329904807,0.0,0.0,0.0,0.10425257755103466,0.17687489895014386,0.0,0.0,0.16273831668185856
ihgekhoi-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ihgepjci-1,0.07364929158788791,0.11036209617298941,0.1271601896551374,0.0,0.0,0.0,0.11842230863313272,0.0,0.09220168594452738,0.2940438083369217
ihgpbldf-1,0.0,0.0,0.0,0.0,0.2817679514637684,0.13852533049427715,0.13280922986775023,0.0,0.17320788219345684,0.3465975065823123
ihhhmhem-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12547852910273508,0.19889458023552187
ihhopklc-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19539151071189342
ihijipjm-1,0.0,0.0,0.0,0.0,0.0,0.2502782747345619,0.0,0.0,0.19425804126950885,0.17386232401595672
ihikojjb-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ihjcgdid-1,0.6617392572616624,0.3667750044206768,0.0,0.2656917177058712,0.5021066902839104,0.0,0.0,0.0,0.0627445544231806,0.0
ihjojopo-1,0.0974563031443123,0.14603646102205567,0.16826451040782792,0.0,0.24765148655023564,0.19515144016579342,0.0,0.0,0.15567157037367865,0.19434522202829949
ihmejogg-1,0.5636484860830573,0.16679831256111796,0.0,0.21471827432633092,0.2828598404174766,0.0,0.0,0.0,0.0,0.0
ihnamioo-1,0.506682664250217,0.1894559515943325,0.0,0.42736700284332296,0.2526957876222804,0.0,0.3573188445023178,0.0,0.12449080773111273,0.0
ihocdhka-1,0.7050776145922306,0.48098875288142934,0.0,0.20282629022422163,0.2952831541864911,0.0,0.0,0.0,0.0,0.0
ihohhfnc-1,0.5288887315300534,0.38308083171413587,0.0,0.4540188545904387,0.6994700504452899,0.04395386300888735,0.052581489976063156,0.0,0.054958580490845454,0.0
ihpihoao-1,0.4582823103662408,0.35344894696649887,0.0,0.3903494401725213,0.569612263941945,0.0,0.0,0.0,0.0,0.0
iiegfnlo-1,0.4904122190839898,0.5674518962347512,0.0,0.16912915609159487,0.45048062259246796,0.0,0.0,0.0,0.0,0.0
iieodmif-1,0.4863012867754681,0.4230429730100604,0.0,0.42405883497336955,0.4445183862085886,0.0,0.0,0.0,0.0,0.0
iiffcnbf-1,0.15613209431138866,0.5912830138237971,0.26130014647173394,0.20511127816517036,0.2568509472812836,0.07576330233852951,0.12106478512555666,0.0,0.0,0.23653309258076266
iifmapji-1,0.8051540320390014,0.33811008344532306,0.0,0.3747227243008408,0.5506813897612036,0.0,0.0,0.0,0.0,0.0
iikolomf-1,0.11587264845800212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43118696003599327
iiljlgch-1,0.17900967721709077,0.24327708810839968,0.0,0.23516563881288974,0.0,0.26878302074114135,0.0,0.0,0.1680390785786878,0.0
iimcanib-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27627033464198203
iimnjcad-1,0.641886417121913,0.2616058687532172,0.0,0.3015660990756255,0.44363634830356075,0.0,0.0,0.0,0.0,0.11664671851938914
iimodmje-1,0.6044716632377215,0.4591762168740633,0.0,0.3236683002877886,0.20508271446288415,0.03151557656022534,0.0,0.0,0.0,0.04919582804711584
iipddkhp-1,0.0,0.10462357166519205,0.0,0.09172242554115172,0.0,0.25946203444184907,0.2779116309346816,0.0,0.11850801261499685,0.4902870689060884
ijakkdlm-1,0.0885080167263473,0.09632930537664651,0.0,0.08445092629904823,0.0,0.0,0.07699716442689356,0.0,0.08047803249106639,0.1932945254593694
ijamegcf-1,0.0,0.0,0.0,0.0,0.19873008270053444,0.0,0.374963108782673,0.0,0.28238333203311444,0.18692218736652713
ijaoehck-1,0.18709937635748622,0.1401824710209911,0.0,0.0,0.0,0.2809929545774293,0.0,0.0,0.11711502967237566,0.4010739384293493
ijdadjdd-1,0.5997426614993274,0.24569208951908875,0.0,0.3040966014972547,0.17679303178532402,0.0,0.0,0.0,0.11816548093898867,0.0
ijdbdilb-1,0.6953775286485451,0.5289089859377455,0.0,0.3919697990873821,0.5591356279242774,0.0,0.0,0.0,0.0,0.0
ijdmgiig-1,0.6671100568268448,0.5152880150984422,0.0,0.2690373025430184,0.16223845035440554,0.0,0.0,0.0,0.0,0.0
ijfeppcl-1,0.8847840954684395,0.5746257201417203,0.0,0.3182982061588485,0.428578873959507,0.0,0.0,0.0,0.0,0.0
ijlefmmc-1,0.0,0.0,0.0,0.0,0.0,0.47061518981531836,0.14746159478800283,0.0,0.22456541363784596,0.4542760708739366
ijnaband-1,0.5657787250899263,0.6208697099290872,0.0,0.2447298306443652,0.2970827222121656,0.0,0.0,0.0,0.0,0.0
ijnbfcha-1,0.5900889959138251,0.4785205136948093,0.0,0.3819221192928324,0.4323640307527956,0.0,0.0,0.0,0.0,0.0
ijnfconh-1,0.5225219621523649,0.48737391849847544,0.0,0.40135993263374864,0.4786236830400036,0.0,0.0,0.0,0.0,0.0
ijnjhdib-1,0.3186984409234882,0.4972710525126222,0.0,0.30968713235996853,0.0,0.0,0.0,0.0,0.0,0.0
ikbilkml-1,0.5857359861212696,0.42492482758837996,0.0,0.36088092082920603,0.15189085506787306,0.0,0.0,0.0,0.0,0.0
ikbnaoii-1,0.6296514587250004,0.42705359195274206,0.0,0.3193164503997384,0.18952541779516632,0.0,0.0,0.0,0.0,0.0
ikffiaeb-1,0.6057598481087612,0.5447973633606934,0.0,0.3938236671089148,0.31545852245209954,0.0,0.06458187695709959,0.0,0.06750147788912805,0.0
ikgdeanp-1,0.7696112204563178,0.6010989247626876,0.0,0.3886144279720763,0.3313193896240464,0.0,0.0,0.0,0.0,0.0
ikgjpeap-1,0.7513020017292082,0.4555341295285392,0.15004047476209398,0.38058157592724823,0.4416587493996839,0.0,0.0,0.07153110375382217,0.0,0.0
ikipialf-1,0.779908487665266,0.6170469240146408,0.08612765426462693,0.3151683776615731,0.21947124981120622,0.0,0.08622077148763829,0.0,0.09011861801450126,0.07796413700878907
ikjcfnok-1,0.41113544567339555,0.22218776078016803,0.2996310779549458,0.09739487966216327,0.18839517496307442,0.07422848581785672,0.42504479317433247,0.0,0.25104472161182495,0.1158706970667252
ikjolmko-1,0.8591352929187261,0.5703792720384494,0.0,0.47643005999021243,0.26682528551037327,0.0,0.050564181228638524,0.06949833415103218,0.0,0.0
ikjpchba-1,0.8067844748686641,0.5833439995553413,0.0,0.3997458644301322,0.37064102917346164,0.0,0.0,0.0,0.0,0.0
iklnmiof-1,0.5538569247276577,0.47637034221914376,0.13282419582413604,0.2691675287755854,0.4957923300954843,0.07702406479274325,0.0,0.0,0.0963085602689381,0.1202345970029308
iklpeepk-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iknhmfbj-1,0.6533222039079558,0.34816525824002426,0.0,0.28006661476993544,0.1706805834307396,0.0,0.0,0.0,0.0,0.0
ikohjbdm-1,0.6062308034709004,0.25076193113439066,0.1444650646692854,0.2540619927664021,0.4914432231419274,0.0,0.0,0.0,0.0,0.13077209859047043
ikpejidn-1,0.6555122920906663,0.37687305317181485,0.0,0.38372547833625675,0.0,0.0,0.0,0.0,0.0,0.0
ikpkpncn-1,0.540742082293743,0.3269651694576328,0.0,0.32940295455265517,0.13417701060679102,0.0,0.0,0.0,0.0,0.0
ilammhbi-1,0.6033815123185148,0.36864861573046503,0.0,0.3175555487477099,0.16980567435817462,0.0,0.0,0.0,0.0,0.0
ileneplo-1,0.5421230231724663,0.39761177278523424,0.0,0.3009890425105449,0.2683987441909512,0.0,0.0,0.0,0.09997834645868221,0.0
ilhmhlck-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1965762038799297
ilhpipee-1,0.5719491297751198,0.25517028778370454,0.08700434934639015,0.39144878287502133,0.31249804368629575,0.0,0.0,0.08295784387510782,0.0,0.0
illcmafo-1,0.5130364881480258,0.24579560077964,0.0,0.19929108070098817,0.0,0.0,0.0,0.0,0.0,0.09149183586430579
illegnkh-1,0.25738759184573196,0.0,0.0,0.15092773916943758,0.29194612618484234,0.23005598621447979,0.30828704610821756,0.0,0.28765504486403914,0.1795587448224091
ilpmdabh-1,0.09756168074573558,0.0,0.0,0.3845013632710965,0.2479192672765672,0.4176549948064829,0.14907105154457295,0.0,0.12213765067385794,0.3905963794097116
imckkkcg-1,0.6619131193417107,0.2478214512217502,0.0,0.4560690962296841,0.48350172910274564,0.0,0.0,0.0,0.0,0.0
imdfabeb-1,0.7430696780812688,0.1803039971086437,0.0,0.2635400588040762,0.4690618041157903,0.08551253179220743,0.0,0.0,0.10692228258817109,0.0
imelcomg-1,0.09518346952708157,0.0,0.0,0.12504285669772877,0.0,0.408005549729548,0.11400639187153615,0.0,0.39099743165494977,0.2975269956498377
imgjmage-1,0.34349893086057126,0.0,0.0,0.4512557464108906,0.0,0.0,0.0,0.0,0.0,0.0
imhfdmic-1,0.0,0.14785502760755753,0.1703598790165433,0.16503096391501398,0.250735447330565,0.0,0.0,0.0,0.0,0.0
imhfopaj-1,0.23774533250859964,0.1861127387335314,0.0,0.31232687452066876,0.0,0.0,0.0,0.0,0.12183045134920488,0.0
imkiefdl-1,0.0,0.0,0.0,0.0,0.4594809318546421,0.0,0.21657292244032247,0.0,0.22636369557980435,0.0
imlamfog-1,0.4885680861447641,0.4875556026755918,0.0689229251647235,0.4843869521877143,0.3043220135915306,0.0,0.0,0.0,0.0,0.0
imoclfia-1,0.6119670612080701,0.40404043956393165,0.0,0.244573976800433,0.3985082683820301,0.0,0.0,0.0,0.09816272895803461,0.0
imoidkkn-1,0.0,0.5602855091896093,0.22139120169556614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imopkmop-1,0.6994544329808932,0.34209677898911517,0.0,0.19721197772368157,0.5801344079949085,0.08732365739350297,0.10446426551816933,0.0,0.0,0.4089367959396118
implblml-1,0.8856370670586248,0.4557288692808609,0.0,0.3697804639965772,0.4637722357527941,0.0,0.0,0.0,0.0,0.13283558079932622
inglhhph-1,0.481451510386833,0.44547527363656825,0.16490969755890883,0.3674169567201685,0.0,0.0,0.16910196347517326,0.0,0.0,0.0
inidofao-1,0.5236260850213724,0.37735404490392105,0.12167303150926591,0.1604871851469565,0.6005341128941661,0.07055756222990966,0.15695256134117933,0.0,0.08822304110713224,0.11014038382744067
injbgodg-1,0.0,0.0,0.0,0.2082740330698959,0.0,0.13065775570214255,0.0,0.0,0.0,0.0
