ligand,receptor,sender_celltype,receiver_celltype,anchor_source_ligand,anchor_source_receptor,structure_map_source,sender_anchor,receiver_anchor,structure_bridge,sender_expr,receiver_expr,local_contact,contact_strength_raw,contact_strength_normalized,contact_coverage,cross_edge_count,prior_confidence,LR_score
DLL4,NOTCH3,Endothelial Cells,Myeloid Cells,precomputed,precomputed,precomputed,0.8999695474149415,0.8259401011731793,0.8270795117677375,1.0,0.0007714919761827168,0.0,0.0012690355329949238,0.36812984001069315,0.0,394,1.0,0.012962142214464109
DLL4,NOTCH3,11q13 Invasive Tumor Cells,Myoepithelial Cells,precomputed,precomputed,precomputed,0.509882268986773,0.6229781712219108,0.493435580121531,0.06734007498340545,0.04464016629523392,0.0,0.0008070243398540899,0.0730343915723456,0.0,5163,1.0,0.012947784558326013
TGFB1,TGFBR2,Pericytes,B Cells,precomputed,precomputed,precomputed,0.7421690557741022,0.501457904154189,0.493435580121531,0.25809749975310686,0.009895229901992758,0.0,0.002900595798055817,0.6112832741895282,0.0,1063,1.0,0.012937876221928544
DLL4,NOTCH3,Myoepithelial Cells,Endothelial Cells,precomputed,precomputed,precomputed,0.6270397684181526,0.8544260293908458,0.6355774498689515,0.0069047442087267884,0.19937237225527835,0.0,0.0020768431983385254,0.07694543173992203,0.0,2247,1.0,0.01293675081015438
TGFB1,TGFBR2,11q13 Invasive Tumor Cells (Mitotic),Myoepithelial Cells,precomputed,precomputed,precomputed,0.614614826838263,0.6348596833309632,0.493435580121531,0.05212675997941913,0.046291861436256077,0.0,0.0030345471521942106,0.2221205555709519,0.0,714,1.0,0.012917529731187288
TGFB1,TGFBR2,T Lymphocytes,11q13 Invasive Tumor Cells (Mitotic),precomputed,precomputed,precomputed,0.8551613440119104,0.501457904154189,0.7225713490803121,1.0,0.0014987600472605432,0.0,0.002577319587628866,0.9599625380472957,0.0,97,1.0,0.01291664483688813
TGFB1,TGFBR2,"CAFs, DCIS Associated",Mast Cells,precomputed,precomputed,precomputed,0.3777732310071672,0.7973218481285282,0.6355774498689515,0.47844300379630145,0.005044198536350481,0.0,0.0021565003080714724,0.15665933233545398,0.0,1082,1.0,0.012905537583527743
TGFB1,TGFBR2,"CAFs, Invasive Associated",11q13 Invasive Tumor Cells (G1/S),precomputed,precomputed,precomputed,0.614614826838263,0.501457904154189,0.8828736610264103,0.9188457246466148,0.0018417017418815348,0.0,0.0032608695652173903,0.5616110863487175,0.0,460,1.0,0.012898327285925338
JAG1,NOTCH1,Pericytes,11q13 Invasive Tumor Cells (Mitotic),precomputed,precomputed,precomputed,0.508890947751274,0.6160323490474457,0.493435580121531,0.03425584686464733,0.08666944020865194,0.0,0.009152907394113426,0.1097425841062673,0.0,398,1.0,0.012892681911461288
TGFB1,TGFBR2,Mast Cells,Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.7421690557741022,0.501457904154189,0.493435580121531,0.03572830522875711,0.06897244404348622,0.0,0.005555555555555555,0.37273934549280513,0.0,30,1.0,0.012861037489921054
CSF1,CSF1R,Pericytes,Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.8757522736627364,0.5138054783331665,0.493435580121531,0.297542793801235,0.006818845693506099,0.0,0.00031312625250501,0.07328434577308453,0.0,1996,1.0,0.012851246084079494
TGFB1,TGFBR2,Plasma Cells,"CAFs, Invasive Associated",precomputed,precomputed,precomputed,0.3777732310071672,0.501457904154189,0.493435580121531,0.06220829473112404,0.07630971198036683,0.0,0.009941520467836256,0.5941507849002332,0.0,285,1.0,0.012818997565229797
CSF1,CSF1R,11q13 Invasive Tumor Cells,Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.5095141455978388,0.5138054783331665,0.7225713490803121,0.3435917185259688,0.006818845693506099,0.0,0.00020970394736842106,0.04907929777840075,0.0,30400,1.0,0.0128163686038833
TGFB1,TGFBR2,"CAFs, DCIS Associated",B Cells,precomputed,precomputed,precomputed,0.3777732310071672,0.501457904154189,0.493435580121531,0.47844300379630145,0.009895229901992758,0.0,0.001693446754883427,0.3568838090728188,0.0,4232,1.0,0.012813234752757422
CSF1,CSF1R,"CAFs, DCIS Associated",Mast Cells,precomputed,precomputed,precomputed,0.628123476046365,0.7876382030474474,0.6355774498689515,1.0,0.0013954866575133426,0.0,0.0011552680221811461,0.05024042134966713,0.0,1082,1.0,0.01279513435101533
TGFB1,TGFBR2,Dendritic Cells,11q13 Invasive Tumor Cells (G1/S),precomputed,precomputed,precomputed,0.8551613440119104,0.501457904154189,0.7225713490803121,0.7613650405309432,0.0018417017418815348,0.0,0.00518341307814992,0.8927257566096043,0.0,209,1.0,0.012774080507094148
JAG1,NOTCH1,"CAFs, DCIS Associated",Pericytes,precomputed,precomputed,precomputed,0.508890947751274,0.7395744237294981,0.6355774498689515,0.010161058057093355,0.17748963886584487,0.0,0.0018576644673627596,0.06335438903375551,0.0,15611,1.0,0.01275893965946261
CXCL12,CXCR4,Macrophages,Endothelial Cells,precomputed,precomputed,precomputed,0.7257649198759275,0.7370798554171776,0.8469737648749797,0.03388623051970213,0.027958038284341596,0.0,0.0023949169110459435,0.3358358275118075,0.0,2790,1.0,0.012748285712278339
CSF1,CSF1R,"CAFs, DCIS Associated",11q13 Invasive Tumor Cells (Mitotic),precomputed,precomputed,precomputed,0.628123476046365,0.5138054783331665,0.493435580121531,1.0,0.0026430507474118963,0.0,0.0,0.0,0.0,233,1.0,0.01270662554848511
JAG1,NOTCH1,11q13 Invasive Tumor Cells,Mast Cells,precomputed,precomputed,precomputed,0.7293068717997298,0.7395744237294981,0.493435580121531,1.0,0.0015718900135326876,0.0,0.028911564625850344,1.0,0.0,42,1.0,0.01269378872554064
TGFB1,TGFBR2,11q13 Invasive Tumor Cells,11q13 Invasive Tumor Cells (Mitotic),precomputed,precomputed,precomputed,0.614614826838263,0.501457904154189,0.9140673791978061,0.9884381288839681,0.0014987600472605432,0.0,0.00018135654697134566,0.06754905055537735,0.0,11947,1.0,0.012688687669105522
DLL4,NOTCH3,Macrophages,11q13 Invasive Tumor Cells,precomputed,precomputed,precomputed,0.8555567496856861,0.5135084777480219,0.493435580121531,0.0018955660656360717,1.0,0.0,0.00019168104274487253,0.010420813232273176,0.0,1739,1.0,0.01265594826421617
TGFB1,TGFBR2,11q13 Invasive Tumor Cells (Mitotic),11q13 Invasive Tumor Cells,precomputed,precomputed,precomputed,0.614614826838263,0.501457904154189,0.9140673791978061,0.05212675997941913,0.02792871411289051,0.0,0.00033743767732694274,0.12483646037714254,0.0,12101,1.0,0.012651866750621103
DLL4,NOTCH3,"CAFs, Invasive Associated",Pericytes,precomputed,precomputed,precomputed,0.509882268986773,0.8544260293908458,0.493435580121531,0.002196330917593002,0.8672894033034337,0.0,0.00432900432900433,0.045328579624419274,0.0,2541,1.0,0.012648521899091499
JAG1,NOTCH1,11q13 Invasive Tumor Cells,Plasma Cells,precomputed,precomputed,precomputed,0.7293068717997298,0.37721518580541,0.493435580121531,1.0,0.0029919533735881763,0.0,0.006934812760055477,0.2663469458818259,0.0,103,1.0,0.012631290010255716
TGFB1,TGFBR2,Plasma Cells,Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.3777732310071672,0.501457904154189,0.493435580121531,0.06220829473112404,0.06897244404348622,0.0,0.015873015873015872,1.0,0.0,126,1.0,0.012604821490638421
JAG1,NOTCH1,Endothelial Cells,11q13 Invasive Tumor Cells (Mitotic),precomputed,precomputed,precomputed,0.508890947751274,0.6160323490474457,0.493435580121531,0.029179138324176478,0.08666944020865194,0.0,0.006844506844506847,0.08206505711314165,0.0,407,1.0,0.01255257709133991
DLL4,NOTCH3,11q13 Invasive Tumor Cells (Mitotic),"CAFs, Invasive Associated",precomputed,precomputed,precomputed,0.509882268986773,0.5135084777480219,0.8828736610264103,0.008557082379913908,0.1973932010691654,0.0,0.009461426491994178,0.16933801805736182,0.0,458,1.0,0.012548613903693204
CSF1,CSF1R,Endothelial Cells,Myeloid Cells,precomputed,precomputed,precomputed,0.8757522736627364,0.8227335741791224,0.8270795117677375,0.3300653030175087,0.00197514773301428,0.0,0.0012690355329949238,0.23140530839465193,0.0,394,1.0,0.01253809550504905
CSF1,CSF1R,"CAFs, Invasive Associated","CAFs, Invasive Associated",precomputed,precomputed,precomputed,0.5095141455978388,0.5138054783331665,1.0,0.1523572567652539,0.009718180396522284,0.0,0.0014158957900698508,0.22504303948130094,0.0,5297,1.0,0.01253335273029764
CXCL12,CXCR4,Endothelial Cells,Myoepithelial Cells,precomputed,precomputed,precomputed,0.7257649198759275,0.37618697444839866,0.6355774498689515,0.10272295574815776,0.021502591154489905,0.0,0.0013794495659780624,0.1657211031128427,0.0,2702,1.0,0.012509918009823555
TGFB1,TGFBR2,Pericytes,Plasma Cells,precomputed,precomputed,precomputed,0.7421690557741022,0.6348596833309632,0.6355774498689515,0.25809749975310686,0.004952137174709604,0.0,0.00021150592216582064,0.029151644527597283,0.0,394,1.0,0.012507036233147396
JAG1,NOTCH1,Pericytes,Dendritic Cells,precomputed,precomputed,precomputed,0.508890947751274,0.8470415641458264,0.493435580121531,0.03425584686464733,0.05197941571611153,0.0,0.005247444132814622,0.2399841072200952,0.0,1579,1.0,0.012484975869849415
DLL4,NOTCH3,Myeloid Cells,Endothelial Cells,precomputed,precomputed,precomputed,0.8271957174097291,0.8544260293908458,0.8270795117677375,0.0032417203409647417,0.19937237225527835,0.0,0.0014492753623188406,0.05369452954024995,0.0,460,1.0,0.01247992527553724
TGFB1,TGFBR2,"CAFs, Invasive Associated",11q13 Invasive Tumor Cells (Mitotic),precomputed,precomputed,precomputed,0.614614826838263,0.501457904154189,0.8828736610264103,0.9188457246466148,0.0014987600472605432,0.0,0.0023764258555133075,0.8851365607470311,0.0,526,1.0,0.012462895418710533
CSF1,CSF1R,Myoepithelial Cells,"CAFs, Invasive Associated",precomputed,precomputed,precomputed,0.628123476046365,0.5138054783331665,0.493435580121531,0.241712611075796,0.009718180396522284,0.0,0.0023207426376440463,0.3688597569765374,0.0,1562,1.0,0.01245928620453627
CXCL12,CXCR4,Macrophages,11q13 Invasive Tumor Cells,precomputed,precomputed,precomputed,0.7257649198759275,0.6167051131442042,0.493435580121531,0.03388623051970213,0.04976777849846808,0.0,0.00023524491609597993,0.08039388517542345,0.0,1739,1.0,0.01245028490113815
DLL4,NOTCH3,11q13 Invasive Tumor Cells (Mitotic),Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.509882268986773,0.5135084777480219,0.7225713490803121,0.008557082379913908,0.2295016807597237,0.0,0.0024265644955300124,0.12062606015032493,0.0,1305,1.0,0.012445195777854474
CSF1,CSF1R,T Lymphocytes,"CAFs, Invasive Associated",precomputed,precomputed,precomputed,0.5095141455978388,0.5138054783331665,0.7225713490803121,0.2016933258290928,0.009718180396522284,0.0,0.001875,0.2980132450331128,0.0,2400,1.0,0.012440909039695514
CSF1,CSF1R,Mast Cells,"CAFs, Invasive Associated",precomputed,precomputed,precomputed,0.792366646275759,0.5138054783331665,0.493435580121531,0.1878690989799276,0.009718180396522284,0.0,0.006944444444444444,1.0,0.0,144,1.0,0.012418411025457115
DLL4,NOTCH3,11q13 Invasive Tumor Cells (Mitotic),Endothelial Cells,precomputed,precomputed,precomputed,0.509882268986773,0.8544260293908458,0.493435580121531,0.008557082379913908,0.19937237225527835,0.0,0.0036036036036036032,0.13351072210008091,0.0,370,1.0,0.012418267590663154
DLL4,NOTCH3,T Lymphocytes,Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.509882268986773,0.5135084777480219,0.824969253066532,0.007392968575375538,0.2295016807597237,0.0,0.0013568521031207597,0.06744997864579334,0.0,737,1.0,0.012416812075091089
JAG1,NOTCH1,Myoepithelial Cells,11q13 Invasive Tumor Cells (Mitotic),precomputed,precomputed,precomputed,0.508890947751274,0.6160323490474457,0.493435580121531,0.027254376065765328,0.08666944020865194,0.0,0.032950357684803804,0.39507199667307824,0.0,659,1.0,0.012410621459188982
DLL4,NOTCH3,Plasma Cells,Pericytes,precomputed,precomputed,precomputed,0.6270397684181526,0.8544260293908458,0.6355774498689515,0.0012306151710811475,0.8672894033034337,0.0,0.00331858407079646,0.03474856822978158,0.0,452,1.0,0.012399513592290433
CSF1,CSF1R,"CAFs, Invasive Associated",Endothelial Cells,precomputed,precomputed,precomputed,0.5095141455978388,0.8563002112189677,0.493435580121531,0.1523572567652539,0.010937673779041644,0.0,0.00068,0.07623070674248579,0.0,3125,1.0,0.012372768474085045
DLL4,NOTCH3,Pericytes,CXCL14+ Fibroblasts,precomputed,precomputed,precomputed,0.8999695474149415,0.8544260293908458,0.9260430554573054,0.11694486957515715,0.004265561924923322,0.0,0.0020791189031242985,0.45159772518265023,0.0,2966,1.0,0.012352323577997825
TGFB1,TGFBR2,Dendritic Cells,11q13 Invasive Tumor Cells (Mitotic),precomputed,precomputed,precomputed,0.8551613440119104,0.501457904154189,0.7225713490803121,0.7613650405309432,0.0014987600472605432,0.0,0.0027100271002710027,1.0,0.0,246,1.0,0.012342843060264452
JAG1,NOTCH1,Dendritic Cells,Endothelial Cells,precomputed,precomputed,precomputed,0.8289287788808167,0.7395744237294981,0.493435580121531,0.001657584379221534,0.7025747778867708,0.0,0.0034988117243200437,0.0497369264417355,0.0,2164,1.0,0.012335310000938224
TGFB1,TGFBR2,11q13 Invasive Tumor Cells (G1/S),Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.614614826838263,0.501457904154189,0.7225713490803121,0.02290427933852047,0.06897244404348622,0.0,0.0013338949733221004,0.08949512507620005,0.0,1187,1.0,0.01233251906355283
CSF1,CSF1R,Pericytes,Myeloid Cells,precomputed,precomputed,precomputed,0.8757522736627364,0.8227335741791224,0.8270795117677375,0.297542793801235,0.00197514773301428,0.0,0.0011867088607594937,0.21639325516018879,0.0,316,1.0,0.012323190659918203
CXCL12,CXCR4,Macrophages,Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.7257649198759275,0.8437081919559907,0.493435580121531,0.03388623051970213,0.03391524182236365,0.0,0.001224364860728497,0.09354430121155798,0.0,594,1.0,0.012305696297775174
CSF1,CSF1R,T Lymphocytes,Pericytes,precomputed,precomputed,precomputed,0.5095141455978388,0.8563002112189677,0.493435580121531,0.2016933258290928,0.007996593535171381,0.0,0.001090014064697609,0.24265269082854357,0.0,3555,1.0,0.01230556755998045
CXCL12,CXCR4,Pericytes,"CAFs, DCIS Associated",precomputed,precomputed,precomputed,0.7257649198759275,0.37618697444839866,0.6355774498689515,0.06372880775749876,0.0310998965832685,0.0,0.002280258078978897,0.43031465596435015,0.0,12977,1.0,0.012286000525881753
CSF1,CSF1R,"CAFs, DCIS Associated",CXCL14+ Fibroblasts,precomputed,precomputed,precomputed,0.628123476046365,0.8563002112189677,0.6355774498689515,1.0,0.0010015918709323055,0.0,0.00030501089324618734,0.34904497137376417,0.0,11475,1.0,0.012276911292330647
TGFB1,TGFBR2,T Lymphocytes,Myeloid Cells,precomputed,precomputed,precomputed,0.8551613440119104,0.8285829800366674,0.493435580121531,1.0,0.0009726234029574384,0.0,0.002077562326869806,0.6820055666711579,0.0,361,1.0,0.012262921716826598
TGFB1,TGFBR2,Myeloid Cells,Macrophages,precomputed,precomputed,precomputed,0.7421690557741022,0.85187876027336,0.8270795117677375,0.013941536844336442,0.04575875759819427,0.0,0.0030864197530864196,0.30902727804465946,0.0,162,1.0,0.012223686383499513
TGFB1,TGFBR2,Myoepithelial Cells,11q13 Invasive Tumor Cells,precomputed,precomputed,precomputed,0.3777732310071672,0.501457904154189,0.493435580121531,0.12701346030887714,0.02792871411289051,0.0,0.0005397448478900883,0.1996808324759586,0.0,5095,1.0,0.012211420088879744
DLL4,NOTCH3,Endothelial Cells,Plasma Cells,precomputed,precomputed,precomputed,0.8999695474149415,0.6229781712219108,0.6355774498689515,1.0,0.0009249287638231187,0.0,0.0066807313642756674,1.0,0.0,474,1.0,0.012199172001150413
CSF1,CSF1R,Dendritic Cells,Endothelial Cells,precomputed,precomputed,precomputed,0.5095141455978388,0.8563002112189677,0.493435580121531,0.13793660188765483,0.010937673779041644,0.0,0.00028881700554528653,0.032377535958772984,0.0,2164,1.0,0.012169412614041796
JAG1,NOTCH1,Endothelial Cells,Dendritic Cells,precomputed,precomputed,precomputed,0.508890947751274,0.8470415641458264,0.493435580121531,0.029179138324176478,0.05197941571611153,0.0,0.004106637942641713,0.18781102102223296,0.0,2122,1.0,0.012155626204543553
DLL4,NOTCH3,Basal-like Structured DCIS Cells,Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.509882268986773,0.5135084777480219,1.0,0.0053032910137447145,0.2295016807597237,0.0,0.0012259910093992648,0.060944790676685394,0.0,19576,1.0,0.012130860804357008
JAG1,NOTCH1,"CAFs, Invasive Associated",T Lymphocytes,precomputed,precomputed,precomputed,0.7293068717997298,0.8470415641458264,0.7225713490803121,0.00838985805983649,0.08474527904749042,0.0,0.00493788819875776,0.08612350696544618,0.0,2300,1.0,0.01212256197308007
DLL4,NOTCH3,T Lymphocytes,Endothelial Cells,precomputed,precomputed,precomputed,0.509882268986773,0.8544260293908458,0.493435580121531,0.007392968575375538,0.19937237225527835,0.0,0.0022720917225950775,0.08417923832075674,0.0,4768,1.0,0.012119272529923994
CXCL12,CXCR4,11q13 Invasive Tumor Cells (Mitotic),T Lymphocytes,precomputed,precomputed,precomputed,0.48278432644270686,0.929067454422166,0.7225713490803121,0.0009692519480124524,1.0,0.0,0.0038335158817086536,0.030931493796257495,0.0,83,1.0,0.012101904522792077
CSF1,CSF1R,T Lymphocytes,Myoepithelial Cells,precomputed,precomputed,precomputed,0.5095141455978388,0.6228930514596198,0.493435580121531,0.2016933258290928,0.00992063151970032,0.0,0.0005868544600938967,0.08770243285035455,0.0,1278,1.0,0.012096839559911823
JAG1,NOTCH1,Myoepithelial Cells,Dendritic Cells,precomputed,precomputed,precomputed,0.508890947751274,0.8470415641458264,0.493435580121531,0.027254376065765328,0.05197941571611153,0.0,0.016886930983847283,0.7722988474528503,0.0,1362,1.0,0.012018159643732946
TGFB1,TGFBR2,Basal-like Structured DCIS Cells,CXCL14+ Fibroblasts,precomputed,precomputed,precomputed,0.8341513605057949,0.9269232068208713,0.493435580121531,0.14371478860647843,0.005427302044598217,0.0,0.0006011421701232341,0.1599817610816888,0.0,1109,1.0,0.011993176641202436
CSF1,CSF1R,T Lymphocytes,Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.5095141455978388,0.5138054783331665,0.824969253066532,0.2016933258290928,0.006818845693506099,0.0,0.0010176390773405698,0.2381691519615903,0.0,737,1.0,0.011989451124156064
TGFB1,TGFBR2,Endothelial Cells,Myeloid Cells,precomputed,precomputed,precomputed,0.7421690557741022,0.8285829800366674,0.8270795117677375,0.5918084951805068,0.0009726234029574384,0.0,0.0016920473773265653,0.5554517982364083,0.0,394,1.0,0.011960594097261417
CXCL12,CXCR4,CXCL14+ Fibroblasts,Macrophages,precomputed,precomputed,precomputed,0.7257649198759275,0.7370798554171776,0.8469737648749797,0.013109255449725675,0.04917092614889038,0.0,0.005139172625127684,0.23191788160635615,0.0,1424,1.0,0.011955779240938321
CXCL12,CXCR4,T Lymphocytes,Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.48278432644270686,0.8437081919559907,0.824969253066532,0.025575340320379867,0.03391524182236365,0.0,0.0007401011471567781,0.056545435806986545,0.0,737,1.0,0.011951799746908279
DLL4,NOTCH3,CXCL14+ Fibroblasts,Pericytes,precomputed,precomputed,precomputed,0.8999695474149415,0.8544260293908458,0.9260430554573054,0.0004696576149175879,0.8672894033034337,0.0,0.00041433602651750565,0.004338471884500041,0.0,3218,1.0,0.011942117954470786
JAG1,NOTCH1,"CAFs, Invasive Associated",11q13 Invasive Tumor Cells (Mitotic),precomputed,precomputed,precomputed,0.7293068717997298,0.6160323490474457,0.8828736610264103,0.00838985805983649,0.08666944020865194,0.0,0.005703422053231938,0.0683835471527758,0.0,526,1.0,0.01193087409163603
CSF1,CSF1R,"CAFs, DCIS Associated",B Cells,precomputed,precomputed,precomputed,0.628123476046365,0.5138054783331665,0.493435580121531,1.0,0.0017943776934449295,0.0,0.000738421550094518,0.190520492087214,0.0,4232,1.0,0.01191237678039564
DLL4,NOTCH3,T Lymphocytes,"CAFs, Invasive Associated",precomputed,precomputed,precomputed,0.509882268986773,0.5135084777480219,0.7225713490803121,0.007392968575375538,0.1973932010691654,0.0,0.0019444444444444442,0.034801133711019346,0.0,2400,1.0,0.011844270699420381
CXCL12,CXCR4,T Lymphocytes,11q13 Invasive Tumor Cells,precomputed,precomputed,precomputed,0.48278432644270686,0.6167051131442042,0.7225713490803121,0.025575340320379867,0.04976777849846808,0.0,0.000351150994927819,0.12000426293567502,0.0,1165,1.0,0.011828061322245162
TGFB1,TGFBR2,CXCL14+ Fibroblasts,Macrophages,precomputed,precomputed,precomputed,0.7421690557741022,0.85187876027336,0.8469737648749797,0.011170777497016586,0.04575875759819427,0.0,0.000526685393258427,0.052734289722508605,0.0,1424,1.0,0.01182727748576468
TGFB1,TGFBR2,11q13 Invasive Tumor Cells (G1/S),Macrophages,precomputed,precomputed,precomputed,0.614614826838263,0.85187876027336,0.493435580121531,0.02290427933852047,0.04575875759819427,0.0,0.0014005602240896359,0.14023086566732448,0.0,119,1.0,0.011805935542513291
CXCL12,CXCR4,"CAFs, Invasive Associated",Endothelial Cells,precomputed,precomputed,precomputed,0.48278432644270686,0.7370798554171776,0.493435580121531,0.05480638574296996,0.027958038284341596,0.0,0.004567272727272729,0.640462225959171,0.0,3125,1.0,0.011793409547620976
JAG1,NOTCH1,"CAFs, DCIS Associated",Myoepithelial Cells,precomputed,precomputed,precomputed,0.508890947751274,0.37721518580541,0.7680231124742456,0.010161058057093355,0.17955576343167495,0.0,0.0013629480060575456,0.04735106883812717,0.0,9905,1.0,0.011792914699474922
CSF1,CSF1R,11q13 Invasive Tumor Cells (Mitotic),"CAFs, DCIS Associated",precomputed,precomputed,precomputed,0.5095141455978388,0.6228930514596198,0.493435580121531,0.03853853776662391,0.044315367430461515,0.0,0.0,0.0,0.0,157,1.0,0.011781710200210422
TGFB1,TGFBR2,Myeloid Cells,T Lymphocytes,precomputed,precomputed,precomputed,0.7421690557741022,0.501457904154189,0.493435580121531,0.013941536844336442,0.10396504391838439,0.0,0.003006872852233677,0.26751178602422254,0.0,388,1.0,0.01177229199939785
CSF1,CSF1R,Myoepithelial Cells,Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.628123476046365,0.5138054783331665,0.493435580121531,0.241712611075796,0.006818845693506099,0.0,0.0007454545454545455,0.17446684278359698,0.0,6875,1.0,0.011744851001666386
CSF1,CSF1R,"CAFs, Invasive Associated",Pericytes,precomputed,precomputed,precomputed,0.5095141455978388,0.8563002112189677,0.493435580121531,0.1523572567652539,0.007996593535171381,0.0,0.0010330578512396695,0.2299734246588836,0.0,2541,1.0,0.011743482901928283
TGFB1,TGFBR2,Dendritic Cells,Myeloid Cells,precomputed,precomputed,precomputed,0.8551613440119104,0.8285829800366674,0.493435580121531,0.7613650405309432,0.0009726234029574384,0.0,0.003105590062111801,1.0,0.0,161,1.0,0.011718160568976734
CSF1,CSF1R,Mast Cells,Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.792366646275759,0.5138054783331665,0.493435580121531,0.1878690989799276,0.006818845693506099,0.0,0.0,0.0,0.0,30,1.0,0.011706319670090077
CSF1,CSF1R,Dendritic Cells,"CAFs, Invasive Associated",precomputed,precomputed,precomputed,0.5095141455978388,0.5138054783331665,0.7225713490803121,0.13793660188765483,0.009718180396522284,0.0,0.0014306909707503179,0.22739459137753412,0.0,2359,1.0,0.01167750644627271
JAG1,NOTCH1,T Lymphocytes,11q13 Invasive Tumor Cells,precomputed,precomputed,precomputed,0.8289287788808167,0.6160323490474457,0.7225713490803121,0.0006856224272495787,1.0,0.0,0.000551808706315144,0.02331772257572096,0.0,1165,1.0,0.011672990738049668
CSF1,CSF1R,Endothelial Cells,Mast Cells,precomputed,precomputed,precomputed,0.8757522736627364,0.7876382030474474,0.7932981748040966,0.3300653030175087,0.0013954866575133426,0.0,0.0,0.0,0.0,225,1.0,0.011665737523345295
DLL4,NOTCH3,Myoepithelial Cells,Basal-like Structured DCIS Cells,precomputed,precomputed,precomputed,0.6270397684181526,0.5135084777480219,0.493435580121531,0.0069047442087267884,0.2295016807597237,0.0,0.0015999999999999994,0.07953701481911948,0.0,6875,1.0,0.0116636519194476
DLL4,NOTCH3,"CAFs, DCIS Associated",Myoepithelial Cells,precomputed,precomputed,precomputed,0.6270397684181526,0.6229781712219108,0.7680231124742456,0.018679344959851515,0.04464016629523392,0.0,0.0005384485949856975,0.04872872302076387,0.0,9905,1.0,0.011651227082720443
CSF1,CSF1R,11q13 Invasive Tumor Cells (Mitotic),11q13 Invasive Tumor Cells,precomputed,precomputed,precomputed,0.5095141455978388,0.5138054783331665,0.9140673791978061,0.03853853776662391,0.026828838353614524,0.0,0.00032022146930005784,0.14904950251693938,0.0,12101,1.0,0.011629787090331968
CSF1,CSF1R,B Cells,"CAFs, DCIS Associated",precomputed,precomputed,precomputed,0.5095141455978388,0.6228930514596198,0.493435580121531,0.034822583417649544,0.044315367430461515,0.0,0.000611695620259359,0.08417134511314983,0.0,4087,1.0,0.011584286694326698
TGFB1,TGFBR2,11q13 Invasive Tumor Cells,Myeloid Cells,precomputed,precomputed,precomputed,0.614614826838263,0.8285829800366674,0.493435580121531,0.9884381288839681,0.0009726234029574384,0.0,0.0,0.0,0.0,756,1.0,0.011583630607985418
DLL4,NOTCH3,Pericytes,Dendritic Cells,precomputed,precomputed,precomputed,0.8999695474149415,0.5135084777480219,0.493435580121531,0.11694486957515715,0.009044464882971325,0.0,0.0034832172260924636,0.395592118798981,0.0,1579,1.0,0.011580529415529171
CXCL12,CXCR4,Basal-like Structured DCIS Cells,Dendritic Cells,precomputed,precomputed,precomputed,0.48278432644270686,0.893457455546822,0.824969253066532,0.0021291294377375697,0.3180524283074206,0.0,0.0023075583420411002,0.03206724769140176,0.0,1044,1.0,0.011578739302632654
TGFB1,TGFBR2,B Cells,B Cells,precomputed,precomputed,precomputed,0.8551613440119104,0.501457904154189,1.0,0.05675679989781828,0.009895229901992758,0.0,0.0010578279266572634,0.22293092990398408,0.0,1418,1.0,0.011577669403007135
TGFB1,TGFBR2,Basal-like Structured DCIS Cells,Mast Cells,precomputed,precomputed,precomputed,0.8341513605057949,0.7973218481285282,0.493435580121531,0.14371478860647843,0.005044198536350481,0.0,0.0,0.0,0.0,18,1.0,0.01155404147027409
CXCL12,CXCR4,Pericytes,Myoepithelial Cells,precomputed,precomputed,precomputed,0.7257649198759275,0.37618697444839866,0.6355774498689515,0.06372880775749876,0.021502591154489905,0.0,0.001457543830425186,0.17510301019386545,0.0,2183,1.0,0.011553117280072382
CSF1,CSF1R,Dendritic Cells,Pericytes,precomputed,precomputed,precomputed,0.5095141455978388,0.8563002112189677,0.493435580121531,0.13793660188765483,0.007996593535171381,0.0,0.0008036236119228522,0.17889808779717947,0.0,1711,1.0,0.011550469828869757
CSF1,CSF1R,"CAFs, Invasive Associated",Myoepithelial Cells,precomputed,precomputed,precomputed,0.5095141455978388,0.6228930514596198,0.493435580121531,0.1523572567652539,0.00992063151970032,0.0,0.0007422802850356294,0.11093003680003277,0.0,1684,1.0,0.011544289025822062
DLL4,NOTCH3,Macrophages,Endothelial Cells,precomputed,precomputed,precomputed,0.8555567496856861,0.8544260293908458,0.8469737648749797,0.0018955660656360717,0.19937237225527835,0.0,0.001911589008363202,0.07082289201007878,0.0,2790,1.0,0.011522142623880275
