pathway,family,image_feature,partial_spearman_rho,abs_partial_spearman_rho,p_value,n_observations,covariates,fdr,rank,permutation_empirical_p,null_abs_rho_q95,null_abs_rho_q99,passes_spatial_null_95,passes_spatial_null_99,negative_control_empirical_p,negative_control_abs_rho_q95,negative_control_abs_rho_q99,passes_negative_control_95,passes_negative_control_99
emt_invasive_front,invasion_boundary_emt,embedding__plip_006,-0.048213505560825494,0.048213505560825494,0.5786865852472199,135,"structure,x,y,boundary_distance,log_total_counts",0.9196534098786556,400,,,,,,,,,,
basal_squamous_state,endocrine_epithelial_identity,embedding__plip_025,-0.048213336348658854,0.048213336348658854,0.5786879196280447,135,"structure,x,y,boundary_distance,log_total_counts",0.9196534098786556,401,,,,,,,,,,
collagen_ecm_organization,stromal_remodeling_caf_ecm,embedding__plip_006,0.04819017529129678,0.04819017529129678,0.578870577611458,135,"structure,x,y,boundary_distance,log_total_counts",0.9196534098786556,402,,,,,,,,,,
basal_squamous_state,endocrine_epithelial_identity,embedding__plip_023,0.048161817395795045,0.048161817395795045,0.579094256532966,135,"structure,x,y,boundary_distance,log_total_counts",0.9196534098786556,403,,,,,,,,,,
collagen_ecm_organization,stromal_remodeling_caf_ecm,embedding__plip_031,-0.047900909619208516,0.047900909619208516,0.5811541023541607,135,"structure,x,y,boundary_distance,log_total_counts",0.9206401621452049,404,,,,,,,,,,
epithelial_identity,endocrine_epithelial_identity,embedding__plip_009,0.047707103818339314,0.047707103818339314,0.5826863739501582,135,"structure,x,y,boundary_distance,log_total_counts",0.9207883440200031,405,,,,,,,,,,
oxidative_phosphorylation,metabolic_stress,embedding__plip_050,-0.04729800473326196,0.04729800473326196,0.5859269066025702,135,"structure,x,y,boundary_distance,log_total_counts",0.9236286212454308,406,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_060,-0.04696763071779702,0.04696763071779702,0.5885498652636884,135,"structure,x,y,boundary_distance,log_total_counts",0.9246351130174756,407,,,,,,,,,,
immune_activation,immune_ecology,embedding__plip_060,0.046853795506451815,0.046853795506451815,0.5894548845486407,135,"structure,x,y,boundary_distance,log_total_counts",0.9246351130174756,408,,,,,,,,,,
epithelial_identity,endocrine_epithelial_identity,embedding__plip_046,0.045716435724985204,0.045716435724985204,0.5985318147913018,135,"structure,x,y,boundary_distance,log_total_counts",0.9365779008959246,409,,,,,,,,,,
basal_squamous_state,endocrine_epithelial_identity,embedding__plip_046,-0.04516647040579978,0.04516647040579978,0.6029432928412995,135,"structure,x,y,boundary_distance,log_total_counts",0.938477561623503,410,,,,,,,,,,
immune_exclusion,immune_ecology,embedding__plip_047,-0.0450523860007091,0.0450523860007091,0.6038602152854672,135,"structure,x,y,boundary_distance,log_total_counts",0.938477561623503,411,,,,,,,,,,
immune_activation,immune_ecology,embedding__plip_012,0.04501697713940928,0.04501697713940928,0.6041449302951301,135,"structure,x,y,boundary_distance,log_total_counts",0.938477561623503,412,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_030,0.04455166292576669,0.04455166292576669,0.6078919442729509,135,"structure,x,y,boundary_distance,log_total_counts",0.9407632950346022,413,,,,,,,,,,
immune_activation,immune_ecology,embedding__plip_033,0.04442240144124479,0.04442240144124479,0.6089346576291355,135,"structure,x,y,boundary_distance,log_total_counts",0.9407632950346022,414,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_029,-0.04418361917300353,0.04418361917300353,0.6108629083818392,135,"structure,x,y,boundary_distance,log_total_counts",0.9407632950346022,415,,,,,,,,,,
immune_activation,immune_ecology,embedding__plip_056,-0.04410527574787378,0.04410527574787378,0.6114961417724915,135,"structure,x,y,boundary_distance,log_total_counts",0.9407632950346022,416,,,,,,,,,,
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_038,-0.04359462897372994,0.04359462897372994,0.6156306130135691,135,"structure,x,y,boundary_distance,log_total_counts",0.9434458310389717,417,,,,,,,,,,
epithelial_identity,endocrine_epithelial_identity,embedding__plip_054,-0.04352589352228291,0.04352589352228291,0.6161880583973284,135,"structure,x,y,boundary_distance,log_total_counts",0.9434458310389717,418,,,,,,,,,,
basal_squamous_state,endocrine_epithelial_identity,embedding__plip_005,-0.0431570885192182,0.0431570885192182,0.6191828039715672,135,"structure,x,y,boundary_distance,log_total_counts",0.9442433655134516,419,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_056,0.0429384113880001,0.0429384113880001,0.6209614513568364,135,"structure,x,y,boundary_distance,log_total_counts",0.9442433655134516,420,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_021,0.04291707784635926,0.04291707784635926,0.6211350888768173,135,"structure,x,y,boundary_distance,log_total_counts",0.9442433655134516,421,,,,,,,,,,
basal_squamous_state,endocrine_epithelial_identity,embedding__plip_008,-0.042711100066642596,0.042711100066642596,0.6228126510763543,135,"structure,x,y,boundary_distance,log_total_counts",0.9445499921537127,422,,,,,,,,,,
