region_x_bin,region_y_bin,immune_resistance__axis__checkpoint,immune_resistance__axis__myeloid,immune_resistance__axis__vascular,immune_resistance__axis__emt,immune_resistance__model__rna_only,immune_resistance__model__protein_only,immune_resistance__model__joint_activity,immune_resistance__model__discordance_burden,immune_resistance__model__checkpoint_only,immune_resistance__model__myeloid_only,immune_resistance__model__vascular_only,immune_resistance__model__emt_only,immune_resistance__model__joint_minus_checkpoint,immune_resistance__model__joint_minus_myeloid,immune_resistance__model__joint_minus_vascular,immune_resistance__model__joint_minus_emt,immune_resistance__model__myeloid_vascular_branch,immune_resistance__model__epithelial_emt_front_branch,immune_resistance__branch_target__myeloid_vascular,immune_resistance__branch_target__epithelial_emt_front,immune_resistance__held_out__myeloid_vascular,immune_resistance__held_out__epithelial_emt_front,n_cells,region_x_min,region_x_max,region_y_min,region_y_max,region_x_center,region_y_center
12,9,0.18541777,0.13161685,-0.041669663,-0.13323058,-0.034499127,0.105566315,0.035533592,0.64121616,0.18541777,0.13161685,-0.041669663,-0.13323058,-0.014427799,0.003505839,0.061268013,0.091788314,0.091788314,0.061268013,0.16849177,0.026024505,0.16096324,0.1685678,789,5737.231491088867,6215.209921518962,2178.9869168400764,2420.731050769488,5976.220706303915,2299.858983804782
12,10,0.09683377,0.22349048,0.025111951,0.33006856,0.07601764,0.26173472,0.16887619,0.695325,0.09683377,0.22349048,0.025111951,0.33006856,0.19289033,0.15067144,0.2167976,0.11514541,0.11514541,0.2167976,0.15898606,0.09835235,0.17300381,0.4581749,526,5737.231491088867,6215.209921518962,2420.731050769488,2662.4751846988993,5976.220706303915,2541.603117734194
12,11,0.1939096,0.3436783,0.18601514,0.3600736,0.09865351,0.44318482,0.27091914,0.7438106,0.1939096,0.3436783,0.18601514,0.3600736,0.29658902,0.24666612,0.2992205,0.24120101,0.24120101,0.2992205,0.17184226,0.06915181,0.18800648,0.42787683,617,5737.231491088867,6215.209921518962,2662.4751846988993,2904.219318628311,5976.220706303915,2783.347251663605
12,12,0.07275447,0.34828815,0.048075285,0.37202296,0.115245864,0.30532455,0.21028522,0.71114147,0.07275447,0.34828815,0.048075285,0.37202296,0.2561288,0.16428424,0.26435518,0.15637264,0.15637264,0.26435518,0.1493985,0.15438597,0.080827065,0.6729323,532,5737.231491088867,6215.209921518962,2904.219318628311,3145.9634525577226,5976.220706303915,3025.0913855930166
12,13,0.15028447,0.3206962,0.19096705,0.2676497,0.07157087,0.39322785,0.23239934,0.73050135,0.15028447,0.3206962,0.19096705,0.2676497,0.259771,0.20296706,0.24621013,0.22064924,0.22064924,0.24621013,0.16267282,0.13149002,0.07219662,0.6175115,651,5737.231491088867,6215.209921518962,3145.9634525577226,3387.707586487134,5976.220706303915,3266.8355195224285
12,14,0.05736023,0.07108503,0.06388291,0.25905153,-0.04214858,0.26783842,0.11284492,0.7190938,0.05736023,0.07108503,0.06388291,0.25905153,0.13133982,0.1267649,0.12916559,0.06410939,0.06410939,0.12916559,0.15422831,0.1143379,0.07808219,0.55342466,730,5737.231491088867,6215.209921518962,3387.707586487134,3629.451720416546,5976.220706303915,3508.57965345184
12,15,0.09196365,-0.050900318,0.24461015,-0.032989975,-0.12963739,0.25597918,0.06317088,0.74472487,0.09196365,-0.050900318,0.24461015,-0.032989975,0.053573288,0.10119462,0.0026911194,0.0952245,0.0952245,0.0026911194,0.18146752,0.07487272,0.10691824,0.41419587,1113,5737.231491088867,6215.209921518962,3629.451720416546,3871.1958543459573,5976.220706303915,3750.3237873812513
12,16,0.015253461,-0.25134847,0.16461354,-0.1692277,-0.31097412,0.19061954,-0.060177285,0.8028887,0.015253461,-0.25134847,0.16461354,-0.1692277,-0.08532087,0.003546435,-0.13510756,-0.023827149,-0.023827149,-0.13510756,0.17108756,0.078324504,0.13398941,0.42543527,1321,5737.231491088867,6215.209921518962,3871.1958543459573,4112.939988275369,5976.220706303915,3992.067921310663
12,17,0.1641901,0.2582196,0.20027679,0.0467561,-0.037413117,0.37213442,0.16736065,0.74986815,0.1641901,0.2582196,0.20027679,0.0467561,0.16841748,0.13707432,0.1563886,0.20756216,0.20756216,0.1563886,0.2215137,0.10386474,0.32850242,0.46859902,828,5737.231491088867,6215.209921518962,4112.939988275369,4354.684122204781,5976.220706303915,4233.812055240074
12,18,-0.00038821663,-0.09018181,0.36560047,-0.026348794,-0.15269898,0.27703983,0.062170412,0.7809867,-0.00038821663,-0.09018181,0.36560047,-0.026348794,0.08302329,0.11295448,-0.038972944,0.09167682,0.09167682,-0.038972944,0.19636692,0.094041176,0.13867822,0.42686892,923,5737.231491088867,6215.209921518962,4354.684122204781,4596.4282561341915,5976.220706303915,4475.556189169486
12,19,0.11679045,-0.07311928,0.48558736,-0.027765255,-0.18025257,0.43099922,0.12537332,0.8630854,0.11679045,-0.07311928,0.48558736,-0.027765255,0.12823427,0.19153751,0.0053019705,0.1764195,0.1764195,0.0053019705,0.20072408,0.05502974,0.12490302,0.28238946,1289,5737.231491088867,6215.209921518962,4596.4282561341915,4838.172390063603,5976.220706303915,4717.300323098898
12,20,0.05266847,-0.13488683,0.39519596,-0.058227308,-0.21922386,0.346599,0.06368758,0.8312959,0.05266847,-0.13488683,0.39519596,-0.058227308,0.0673606,0.12987904,-0.04681522,0.10432587,0.10432587,-0.04681522,0.1945743,0.08714525,0.12186978,0.44741234,1198,5737.231491088867,6215.209921518962,4838.172390063603,5079.916523993015,5976.220706303915,4959.044457028309
12,21,-0.051127184,-0.40917972,0.34045434,-0.13210285,-0.3042912,0.17831346,-0.062988855,0.80364287,-0.051127184,-0.40917972,0.34045434,-0.13210285,-0.066942744,0.0524081,-0.19746992,-0.039950855,-0.039950855,-0.19746992,0.18398234,0.09853891,0.09174312,0.4434251,981,5737.231491088867,6215.209921518962,5079.916523993015,5321.660657922426,5976.220706303915,5200.788590957721
12,22,-0.01168248,-0.492903,0.3746993,-0.31044218,-0.3951705,0.17500634,-0.11008208,0.8813425,-0.01168248,-0.492903,0.3746993,-0.31044218,-0.14288196,0.017524881,-0.27167588,-0.043295387,-0.043295387,-0.27167588,0.20824438,0.03606169,0.16192171,0.2241993,562,5737.231491088867,6215.209921518962,5321.660657922426,5563.404791851838,5976.220706303915,5442.532724887133
13,0,0.07001918,-0.18578206,-0.07631616,-0.19613226,-0.11893494,-0.07517072,-0.097052835,0.71548194,0.07001918,-0.18578206,-0.07631616,-0.19613226,-0.1527435,-0.06747642,-0.103965044,-0.06402635,-0.06402635,-0.103965044,0.17746527,0.042881947,0.092447914,0.25260416,768,6215.209921518962,6693.188351949057,3.2897114753723145,245.03384540478388,6454.199136734009,124.1617784400781
13,1,0.039528646,-0.100333944,-0.122201934,-0.054790206,-0.050310712,-0.068588,-0.05944936,0.6459302,0.039528646,-0.100333944,-0.122201934,-0.054790206,-0.09244203,-0.045821168,-0.038531832,-0.06100241,-0.06100241,-0.038531832,0.16746703,0.046262097,0.14907652,0.24802111,758,6215.209921518962,6693.188351949057,245.03384540478388,486.77797933419544,6454.199136734009,365.90591236948967
13,2,0.07520715,0.40003517,-0.36044765,0.67454296,0.13894531,0.25572354,0.19733442,0.69173354,0.07520715,0.40003517,-0.36044765,0.67454296,0.2380435,0.12976749,0.38326177,0.038264897,0.038264897,0.38326177,0.11950062,0.023220975,0.11985019,0.123595506,534,6215.209921518962,6693.188351949057,486.77797933419544,728.522113263607,6454.199136734009,607.6500462989012
13,3,0.1633563,0.38832074,-0.39999142,0.29152182,0.10018364,0.121420085,0.11080187,0.67739516,0.1633563,0.38832074,-0.39999142,0.29152182,0.09328371,0.01829557,0.2810663,0.05056188,0.05056188,0.2810663,0.18349265,0.021813726,0.24448529,0.13786764,544,6215.209921518962,6693.188351949057,728.522113263607,970.2662471930186,6454.199136734009,849.3941802283127
13,4,0.24027772,0.27080423,-0.41768554,-0.010806346,0.0070843124,0.034210708,0.02064751,0.71383864,0.24027772,0.27080423,-0.41768554,-0.010806346,-0.052562557,-0.06273806,0.16675852,0.03113213,0.03113213,0.16675852,0.15111588,0.04034335,0.17167382,0.22961374,466,6215.209921518962,6693.188351949057,970.2662471930186,1212.01038112243,6454.199136734009,1091.1383141577244
13,5,0.0972352,-0.2604057,-0.15972474,-0.36058477,-0.20662166,-0.13511834,-0.17086999,0.61915565,0.0972352,-0.2604057,-0.15972474,-0.36058477,-0.26023838,-0.14102477,-0.17458507,-0.10763174,-0.10763174,-0.17458507,0.15518041,0.0075471704,0.13505462,0.053624626,1007,6215.209921518962,6693.188351949057,1212.01038112243,1453.7545150518417,6454.199136734009,1332.8824480871358
13,6,0.21790493,-0.055710826,-0.18422388,-0.18878199,-0.10195466,-0.0034512244,-0.05270294,0.63619024,0.21790493,-0.055710826,-0.18422388,-0.18878199,-0.14290556,-0.051700316,-0.008862631,-0.0073432643,-0.0073432643,-0.008862631,0.17258616,0.036837533,0.1607298,0.19287576,1151,6215.209921518962,6693.188351949057,1453.7545150518417,1695.4986489812532,6454.199136734009,1574.6265820165474
13,7,0.1598952,-0.0007539704,-0.055191666,-0.17727725,-0.053894896,0.017231055,-0.018331923,0.6147974,0.1598952,-0.0007539704,-0.055191666,-0.17727725,-0.07774096,-0.02419124,-0.006045341,0.03464985,0.03464985,-0.006045341,0.19757836,0.039772082,0.21367522,0.23504274,1170,6215.209921518962,6693.188351949057,1695.4986489812532,1937.2427829106648,6454.199136734009,1816.370715945959
13,8,0.15917347,0.4556801,0.14776707,0.16808459,0.13405229,0.33130032,0.23267631,0.6342649,0.15917347,0.4556801,0.14776707,0.16808459,0.25717726,0.15834172,0.26097938,0.2542069,0.2542069,0.26097938,0.21183607,0.11091594,0.2735257,0.5018821,797,6215.209921518962,6693.188351949057,1937.2427829106648,2178.9869168400764,6454.199136734009,2058.1148498753705
13,9,0.054695066,0.0572399,0.10511898,0.036915403,0.06342009,0.06356459,0.063492335,0.6630969,0.054695066,0.0572399,0.10511898,0.036915403,0.06642476,0.06557649,0.049616788,0.072351314,0.072351314,0.049616788,0.16981359,0.13267545,0.18914473,0.52960527,608,6215.209921518962,6693.188351949057,2178.9869168400764,2420.731050769488,6454.199136734009,2299.858983804782
13,10,0.052254412,0.25219992,0.057577282,0.027207948,0.06923594,0.12538384,0.097309895,0.63620734,0.052254412,0.25219992,0.057577282,0.027207948,0.11232837,0.045679882,0.1105541,0.120677195,0.120677195,0.1105541,0.20872477,0.13668145,0.29246676,0.5672083,677,6215.209921518962,6693.188351949057,2420.731050769488,2662.4751846988993,6454.199136734009,2541.603117734194
13,11,0.31283566,0.34112355,0.29870385,0.27384335,0.10023466,0.5130185,0.3066266,0.78309184,0.31283566,0.34112355,0.29870385,0.27384335,0.3045569,0.2951276,0.3092675,0.31755435,0.31755435,0.3092675,0.14987902,0.1585315,0.037546933,0.7033792,799,6215.209921518962,6693.188351949057,2662.4751846988993,2904.219318628311,6454.199136734009,2783.347251663605
13,12,0.3349433,0.49467653,0.43794322,0.21896963,0.17854433,0.564722,0.37163314,0.75917286,0.3349433,0.49467653,0.43794322,0.21896963,0.3838631,0.3306187,0.3495298,0.422521,0.422521,0.3495298,0.17890711,0.15373407,0.04918033,0.6898907,732,6215.209921518962,6693.188351949057,2904.219318628311,3145.9634525577226,6454.199136734009,3025.0913855930166
13,13,0.19197653,0.2537698,0.3477351,0.28918654,0.113594316,0.42773965,0.270667,0.72504956,0.19197653,0.2537698,0.3477351,0.28918654,0.29689714,0.2762994,0.24497761,0.2644938,0.2644938,0.24497761,0.14018072,0.23012048,0.022590362,0.76506025,664,6215.209921518962,6693.188351949057,3145.9634525577226,3387.707586487134,6454.199136734009,3266.8355195224285
13,14,0.1720486,0.5818009,0.27694663,0.22925854,0.14270705,0.48732027,0.31501368,0.73072404,0.1720486,0.5818009,0.27694663,0.22925854,0.36266866,0.2260846,0.32770264,0.3435987,0.3435987,0.32770264,0.18443796,0.18666667,0.18540145,0.6905109,685,6215.209921518962,6693.188351949057,3387.707586487134,3629.451720416546,6454.199136734009,3508.57965345184
13,15,0.18271165,0.42535228,0.3023961,0.032384157,0.07214316,0.39927894,0.23571104,0.7120923,0.18271165,0.42535228,0.3023961,0.032384157,0.2533775,0.17249729,0.2134827,0.30348668,0.30348668,0.2134827,0.20801426,0.068806976,0.18549345,0.3781213,841,6215.209921518962,6693.188351949057,3629.451720416546,3871.1958543459573,6454.199136734009,3750.3237873812513
13,16,0.07538115,0.24822357,0.3883295,0.11720076,0.035268147,0.37929934,0.20728375,0.74933654,0.07538115,0.24822357,0.3883295,0.11720076,0.25125128,0.19363715,0.14693516,0.23731142,0.23731142,0.14693516,0.20824167,0.09200001,0.24,0.405,800,6215.209921518962,6693.188351949057,3871.1958543459573,4112.939988275369,6454.199136734009,3992.067921310663
13,17,0.08045985,0.17228055,0.23590796,0.24810268,0.046162438,0.32221308,0.18418775,0.7019447,0.08045985,0.17228055,0.23590796,0.24810268,0.21876372,0.18815683,0.1669477,0.16288278,0.16288278,0.1669477,0.1784983,0.13424347,0.20477815,0.59726965,586,6215.209921518962,6693.188351949057,4112.939988275369,4354.684122204781,6454.199136734009,4233.812055240074
13,18,-0.0096215205,-0.037483398,0.28492588,0.2147729,0.04580424,0.18049271,0.113148466,0.6768304,-0.0096215205,-0.037483398,0.28492588,0.2147729,0.15407181,0.16335909,0.055889327,0.07927366,0.07927366,0.055889327,0.17677464,0.17489879,0.13360325,0.6700405,494,6215.209921518962,6693.188351949057,4354.684122204781,4596.4282561341915,6454.199136734009,4475.556189169486
13,19,-0.0151847,0.0503008,0.32592693,0.2492726,0.025363337,0.27979448,0.1525789,0.707171,-0.0151847,0.0503008,0.32592693,0.2492726,0.2085001,0.18667161,0.09479623,0.12034767,0.12034767,0.09479623,0.16247366,0.1661675,0.13976705,0.5174709,601,6215.209921518962,6693.188351949057,4596.4282561341915,4838.172390063603,6454.199136734009,4717.300323098898
13,20,0.008821581,0.03704495,0.37557852,-0.007843177,-0.055507474,0.26230842,0.10340047,0.71256757,0.008821581,0.03704495,0.37557852,-0.007843177,0.13492677,0.12551898,0.012674452,0.14048168,0.14048168,0.012674452,0.20868382,0.09563863,0.18808411,0.4602804,856,6215.209921518962,6693.188351949057,4838.172390063603,5079.916523993015,6454.199136734009,4959.044457028309
13,21,0.046582416,-0.1909603,0.31870326,-0.100036025,-0.15965559,0.19680026,0.01857234,0.7474951,0.046582416,-0.1909603,0.31870326,-0.100036025,0.009235646,0.08841655,-0.0814713,0.058108456,0.058108456,-0.0814713,0.2031694,0.07753811,0.17946506,0.35289043,1159,6215.209921518962,6693.188351949057,5079.916523993015,5321.660657922426,6454.199136734009,5200.788590957721
13,22,0.04206152,-0.290698,0.34674045,-0.13380025,-0.20068805,0.18283992,-0.00892407,0.7476049,0.04206152,-0.290698,0.34674045,-0.13380025,-0.025919266,0.08500057,-0.1274789,0.03270133,0.03270133,-0.1274789,0.17850894,0.06062847,0.0702403,0.34750462,1082,6215.209921518962,6693.188351949057,5321.660657922426,5563.404791851838,6454.199136734009,5442.532724887133
14,0,-0.09404674,-0.63162506,-0.0785026,-0.5048573,-0.32014325,-0.3343726,-0.32725793,0.6664116,-0.09404674,-0.63162506,-0.0785026,-0.5048573,-0.40499496,-0.22580223,-0.41017637,-0.26805812,-0.26805812,-0.41017637,0.17300089,0.032370955,0.17585301,0.2335958,762,6693.188351949057,7171.16678237915,3.2897114753723145,245.03384540478388,6932.1775671641035,124.1617784400781
14,1,-0.017911997,-0.36784136,0.005816151,-0.3760159,-0.21128944,-0.1666871,-0.18898828,0.61371636,-0.017911997,-0.36784136,0.005816151,-0.3760159,-0.24601372,-0.12937059,-0.2539231,-0.12664574,-0.12664574,-0.2539231,0.17817149,0.035581917,0.1675315,0.2268347,1349,6693.188351949057,7171.16678237915,245.03384540478388,486.77797933419544,6932.1775671641035,365.90591236948967
14,2,-0.13626806,-0.24350719,-0.18436155,-0.15078424,-0.20662737,-0.15083316,-0.17873026,0.546116,-0.13626806,-0.24350719,-0.18436155,-0.15078424,-0.19288433,-0.15713795,-0.17685317,-0.18804559,-0.18804559,-0.17685317,0.07436023,0.020320566,0.023634883,0.13365933,1227,6693.188351949057,7171.16678237915,486.77797933419544,728.522113263607,6932.1775671641035,607.6500462989012
14,3,0.020104827,0.011075436,-0.29738864,0.0012806822,-0.026618619,-0.10584523,-0.06623193,0.66762346,0.020104827,0.011075436,-0.29738864,0.0012806822,-0.09501085,-0.09200105,0.010820315,-0.08873613,-0.08873613,0.010820315,0.13922688,0.02712294,0.19391635,0.16159695,526,6693.188351949057,7171.16678237915,728.522113263607,970.2662471930186,6932.1775671641035,849.3941802283127
14,4,0.023811717,-0.17299835,-0.09505792,-0.2950094,-0.060405925,-0.20922107,-0.13481349,0.6800996,0.023811717,-0.17299835,-0.09505792,-0.2950094,-0.18768856,-0.1220852,-0.14806534,-0.081414856,-0.081414856,-0.14806534,0.2315801,0.012554113,0.3538961,0.084415585,308,6693.188351949057,7171.16678237915,970.2662471930186,1212.01038112243,6932.1775671641035,1091.1383141577244
14,5,0.17458193,-0.022171946,0.013795156,-0.12204018,-0.015823847,0.037906323,0.011041238,0.65609396,0.17458193,-0.022171946,0.013795156,-0.12204018,-0.043472324,0.022112299,0.010123266,0.055401716,0.055401716,0.010123266,0.20780998,0.021629974,0.23059095,0.15063731,863,6693.188351949057,7171.16678237915,1212.01038112243,1453.7545150518417,6932.1775671641035,1332.8824480871358
14,6,0.16426432,0.035088632,0.06203934,0.13543531,0.09810969,0.100304104,0.0992069,0.69728595,0.16426432,0.035088632,0.06203934,0.13543531,0.07752109,0.12057966,0.111596085,0.08713077,0.08713077,0.111596085,0.15831822,0.08759831,0.07803993,0.41016334,551,6693.188351949057,7171.16678237915,1453.7545150518417,1695.4986489812532,6932.1775671641035,1574.6265820165474
14,7,0.1561731,-0.019326858,0.026893774,-0.19906867,-0.0037399963,-0.013924329,-0.008832163,0.61800385,0.1561731,-0.019326858,0.026893774,-0.19906867,-0.063833915,-0.0053339307,-0.020740809,0.05458,0.05458,-0.020740809,0.15098116,0.05113455,0.07190796,0.26270375,1043,6693.188351949057,7171.16678237915,1695.4986489812532,1937.2427829106648,6932.1775671641035,1816.370715945959
14,8,0.13571689,0.062201116,0.2509803,0.06255262,0.0498947,0.20583075,0.12786274,0.6636754,0.13571689,0.062201116,0.2509803,0.06255262,0.12524468,0.14974993,0.086823545,0.14963275,0.14963275,0.086823545,0.14360385,0.11815009,0.053664923,0.5039267,764,6693.188351949057,7171.16678237915,1937.2427829106648,2178.9869168400764,6932.1775671641035,2058.1148498753705
14,9,0.12379788,0.019142605,0.04175412,0.28703663,0.087481976,0.14838363,0.11793281,0.6910464,0.12379788,0.019142605,0.04175412,0.28703663,0.11597779,0.15086289,0.1433257,0.06156487,0.06156487,0.1433257,0.14627667,0.117489345,0.09140768,0.5009141,547,6693.188351949057,7171.16678237915,2178.9869168400764,2420.731050769488,6932.1775671641035,2299.858983804782
14,10,0.044184137,0.17845243,0.06983489,0.22267386,0.049613126,0.20795953,0.12878634,0.6560435,0.044184137,0.17845243,0.06983489,0.22267386,0.15698707,0.11223096,0.14843681,0.09749048,0.09749048,0.14843681,0.19192661,0.08236494,0.2584098,0.4266055,654,6693.188351949057,7171.16678237915,2420.731050769488,2662.4751846988993,6932.1775671641035,2541.603117734194
14,11,0.36910734,0.70161253,0.36549327,0.18243161,0.17692435,0.632398,0.4046612,0.7752457,0.36910734,0.70161253,0.36549327,0.18243161,0.41651246,0.3056774,0.41771716,0.4787377,0.4787377,0.41771716,0.19698873,0.11561997,0.18599033,0.55917877,828,6693.188351949057,7171.16678237915,2662.4751846988993,2904.219318628311,6932.1775671641035,2783.347251663605
14,12,0.34198275,0.5168968,0.31785777,0.16469786,0.16313629,0.5075813,0.3353588,0.760048,0.34198275,0.5168968,0.31785777,0.16469786,0.3331508,0.27484614,0.34119245,0.39224577,0.39224577,0.34119245,0.15860526,0.1431579,0.018421052,0.6855263,760,6693.188351949057,7171.16678237915,2904.219318628311,3145.9634525577226,6932.1775671641035,3025.0913855930166
14,13,0.19435252,0.26662296,0.5807786,0.15926012,0.10044738,0.5000597,0.30025354,0.75442123,0.19435252,0.26662296,0.5807786,0.15926012,0.33555388,0.31146377,0.20674519,0.34725136,0.34725136,0.20674519,0.1977416,0.11610569,0.1335505,0.5461455,921,6693.188351949057,7171.16678237915,3145.9634525577226,3387.707586487134,6932.1775671641035,3266.8355195224285
14,14,0.03785178,0.5254605,0.06815863,0.1267921,0.113926016,0.2652055,0.18956575,0.7176374,0.03785178,0.5254605,0.06815863,0.1267921,0.24013707,0.07760084,0.2300348,0.21049029,0.21049029,0.2300348,0.21316212,0.076618515,0.2423756,0.40449437,623,6693.188351949057,7171.16678237915,3387.707586487134,3629.451720416546,6932.1775671641035,3508.57965345184
14,15,0.053728234,0.12145531,0.27395728,0.093650684,0.013602848,0.25779292,0.13569789,0.7141057,0.053728234,0.12145531,0.27395728,0.093650684,0.16302109,0.14044541,0.08961141,0.14971362,0.14971362,0.08961141,0.1878955,0.12443155,0.09143686,0.5529753,689,6693.188351949057,7171.16678237915,3629.451720416546,3871.1958543459573,6932.1775671641035,3750.3237873812513
14,16,0.01255682,0.14911687,0.20503746,0.4209004,0.11208521,0.28172058,0.19690289,0.7357337,0.01255682,0.14911687,0.20503746,0.4209004,0.2583516,0.21283156,0.19419138,0.12223705,0.12223705,0.19419138,0.121376455,0.16716419,0.02238806,0.69402987,402,6693.188351949057,7171.16678237915,3871.1958543459573,4112.939988275369,6932.1775671641035,3992.067921310663
14,17,-0.016013958,-0.013327149,0.37497088,0.55048895,0.095092975,0.35296637,0.22402968,0.74884975,-0.016013958,-0.013327149,0.37497088,0.55048895,0.30404422,0.30314863,0.17371595,0.11520992,0.11520992,0.17371595,0.110631496,0.21486811,0.0,0.8585132,417,6693.188351949057,7171.16678237915,4112.939988275369,4354.684122204781,6932.1775671641035,4233.812055240074
14,18,-0.008322643,-0.04764122,0.23292129,0.38371724,0.022801513,0.25753582,0.14016865,0.76161486,-0.008322643,-0.04764122,0.23292129,0.38371724,0.18966576,0.20277196,0.10925113,0.058985803,0.058985803,0.10925113,0.12107067,0.24125625,0.03640257,0.8051392,467,6693.188351949057,7171.16678237915,4354.684122204781,4596.4282561341915,6932.1775671641035,4475.556189169486
14,19,0.0018220028,0.1978362,0.21336478,0.50410295,0.12683502,0.33172795,0.22928149,0.7894507,0.0018220028,0.1978362,0.21336478,0.50410295,0.3051013,0.23976322,0.23458704,0.13767433,0.13767433,0.23458704,0.08493334,0.3136667,0.0,0.92,400,6693.188351949057,7171.16678237915,4596.4282561341915,4838.172390063603,6932.1775671641035,4717.300323098898
14,20,0.111602485,0.24833877,0.38886684,0.52078086,0.11879207,0.51600236,0.31739724,0.80601984,0.111602485,0.24833877,0.38886684,0.52078086,0.38599548,0.34041673,0.29357404,0.2496027,0.2496027,0.29357404,0.096378796,0.39575762,0.0045454544,0.91818184,440,6693.188351949057,7171.16678237915,4838.172390063603,5079.916523993015,6932.1775671641035,4959.044457028309
14,21,0.08620207,0.02180389,0.38502878,0.5962267,0.10382235,0.44080836,0.27231535,0.83212996,0.08620207,0.02180389,0.38502878,0.5962267,0.33435312,0.35581917,0.2347442,0.16434492,0.16434492,0.2347442,0.08865672,0.3432836,0.0024875621,0.9029851,402,6693.188351949057,7171.16678237915,5079.916523993015,5321.660657922426,6932.1775671641035,5200.788590957721
14,22,0.09062157,0.0373315,0.52091205,0.47416636,0.11542969,0.44608605,0.28075784,0.81804836,0.09062157,0.0373315,0.52091205,0.47416636,0.34413663,0.3619,0.20070648,0.21628836,0.21628836,0.20070648,0.123419926,0.22943723,0.021645023,0.73593074,462,6693.188351949057,7171.16678237915,5321.660657922426,5563.404791851838,6932.1775671641035,5442.532724887133
15,0,-0.13758263,-0.5242992,-0.028938988,-0.6159709,-0.24725369,-0.40614218,-0.32669795,0.68407714,-0.13758263,-0.5242992,-0.028938988,-0.6159709,-0.38973638,-0.26083085,-0.4259509,-0.2302736,-0.2302736,-0.4259509,0.20023428,0.02010737,0.15812592,0.13469985,683,7171.16678237915,7649.145212809245,3.2897114753723145,245.03384540478388,7410.155997594198,124.1617784400781
15,1,-0.10399914,-0.60544336,0.23999864,-0.59445286,-0.20121342,-0.33073497,-0.2659742,0.67641485,-0.10399914,-0.60544336,0.23999864,-0.59445286,-0.31996587,-0.1528178,-0.4346318,-0.15648128,-0.15648128,-0.4346318,0.22599599,0.023876594,0.27364185,0.16498993,497,7171.16678237915,7649.145212809245,245.03384540478388,486.77797933419544,7410.155997594198,365.90591236948967
15,2,-0.10237108,-0.35854995,-0.1744866,-0.42085075,-0.27760297,-0.2505262,-0.2640646,0.5903294,-0.10237108,-0.35854995,-0.1744866,-0.42085075,-0.3179624,-0.23256949,-0.2939239,-0.21180256,-0.21180256,-0.2939239,0.113095656,0.010964156,0.052328926,0.07820587,1739,7171.16678237915,7649.145212809245,486.77797933419544,728.522113263607,7410.155997594198,607.6500462989012
15,3,-0.13323246,-0.48398638,-0.14140551,-0.5042913,-0.29923004,-0.33222774,-0.3157289,0.60935616,-0.13323246,-0.48398638,-0.14140551,-0.5042913,-0.37656105,-0.25964308,-0.3738367,-0.2528748,-0.2528748,-0.3738367,0.13680242,0.018220212,0.08959276,0.1239819,1105,7171.16678237915,7649.145212809245,728.522113263607,970.2662471930186,7410.155997594198,849.3941802283127
15,4,-0.04874799,-0.35620078,-0.0037414385,-0.5984385,-0.23690471,-0.26665965,-0.25178218,0.6625358,-0.04874799,-0.35620078,-0.0037414385,-0.5984385,-0.31946024,-0.21697597,-0.33446243,-0.13623007,-0.13623007,-0.33446243,0.1876124,0.011007752,0.13255814,0.08255814,860,7171.16678237915,7649.145212809245,970.2662471930186,1212.01038112243,7410.155997594198,1091.1383141577244
15,5,0.415826,0.38931006,-0.01550566,-0.112962574,0.109429985,0.22890393,0.16916695,0.6386255,0.415826,0.38931006,-0.01550566,-0.112962574,0.08694727,0.09578592,0.23072448,0.26321015,0.26321015,0.23072448,0.2533974,0.019912664,0.44366813,0.13624454,1145,7171.16678237915,7649.145212809245,1212.01038112243,1453.7545150518417,7410.155997594198,1332.8824480871358
15,6,0.22811517,0.25043577,0.0934407,-0.028743256,0.12007074,0.15155345,0.1358121,0.6467155,0.22811517,0.25043577,0.0934407,-0.028743256,0.1050444,0.0976042,0.1499359,0.19066389,0.19066389,0.1499359,0.19683187,0.03828886,0.16518424,0.25031766,787,7171.16678237915,7649.145212809245,1453.7545150518417,1695.4986489812532,7410.155997594198,1574.6265820165474
15,7,0.29395846,0.3140738,0.15158828,-0.12894356,0.12253648,0.19280201,0.15766925,0.64771533,0.29395846,0.3140738,0.15158828,-0.12894356,0.1122395,0.10553438,0.15969624,0.25320685,0.25320685,0.15969624,0.21162394,0.045299146,0.2724359,0.23076923,936,7171.16678237915,7649.145212809245,1695.4986489812532,1937.2427829106648,7410.155997594198,1816.370715945959
15,8,0.18075278,0.30664152,0.24180554,0.11523215,0.105030306,0.3171857,0.21110798,0.6462429,0.18075278,0.30664152,0.24180554,0.11523215,0.22122641,0.17926349,0.20087548,0.24306661,0.24306661,0.20087548,0.17951986,0.114866115,0.13573407,0.5235457,722,7171.16678237915,7649.145212809245,1937.2427829106648,2178.9869168400764,7410.155997594198,2058.1148498753705
15,9,0.117465965,-0.031296086,-0.05279552,-0.113418624,-0.10150721,0.061485086,-0.020011064,0.64826804,0.117465965,-0.031296086,-0.05279552,-0.113418624,-0.06583674,-0.01624939,-0.0090829125,0.011124789,0.011124789,-0.0090829125,0.18333934,0.033273276,0.18738739,0.22612612,1110,7171.16678237915,7649.145212809245,2178.9869168400764,2420.731050769488,7410.155997594198,2299.858983804782
