ligand	receptor	sender_celltype	receiver_celltype	anchor_source_ligand	anchor_source_receptor	structure_map_source	sender_anchor	receiver_anchor	structure_bridge	sender_expr	receiver_expr	local_contact	contact_strength_raw	contact_strength_normalized	contact_coverage	cross_edge_count	prior_confidence	CCI_score	lr_pair
VWF	SELP	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.955713094717548	0.8819126042133903	1.0	1.0	1.0	0.2912449657481761	0.2087907006523492	1.0	0.1111198059316065	12779	1.0	0.7912892368005828	VWF-SELP
VWF	LRP1	Endothelial Cells	CAFs, DCIS Associated	recompute	recompute	recompute	0.955713094717548	0.7346293219749174	0.7204611100467462	1.0	1.0	0.3461937505325735	0.1519427889568471	1.0	0.1319036006311863	13942	1.0	0.7479758913021439	VWF-LRP1
EFNB2	PECAM1	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.8640667164982425	0.956444566971872	1.0	1.0	1.0	0.2101050418451564	0.0989465138117223	1.0	0.0578292511151107	12779	1.0	0.7469197326713805	EFNB2-PECAM1
MMRN2	CLEC14A	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.9845127857250529	0.9003264838243337	1.0	1.0	1.0	0.1738559319741048	0.1837519889401885	1.0	0.0395962125361921	12779	1.0	0.7322091602540813	MMRN2-CLEC14A
HSPG2	LRP1	Endothelial Cells	CAFs, DCIS Associated	recompute	recompute	recompute	0.8818165186409654	0.7346293219749174	0.7204611100467462	1.0	1.0	0.31885311072451	0.1096327643092834	1.0	0.1118921245158513	13942	1.0	0.7279607350660221	HSPG2-LRP1
COL4A2	CD93	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.8840293712888387	0.8817184225858201	1.0	1.0	1.0	0.1669998679965045	0.1163393066750141	0.9954762497320926	0.0367008373112137	12779	1.0	0.7118996799523881	COL4A2-CD93
MMRN2	CD93	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.9845127857250529	0.8817184225858201	1.0	1.0	1.0	0.1484661470807383	0.1953008842632443	1.0	0.0288754988653259	12779	1.0	0.7107166026857937	MMRN2-CD93
VWF	ITGA9	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.955713094717548	0.9404022517663844	1.0	1.0	1.0	0.1406138993850457	0.1048381933427708	1.0	0.0259018702558885	12779	1.0	0.7083995070560564	VWF-ITGA9
MMP2	PECAM1	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.718867305289982	0.956444566971872	0.7204611100467462	1.0	1.0	0.2317164323896752	0.110891210066582	1.0	0.0536925050393989	16371	1.0	0.6971282135184347	MMP2-PECAM1
COL4A1	CD93	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.7766289238087107	0.8817184225858201	1.0	1.0	1.0	0.1668262385778408	0.1243278593227725	0.9488962135774316	0.038422411769309	12779	1.0	0.6965751554743362	COL4A1-CD93
CXCL12	ITGA5	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.8924110508951895	0.95087206839837	0.7204611100467462	1.0	1.0	0.1744122830918492	0.0625413008590571	1.0	0.0304196444933113	16371	1.0	0.6886191799307758	CXCL12-ITGA5
CD34	SELP	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.9559599666576516	0.8819126042133903	1.0	1.0	1.0	0.1217138767253422	0.0964472963455669	1.0	0.0194068393458017	12779	1.0	0.6842280929589697	CD34-SELP
VEGFC	FLT1	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.8718210606749883	0.878254460598671	1.0	1.0	1.0	0.1331963977536949	0.0960429871925293	1.0	0.0232412551842867	12779	1.0	0.6835286288881741	VEGFC-FLT1
CXCL12	AVPR1A	CAFs, DCIS Associated	Pericytes	recompute	recompute	recompute	0.8924110508951895	0.9595271977303932	0.7204611100467462	1.0	1.0	0.1572455234165747	0.0683346824209029	1.0	0.0247261546345525	15611	1.0	0.677852474314717	CXCL12-AVPR1A
CCN1	CAV1	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.7324582304061453	0.942159351720962	0.7204611100467462	1.0	1.0	0.1930951050542117	0.0669171095229381	0.9861139184239592	0.0378107629344572	16371	1.0	0.6766771533392466	CCN1-CAV1
EDN1	ADGRL4	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.9613635867358012	0.9517967454869936	1.0	1.0	1.0	0.1019503871084396	0.0908913060489866	1.0	0.0136160888958447	12779	1.0	0.6734470755024204	EDN1-ADGRL4
DLL4	NOTCH3	Endothelial Cells	Pericytes	recompute	recompute	recompute	0.9184503888425788	0.8818326005152037	0.946515890536252	1.0	0.8672894033034337	0.135465098207694	0.1110232299264728	1.0	0.0303190087002372	11379	1.0	0.6695148471220083	DLL4-NOTCH3
C3	LRP1	CAFs, DCIS Associated	CAFs, DCIS Associated	recompute	recompute	recompute	0.7148920381722296	0.7346293219749174	1.0	1.0	1.0	0.1700215762644027	0.0597298891744976	1.0	0.0289073363954321	94924	1.0	0.6685524242873452	C3-LRP1
A2M	LRP1	Endothelial Cells	CAFs, DCIS Associated	recompute	recompute	recompute	0.8937519114898692	0.7346293219749174	0.7204611100467462	1.0	1.0	0.1832027437627448	0.0919553626930618	1.0	0.0369387462343996	13942	1.0	0.6652291956976334	A2M-LRP1
CXCL12	ITGA4	CAFs, DCIS Associated	T Lymphocytes	recompute	recompute	recompute	0.8924110508951895	0.9255624071030766	0.6198216015396206	1.0	1.0	0.1645204742753035	0.1372136567327864	1.0	0.0430024129610479	11604	1.0	0.6620786139506267	CXCL12-ITGA4
CXCL12	CXCR4	CAFs, DCIS Associated	T Lymphocytes	recompute	recompute	recompute	0.8924110508951895	0.9008184599638702	0.6198216015396206	1.0	1.0	0.1684304172162009	0.1342601297358261	1.0	0.0450706652878317	11604	1.0	0.6616803690861207	CXCL12-CXCR4
C1QB	LRP1	Macrophages	CAFs, DCIS Associated	recompute	recompute	recompute	0.9256868304646206	0.7346293219749174	0.7204611100467462	1.0	1.0	0.1693489539054447	0.1529500717654295	1.0	0.0644863645683822	9754	1.0	0.6604210530468991	C1QB-LRP1
THBS2	CD36	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.724503440376099	0.8587566561291643	0.7204611100467462	1.0	1.0	0.1735345106193826	0.0716485451917006	1.0	0.0301142263759086	16371	1.0	0.6533579344234645	THBS2-CD36
CCN2	LRP1	CAFs, DCIS Associated	CAFs, DCIS Associated	recompute	recompute	recompute	0.7200946100459834	0.7346293219749174	1.0	1.0	1.0	0.1436016153476842	0.0491062890798455	0.4677342999224349	0.0440879019004677	94924	1.0	0.6507830004450641	CCN2-LRP1
DLL4	NOTCH4	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.9184503888425788	0.896164124004365	1.0	1.0	1.0	0.0832421424982991	0.0834181078331637	1.0	0.0090773925972298	12779	1.0	0.6396824416127207	DLL4-NOTCH4
DLL1	NOTCH3	Endothelial Cells	Pericytes	recompute	recompute	recompute	0.9356727248601746	0.8818326005152037	0.946515890536252	1.0	0.8672894033034337	0.1008001429589402	0.0687523801154171	0.9410019445502464	0.0178398804815888	11379	1.0	0.6393086011414735	DLL1-NOTCH3
CCN1	CAV1	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.9219165193585238	0.942159351720962	1.0	0.4529166025129413	1.0	0.171608073011602	0.0680804444792246	1.0	0.0385789185382267	12779	1.0	0.6381096730354273	CCN1-CAV1
TFPI	LRP1	CAFs, DCIS Associated	CAFs, DCIS Associated	recompute	recompute	recompute	0.7323972453470969	0.7346293219749174	1.0	1.0	1.0	0.1225219764752093	0.0433741730226286	0.8911597336482441	0.0168450549913615	94924	1.0	0.6355818730909826	TFPI-LRP1
SERPING1	LRP1	CAFs, DCIS Associated	CAFs, DCIS Associated	recompute	recompute	recompute	0.727601813550428	0.7346293219749174	1.0	1.0	1.0	0.1177443100833028	0.0703529929206523	1.0	0.0138637225569929	94924	1.0	0.6306915375596012	SERPING1-LRP1
BMP2	ENG	Pericytes	Endothelial Cells	recompute	recompute	recompute	0.93291605469554	0.925235419826512	0.946515890536252	1.0	1.0	0.0754595866837129	0.0372042622358678	1.0	0.0099331768105472	11074	1.0	0.6285254555185357	BMP2-ENG
VEGFC	ITGA9	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.8718210606749883	0.9404022517663844	1.0	1.0	1.0	0.0725029355718542	0.0583378981140934	1.0	0.0068862978323812	12779	1.0	0.6247162195058895	VEGFC-ITGA9
HSPG2	PTPRS	Endothelial Cells	CAFs, DCIS Associated	recompute	recompute	recompute	0.8818165186409654	0.7262559448293688	0.7204611100467462	1.0	1.0	0.1237548677141416	0.0377755463109066	1.0	0.0168555443982212	13942	1.0	0.6205452715392298	HSPG2-PTPRS
LAMB1	ITGA1	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.736686263185982	0.9509143218802616	0.7204611100467462	1.0	1.0	0.1108879290147009	0.0604468729812302	0.6514562786017594	0.0188748396554883	16371	1.0	0.6184716639115609	LAMB1-ITGA1
CCN1	ITGA5	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.7324582304061453	0.95087206839837	0.7204611100467462	1.0	1.0	0.1102195529305843	0.0335257467472973	0.700283927342166	0.0173477490684747	16371	1.0	0.6172518037623689	CCN1-ITGA5
COL18A1	ITGA5	Pericytes	Endothelial Cells	recompute	recompute	recompute	0.8853298028228976	0.95087206839837	0.946515890536252	1.0	1.0	0.0689729743715748	0.0485521642285233	0.8588908435509803	0.0096622719884413	11074	1.0	0.616603076672523	COL18A1-ITGA5
CCL16	ACKR1	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.8809226034064936	0.9033337121643492	1.0	1.0	1.0	0.0686954227713286	0.0604116128022537	1.0	0.0061820173722513	12779	1.0	0.6160542761210454	CCL16-ACKR1
CCN1	ITGA5	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.9219165193585238	0.95087206839837	1.0	0.4529166025129413	1.0	0.1346014585396741	0.0448157132795994	0.9361081182959282	0.0253540965646764	12779	1.0	0.613734154114936	CCN1-ITGA5
EDN1	EDNRB	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.9613635867358012	0.938846544584582	1.0	1.0	1.0	0.0576022590294273	0.027545191329525	0.8545493830007795	0.005086469989827	12779	1.0	0.6109237126366169	EDN1-EDNRB
COL18A1	KDR	Pericytes	Endothelial Cells	recompute	recompute	recompute	0.8853298028228976	0.8831973689386609	0.946515890536252	1.0	1.0	0.0694120137679983	0.0614713141893927	0.5031082060788838	0.016705797363193	11074	1.0	0.6097066263782982	COL18A1-KDR
SPARC	ENG	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.6333894195670497	0.925235419826512	1.0	0.8658975560924522	1.0	0.1007139666158009	0.0811009381711304	0.5567382405272381	0.0238672822599577	12779	1.0	0.60918129008611	SPARC-ENG
DLL1	NOTCH4	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.9356727248601746	0.896164124004365	1.0	1.0	1.0	0.0608684163166185	0.051529853666171	0.8160972274843319	0.0059472572188747	12779	1.0	0.6090467125217649	DLL1-NOTCH4
C3	IFITM1	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.7148920381722296	0.9713641526562716	0.7204611100467462	1.0	1.0	0.0973034513236013	0.0525441329179647	1.0	0.0094679616394844	16371	1.0	0.6042642464444685	C3-IFITM1
CXCL12	CCR4	CAFs, DCIS Associated	T Lymphocytes	recompute	recompute	recompute	0.8924110508951895	0.866468942632825	0.6198216015396206	1.0	1.0	0.1009830781443745	0.0601673404155305	1.0	0.0162013098931402	11604	1.0	0.6036782842893375	CXCL12-CCR4
F8	LRP1	Endothelial Cells	CAFs, DCIS Associated	recompute	recompute	recompute	0.9236047064579964	0.7346293219749174	0.7204611100467462	0.8673435699473134	1.0	0.1109837158167627	0.0572819538086357	1.0	0.0135561612394204	13942	1.0	0.600854389301483	F8-LRP1
VWF	SIRPA	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.955713094717548	0.8812721068502218	1.0	1.0	0.4550284120674486	0.1182285011193428	0.0793987294495935	1.0	0.0183112919633774	12779	1.0	0.5970807284834684	VWF-SIRPA
CCN1	TLR4	CAFs, DCIS Associated	Macrophages	recompute	recompute	recompute	0.7324582304061453	0.9232099586277248	0.7204611100467462	1.0	1.0	0.0924670789362435	0.0378784860557771	0.8593559001539289	0.0211155378486055	10040	1.0	0.5965042142244963	CCN1-TLR4
ADM	RAMP2	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.7141517154895081	0.8735701560741652	0.7204611100467462	1.0	1.0	0.0975299222111419	0.0487956345570418	0.9732647214294872	0.0097733797568871	16371	1.0	0.593798998234256	ADM-RAMP2
SCUBE2	KDR	11q13 Invasive Tumor Cells	Endothelial Cells	recompute	recompute	recompute	0.9105750881303633	0.8831973689386609	0.6198216015396206	1.0	1.0	0.0872378731639396	0.109929154529433	0.8251483640273678	0.0843672456575682	4836	1.0	0.5930039194975559	SCUBE2-KDR
TGM2	ITGA9	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.8659545644568631	0.9404022517663844	1.0	1.0	1.0	0.0533133876150082	0.0485170983645042	0.7674540084617997	0.0048517098364504	12779	1.0	0.5928445861198308	TGM2-ITGA9
CCN2	ITGA5	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.7200946100459834	0.95087206839837	0.7204611100467462	1.0	1.0	0.0879145397773724	0.0360581328145931	0.4203684630138149	0.018386170667644	16371	1.0	0.5927394450108315	CCN2-ITGA5
COL4A2	CD93	Pericytes	Endothelial Cells	recompute	recompute	recompute	0.8840293712888387	0.8817184225858201	0.946515890536252	0.5544396796022323	1.0	0.1037851180436904	0.0874751670579747	0.7484955320458582	0.0251038468484739	11074	1.0	0.5906347509655338	COL4A2-CD93
HSPG2	FGFR1	Endothelial Cells	11q13 Invasive Tumor Cells	recompute	recompute	recompute	0.8818165186409654	0.6581957935595906	0.6198216015396206	1.0	1.0	0.1176179081773851	0.0928424676550608	1.0	0.0821256038647343	6003	1.0	0.5903083493531718	HSPG2-FGFR1
CDH1	PTPRM	11q13 Invasive Tumor Cells	Endothelial Cells	recompute	recompute	recompute	0.9315518240047292	0.9728508964524268	0.6198216015396206	1.0	1.0	0.074597370760684	0.1117780859241959	0.8373013259480543	0.0607940446650124	4836	1.0	0.5893508794374488	CDH1-PTPRM
CCN1	CAV1	CAFs, DCIS Associated	Pericytes	recompute	recompute	recompute	0.7324582304061453	0.9694036398779844	0.7204611100467462	1.0	0.5444650460041837	0.1501605913349381	0.0508594367219704	1.0	0.0225482031900582	15611	1.0	0.5891655536214562	CCN1-CAV1
LPL	LRP1	CAFs, DCIS Associated	CAFs, DCIS Associated	recompute	recompute	recompute	0.7292926263787249	0.7346293219749174	1.0	1.0	1.0	0.0777620911332239	0.0185503666090767	1.0	0.0060469428174118	94924	1.0	0.588784473339117	LPL-LRP1
EDN1	EDNRA	Endothelial Cells	Pericytes	recompute	recompute	recompute	0.9613635867358012	0.9081696604887536	0.946515890536252	1.0	0.8180025349289664	0.061019253275881	0.0265840583531066	1.0	0.0061516829246858	11379	1.0	0.5878060250964863	EDN1-EDNRA
HSPG2	ITGA2	Endothelial Cells	11q13 Invasive Tumor Cells	recompute	recompute	recompute	0.8818165186409654	0.7989225074490411	0.6198216015396206	1.0	1.0	0.0943147510474533	0.0795046920983949	1.0	0.0528069298683991	6003	1.0	0.5876537991356928	HSPG2-ITGA2
EFNB2	EPHA4	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.8640667164982425	0.8774670649958864	1.0	1.0	1.0	0.0535469666395082	0.0347836293919712	1.0	0.0037561624540261	12779	1.0	0.5862535872616917	EFNB2-EPHA4
VWF	ITGA4	Endothelial Cells	T Lymphocytes	recompute	recompute	recompute	0.955713094717548	0.9255624071030766	0.6198216015396206	1.0	1.0	0.0738627437374994	0.204738351963596	1.0	0.0552774755168661	4595	1.0	0.586008944902214	VWF-ITGA4
SLIT2	ROBO4	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.7347807246751781	0.963453147204448	0.7204611100467462	1.0	1.0	0.0793196899798285	0.0548734550933564	1.0	0.0062916132184961	16371	1.0	0.5859087685771805	SLIT2-ROBO4
VWF	STAB2	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.955713094717548	0.9478825345847798	1.0	1.0	1.0	0.0443987992512316	0.0125489972895873	1.0	0.0025823616871429	12779	1.0	0.585340939692221	VWF-STAB2
COL4A2	ITGB5	Endothelial Cells	11q13 Invasive Tumor Cells	recompute	recompute	recompute	0.8840293712888387	0.6310942169926681	0.6198216015396206	1.0	1.0	0.1153291689210973	0.0714892553723142	1.0	0.0789605197401299	6003	1.0	0.5845133998635005	COL4A2-ITGB5
VEGFD	FLT1	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.8761814144878589	0.878254460598671	0.7204611100467462	1.0	1.0	0.0717297876386192	0.0364262008022316	0.8683655074038097	0.0059251114776128	16371	1.0	0.584234809162658	VEGFD-FLT1
VWF	SCARA5	Endothelial Cells	CAFs, DCIS Associated	recompute	recompute	recompute	0.955713094717548	0.9155894441707	0.7204611100467462	1.0	1.0	0.0630511883992014	0.0344479075651073	1.0	0.0043752689714531	13942	1.0	0.5841916847056067	VWF-SCARA5
CXCL12	CD4	CAFs, DCIS Associated	Macrophages	recompute	recompute	recompute	0.8924110508951895	0.8986535279144972	0.7204611100467462	1.0	0.4581115353930504	0.1499341055092198	0.106235663406975	1.0	0.0477091633466135	10040	1.0	0.5840363985156367	CXCL12-CD4
HSPG2	ITGB1	Endothelial Cells	11q13 Invasive Tumor Cells	recompute	recompute	recompute	0.8818165186409654	0.6642340671438188	0.6198216015396206	1.0	1.0	0.107522313335917	0.1202573316516332	1.0	0.0686323504914209	6003	1.0	0.5824305209922479	HSPG2-ITGB1
THBS2	NOTCH4	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.724503440376099	0.896164124004365	0.7204611100467462	1.0	1.0	0.0826589546262109	0.0508521165475534	0.6391708743412001	0.0106896341090953	16371	1.0	0.5815067441492443	THBS2-NOTCH4
SERPING1	SELP	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.727601813550428	0.8819126042133903	0.7204611100467462	1.0	1.0	0.0812221111268283	0.0523944780404373	1.0	0.0065970313358988	16371	1.0	0.5786740886010622	SERPING1-SELP
CCL14	ACKR1	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.9210013950099404	0.9033337121643492	1.0	1.0	1.0	0.0443987992512316	0.038422411769309	1.0	0.0025823616871429	12779	1.0	0.5770941101940033	CCL14-ACKR1
THBS1	LRP1	CAFs, DCIS Associated	CAFs, DCIS Associated	recompute	recompute	recompute	0.461456028396508	0.7346293219749174	1.0	0.6195782534437336	1.0	0.1734682952992146	0.0386796279128584	0.6542331115601119	0.0459946904892334	94924	1.0	0.5757745782839865	THBS1-LRP1
LAMA2	ITGA1	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.7372750867904089	0.9509143218802616	0.7204611100467462	1.0	1.0	0.0715616211297245	0.0509793740964717	0.5207264921985766	0.0098344633803677	16371	1.0	0.5750120656873249	LAMA2-ITGA1
MMRN2	CD248	Endothelial Cells	CAFs, DCIS Associated	recompute	recompute	recompute	0.9845127857250529	0.7182486330189464	0.7204611100467462	1.0	1.0	0.0689746950716991	0.0789341557882656	1.0	0.005235977621575	13942	1.0	0.5723118849786786	MMRN2-CD248
FGF7	NRP1	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.7311946137545966	0.950654774281472	0.7204611100467462	1.0	1.0	0.0694665837288911	0.0475001527090587	1.0	0.004825606254963	16371	1.0	0.5713563584407818	FGF7-NRP1
CCN1	TLR4	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.7324582304061453	0.8889580619428491	0.7204611100467462	1.0	0.96009760482652	0.0769160243204226	0.0181784863478102	0.8495794781222896	0.0069635330767821	16371	1.0	0.5709540561699026	CCN1-TLR4
GNAI2	CAV1	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.7735961974965406	0.942159351720962	1.0	0.3233587079699547	1.0	0.1454172361436496	0.0686629974524159	1.0	0.0277016980984427	12779	1.0	0.5699322070439309	GNAI2-CAV1
TIMP3	KDR	11q13 Invasive Tumor Cells	Endothelial Cells	recompute	recompute	recompute	0.6309987167265199	0.8831973689386609	0.6198216015396206	1.0	1.0	0.0972384524571273	0.1244933829611248	0.9357301472048252	0.0924317617866005	4836	1.0	0.5680220264205189	TIMP3-KDR
SERPINE2	LRP1	CAFs, DCIS Associated	CAFs, DCIS Associated	recompute	recompute	recompute	0.7215537994629388	0.7346293219749174	1.0	1.0	1.0	0.0626022483143537	0.0228241803969491	0.4280910181560361	0.0091546921747924	94924	1.0	0.5668756908023422	SERPINE2-LRP1
C3	NRP1	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.7148920381722296	0.950654774281472	0.7204611100467462	1.0	1.0	0.0672323444300458	0.0451896646509075	1.0	0.0045201881375603	16371	1.0	0.5661202594897449	C3-NRP1
CXCL12	CD4	CAFs, DCIS Associated	Dendritic Cells	recompute	recompute	recompute	0.8924110508951895	0.8718601078572894	0.6198216015396206	1.0	1.0	0.0679608492945722	0.1403281304542956	1.0	0.0743280307185957	3646	1.0	0.5657044002958621	CXCL12-CD4
COL4A2	ITGB3	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.8840293712888387	0.6331209967826587	1.0	1.0	0.7759377541095519	0.0753314032912511	0.0388449800453868	1.0	0.0074340715235933	12779	1.0	0.5655348934034041	COL4A2-ITGB3
COL4A1	CD47	Endothelial Cells	11q13 Invasive Tumor Cells	recompute	recompute	recompute	0.7766289238087107	0.6577244546226831	0.6198216015396206	1.0	1.0	0.1007869439741694	0.0815782584898024	1.0	0.0603031817424621	6003	1.0	0.5631897831850563	COL4A1-CD47
VWF	ITGB1	Endothelial Cells	11q13 Invasive Tumor Cells	recompute	recompute	recompute	0.955713094717548	0.6642340671438188	0.6198216015396206	1.0	1.0	0.0806852193593722	0.0857666404892796	1.0	0.038647342995169	6003	1.0	0.5627103576394993	VWF-ITGB1
ANGPT1	ITGA5	Pericytes	Endothelial Cells	recompute	recompute	recompute	0.8910733101965267	0.95087206839837	0.946515890536252	0.7392705459788689	1.0	0.0528706877041218	0.0354885316958641	1.0	0.004876286797905	11074	1.0	0.5615179589283816	ANGPT1-ITGA5
VEGFC	NRP2	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.8718210606749883	0.9203895326570776	1.0	1.0	1.0	0.0386441945045099	0.0200719931137021	1.0	0.0019563346114719	12779	1.0	0.5605063927780574	VEGFC-NRP2
COL4A1	CD93	Pericytes	Endothelial Cells	recompute	recompute	recompute	0.7766289238087107	0.8817184225858201	0.946515890536252	0.4857192596400828	1.0	0.0977597170391663	0.0895920947392859	0.6837855966286023	0.024381433989525	11074	1.0	0.5598041577740371	COL4A1-CD93
GNAI2	S1PR1	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.7735961974965406	0.9805281988104722	1.0	0.3233587079699547	1.0	0.1226915139304108	0.0805096903774421	1.0	0.0197198528836372	12779	1.0	0.5577149180235068	GNAI2-S1PR1
C1QA	CD93	Macrophages	Endothelial Cells	recompute	recompute	recompute	0.9730643184571668	0.8817184225858201	0.8875000050982297	1.0	1.0	0.039229152447469	0.2046146953405017	1.0	0.0422939068100358	2790	1.0	0.5570251628660853	C1QA-CD93
DLL4	NOTCH1	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.9184503888425788	0.7728785963662539	1.0	1.0	0.7025747778867708	0.0598673286974269	0.0627200876437906	1.0	0.0046952030675326	12779	1.0	0.5569825458474896	DLL4-NOTCH1
SLIT3	ROBO4	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.728375611986406	0.963453147204448	0.7204611100467462	1.0	1.0	0.0590064957304791	0.0296255573880642	1.0	0.003481766538391	16371	1.0	0.5569070855861066	SLIT3-ROBO4
ADM	ADRB2	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.7141517154895081	0.9390004590597154	0.7204611100467462	1.0	1.0	0.0610417974204006	0.0261743326614134	1.0	0.0037261010323132	16371	1.0	0.5558390316648807	ADM-ADRB2
CCN1	ITGB2	CAFs, DCIS Associated	Dendritic Cells	recompute	recompute	recompute	0.7324582304061453	0.9370225929647996	0.6198216015396206	1.0	1.0	0.0686658027686318	0.0972737246297316	0.9378009823148488	0.0809105869445968	3646	1.0	0.5549536397950181	CCN1-ITGB2
VEGFD	ITGA5	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.8761814144878589	0.95087206839837	0.7204611100467462	1.0	1.0	0.0481786020164627	0.0188137560320078	1.0	0.0023211776922607	16371	1.0	0.5540260213749948	VEGFD-ITGA5
SEMA6B	PLXNA2	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.6285249173624032	0.7770700816213508	1.0	0.9878378738897686	1.0	0.0598673286974269	0.0382659050003912	1.0	0.0046952030675326	12779	1.0	0.5539149114381466	SEMA6B-PLXNA2
EDN1	EDNRB	Endothelial Cells	CAFs, DCIS Associated	recompute	recompute	recompute	0.9613635867358012	0.7291774271414707	0.7204611100467462	1.0	0.9742224010358508	0.0585357198857315	0.0247453736910055	0.7731723180892108	0.0048773490173576	13942	1.0	0.5536497400301019	EDN1-EDNRB
HSPG2	DAG1	Endothelial Cells	11q13 Invasive Tumor Cells	recompute	recompute	recompute	0.8818165186409654	0.7913011825875051	0.6198216015396206	1.0	1.0	0.0659501580537129	0.1018132908854211	1.0	0.0258204231217724	6003	1.0	0.5527564015182987	HSPG2-DAG1
VEGFD	ITGA9	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.8761814144878589	0.9404022517663844	0.7204611100467462	1.0	1.0	0.047540446661555	0.0243723657687374	1.0	0.0022600940687801	16371	1.0	0.5517770109604417	VEGFD-ITGA9
ADAM12	ITGA9	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.7235309436967379	0.9404022517663844	0.7204611100467462	1.0	1.0	0.0572465055661166	0.0319620059861951	0.5014058471283078	0.0065359477124183	16371	1.0	0.5512582041521913	ADAM12-ITGA9
TFPI	LRP1	Endothelial Cells	CAFs, DCIS Associated	recompute	recompute	recompute	0.915579114027405	0.7346293219749174	0.7204611100467462	0.3688628871124907	1.0	0.1550749115805976	0.0493921245158513	1.0	0.0264667909912494	13942	1.0	0.5501277347343394	TFPI-LRP1
DCN	MET	CAFs, DCIS Associated	Endothelial Cells	recompute	recompute	recompute	0.7309116483325351	0.919799653748124	0.7204611100467462	1.0	1.0	0.0568984362216474	0.0372610103231323	1.0	0.0032374320444688	16371	1.0	0.5495976284049252	DCN-MET
IL6	HRH1	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.8880613451954946	0.8924727200994543	1.0	1.0	1.0	0.0345644183391232	0.0164332107363643	1.0	0.0015650676891775	12779	1.0	0.5490491451476114	IL6-HRH1
CCN1	CAV1	Pericytes	Endothelial Cells	recompute	recompute	recompute	0.9219165193585238	0.942159351720962	0.946515890536252	0.2646489893253856	1.0	0.1255542255158843	0.0582114261633864	0.8578239251554509	0.0320570706158569	11074	1.0	0.5487917643660586	CCN1-CAV1
CCN1	TLR4	Endothelial Cells	Endothelial Cells	recompute	recompute	recompute	0.9219165193585238	0.8889580619428491	1.0	0.4529166025129413	0.96009760482652	0.0765116015653665	0.0215783707645355	1.0	0.00766883167697	12779	1.0	0.5486208547478434	CCN1-TLR4
