cell_id	cell_type	x	y	VWF	SELP	vwf_norm	selp_norm	ee_neighbor_count	active_sender_edges	active_receiver_edges	hotspot_score
namifkcb-1	Endothelial Cells	7342.51904296875	3552.61865234375	73.0	7.0	1.0	0.6543128759565946	2	0	2	0.5763283978873234
kbjoiaeb-1	Endothelial Cells	8052.35009765625	437.9299926757813	17.0	2.0	0.6715446200987684	0.34568712404340535	2	2	0	0.5760889446563464
falpnleh-1	Endothelial Cells	4823.22021484375	3022.43310546875	5.0	2.0	0.41629469592760643	0.34568712404340535	1	0	0	0.57554158335634
hniecmji-1	Endothelial Cells	1483.8017578125	3565.804443359375	10.0	3.0	0.5571233754304706	0.4362085839710631	1	1	0	0.575446072504424
acildjcn-1	Endothelial Cells	1497.2083740234375	3568.712890625	5.0	5.0	0.41629469592760643	0.5637914160289369	1	0	1	0.575446072504424
cplhkpne-1	Endothelial Cells	1052.6220703125	1746.3873291015625	17.0	7.0	0.6715446200987684	0.6543128759565946	1	0	1	0.5753834504176467
llglejnp-1	Endothelial Cells	9423.359375	3443.75244140625	8.0	6.0	0.510499848342324	0.6122961576274708	2	1	1	0.5753396577778801
fhkijoak-1	Endothelial Cells	5135.76953125	3908.9365234375	7.0	1.0	0.48313431526933326	0.21810429198553155	1	1	0	0.574100816271287
fhkjbhcp-1	Endothelial Cells	5128.16650390625	3921.524169921875	25.0	8.0	0.7569812415629582	0.6913742480868107	1	0	1	0.574100816271287
ldclobpm-1	Endothelial Cells	8958.6923828125	1156.177001953125	4.0	2.0	0.3739343800760111	0.34568712404340535	3	0	0	0.5738673587501086
ofebpnan-1	Endothelial Cells	9460.017578125	1733.3670654296875	12.0	3.0	0.5959364698065137	0.4362085839710631	4	2	3	0.5735603415380616
oeainnpc-1	Endothelial Cells	7009.69482421875	2198.34326171875	33.0	7.0	0.8193092920885532	0.6543128759565946	3	1	1	0.5728043324521892
fnjnecio-1	Endothelial Cells	3908.550537109375	1734.9964599609375	18.0	3.0	0.6841065168404427	0.4362085839710631	3	1	3	0.5719823062844772
hooiokjh-1	Endothelial Cells	2307.65380859375	4955.9833984375	8.0	5.0	0.510499848342324	0.5637914160289369	2	1	2	0.5716802715107331
mmpcbgpj-1	Endothelial Cells	5534.02783203125	4552.63525390625	8.0	2.0	0.510499848342324	0.34568712404340535	4	3	0	0.5712839111499829
klkaggfa-1	Endothelial Cells	7822.904296875	1782.100830078125	9.0	2.0	0.5349791518324556	0.34568712404340535	3	2	0	0.5712655331012154
khehdfkj-1	Endothelial Cells	7963.16748046875	1147.563720703125	9.0	5.0	0.5349791518324556	0.5637914160289369	1	0	1	0.5711617809648418
khejmeil-1	Endothelial Cells	7961.74951171875	1158.5279541015625	9.0	2.0	0.5349791518324556	0.34568712404340535	1	1	0	0.5711617809648418
kfojbmac-1	Endothelial Cells	9081.9765625	1773.2186279296875	19.0	1.0	0.6960239235889	0.21810429198553155	2	2	0	0.5706500899210744
famajfeo-1	Endothelial Cells	4751.6845703125	3034.7294921875	15.0	3.0	0.6441790870257778	0.4362085839710631	6	3	6	0.5705425347315339
eiagolbc-1	Endothelial Cells	5743.96728515625	623.9401245117188	14.0	1.0	0.6291843042471731	0.21810429198553155	2	2	0	0.5698138271782345
nhgpmcga-1	Endothelial Cells	6693.0908203125	4549.23876953125	15.0	1.0	0.6441790870257778	0.21810429198553155	2	2	0	0.5696067311799161
mmpiobia-1	Endothelial Cells	5538.0048828125	4559.6337890625	21.0	1.0	0.7181681471869151	0.21810429198553155	3	2	0	0.569453392719075
mllacfcb-1	Endothelial Cells	6585.98681640625	5665.380859375	8.0	3.0	0.510499848342324	0.4362085839710631	1	0	1	0.5690200978247486
dpmlkaoa-1	Endothelial Cells	4210.533203125	3306.37744140625	17.0	3.0	0.6715446200987684	0.4362085839710631	2	0	2	0.5683165497258592
melendio-1	Endothelial Cells	8304.771484375	3812.385009765625	7.0	1.0	0.48313431526933326	0.21810429198553155	3	3	0	0.5680817873695407
ifckdkdf-1	Endothelial Cells	478.16790771484375	3340.505615234375	9.0	4.0	0.5349791518324556	0.5064224831767222	2	1	1	0.568027814532197
egbelbao-1	Endothelial Cells	3602.592529296875	3847.878173828125	20.0	3.0	0.7073597568332597	0.4362085839710631	2	1	2	0.5678761421315264
lbdoeooj-1	Endothelial Cells	9107.830078125	863.8583984375	24.0	1.0	0.7478687601520222	0.21810429198553155	5	3	0	0.5676504716352884
ginognbn-1	Endothelial Cells	3201.189208984375	3232.17431640625	10.0	4.0	0.5571233754304706	0.5064224831767222	4	2	4	0.5674792422574949
oginookk-1	Endothelial Cells	8557.974609375	5041.46533203125	15.0	5.0	0.6441790870257778	0.5637914160289369	2	1	2	0.567275467398764
lcpokpoa-1	Endothelial Cells	8812.5654296875	408.30377197265625	17.0	1.0	0.6715446200987684	0.21810429198553155	2	2	0	0.5668236249192138
kcpiekgb-1	Endothelial Cells	9444.796875	1551.4150390625	20.0	2.0	0.7073597568332597	0.34568712404340535	4	2	0	0.5667634346114829
aahlpmai-1	Endothelial Cells	461.9949951171875	3328.148193359375	4.0	7.0	0.3739343800760111	0.6543128759565946	2	0	2	0.5665295259962443
eodpgblk-1	Endothelial Cells	5043.58251953125	1671.673095703125	19.0	2.0	0.6960239235889	0.34568712404340535	1	1	0	0.5664135123422208
fnjnelja-1	Endothelial Cells	3917.917236328125	1718.1336669921875	31.0	2.0	0.8052238587822221	0.34568712404340535	3	2	0	0.566057647045928
molfbbfj-1	Endothelial Cells	5405.4580078125	4624.2001953125	22.0	4.0	0.7284960027393369	0.5064224831767222	1	0	1	0.5656398413528106
mmliomjc-1	Endothelial Cells	5417.9267578125	4651.1240234375	15.0	1.0	0.6441790870257778	0.21810429198553155	1	1	0	0.5656398413528106
ceamdaai-1	Endothelial Cells	8306.9462890625	1198.3411865234375	7.0	5.0	0.48313431526933326	0.5637914160289369	2	1	1	0.5650617768918731
lbbfklcb-1	Endothelial Cells	9540.8837890625	448.58489990234375	29.0	4.0	0.7902290760036176	0.5064224831767222	4	0	3	0.5649454080961462
cplfahcd-1	Endothelial Cells	1019.6844482421876	1737.485595703125	27.0	2.0	0.7741993761749866	0.34568712404340535	2	1	0	0.5639650662359897
epboogan-1	Endothelial Cells	4736.14892578125	1210.9844970703125	6.0	4.0	0.4521098326620977	0.5064224831767222	2	1	2	0.5639101397088911
haalfbag-1	Endothelial Cells	5217.8125	4568.7890625	6.0	4.0	0.4521098326620977	0.5064224831767222	1	0	1	0.5637300667155122
lhjnikjp-1	Endothelial Cells	8231.509765625	3497.878662109375	7.0	5.0	0.48313431526933326	0.5637914160289369	3	1	2	0.5636074438919831
kglnhmgf-1	Endothelial Cells	9346.0126953125	1801.9052734375	5.0	3.0	0.41629469592760643	0.4362085839710631	2	0	2	0.5633635296931112
fmobhdgl-1	Endothelial Cells	4167.30810546875	1763.61279296875	10.0	5.0	0.5571233754304706	0.5637914160289369	3	1	3	0.5632791986719861
kfoaonfh-1	Endothelial Cells	9060.216796875	1762.927978515625	20.0	4.0	0.7073597568332597	0.5064224831767222	2	0	2	0.5627076452688542
ijbboddm-1	Endothelial Cells	5783.80810546875	2973.486328125	33.0	6.0	0.8193092920885532	0.6122961576274708	3	0	3	0.5624336516989307
jmgfljom-1	Endothelial Cells	8482.9345703125	165.63128662109375	15.0	1.0	0.6441790870257778	0.21810429198553155	1	1	0	0.5622422401281449
dmkfdipa-1	Endothelial Cells	4167.99365234375	3719.439208984375	15.0	4.0	0.6441790870257778	0.5064224831767222	3	1	3	0.562043956215481
ihbaplla-1	Endothelial Cells	368.6526489257813	3293.397705078125	22.0	4.0	0.7284960027393369	0.5064224831767222	2	1	2	0.5616313753097173
npppocmc-1	Endothelial Cells	5933.93212890625	3818.91552734375	31.0	3.0	0.8052238587822221	0.4362085839710631	2	0	2	0.5615930312873773
ggglajib-1	Endothelial Cells	2679.517578125	4391.720703125	20.0	2.0	0.7073597568332597	0.34568712404340535	5	3	0	0.5615287545554987
miahfcee-1	Endothelial Cells	9790.3896484375	4114.27734375	11.0	2.0	0.5773394676840509	0.34568712404340535	1	1	0	0.5612404886150851
nacpmdne-1	Endothelial Cells	5857.24609375	5097.99658203125	13.0	3.0	0.6131546044185421	0.4362085839710631	4	1	3	0.5606121299946575
npoadoha-1	Endothelial Cells	6094.7939453125	3913.425048828125	22.0	3.0	0.7284960027393369	0.4362085839710631	4	1	4	0.5600944705473929
fpklfbcf-1	Endothelial Cells	3642.755126953125	1291.130126953125	14.0	2.0	0.6291843042471731	0.34568712404340535	1	1	0	0.5598298916199833
fpkolhgg-1	Endothelial Cells	3638.0771484375	1303.1739501953125	6.0	4.0	0.4521098326620977	0.5064224831767222	1	0	1	0.5598298916199833
